timeStep;demandHeat;demandElectricity;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;ElecBuy;ElecSell;HeatBuy;HeatSell;ThermalStorage3SOC;Cost;Price;
0.00;-4.10;-1.10;0.00;4.10;0.00;0.00;1.10;0.00;0.00;0.00;60.00;0.06;0.05
1.00;-4.73;-1.12;0.00;4.73;0.00;0.00;1.12;0.00;0.00;0.00;58.86;0.06;0.05
2.00;-3.50;-1.24;0.00;3.50;0.00;0.00;1.24;0.00;0.00;0.00;57.55;0.06;0.05
3.00;-3.25;-1.35;0.00;3.25;0.00;0.00;1.35;0.00;0.00;0.00;56.58;0.07;0.05
4.00;-4.65;-1.35;0.00;4.66;0.00;0.00;1.35;0.00;0.00;0.00;55.67;0.07;0.05
5.00;-6.08;-1.33;0.00;6.08;0.00;0.00;1.33;0.00;0.00;0.00;54.38;0.07;0.05
6.00;-4.94;-1.26;0.00;4.94;0.00;0.00;1.26;0.00;0.00;0.00;52.69;0.06;0.05
7.00;-3.43;-1.22;0.00;3.43;0.00;0.00;1.22;0.00;0.00;0.00;51.32;0.06;0.05
8.00;-4.16;-1.19;0.00;4.16;0.00;0.00;1.19;0.00;0.00;0.00;50.37;0.06;0.05
9.00;-5.85;-1.22;0.00;5.85;0.00;0.00;1.22;0.00;0.00;0.00;49.21;0.06;0.05
10.00;-5.02;-1.21;0.00;5.02;0.00;0.00;1.21;0.00;0.00;0.00;47.59;0.06;0.05
11.00;-3.32;-1.13;0.00;3.32;0.00;0.00;1.13;0.00;0.00;0.00;46.19;0.06;0.05
12.00;-3.74;-1.12;0.00;3.74;0.00;0.00;1.12;0.00;0.00;0.00;45.27;0.06;0.05
13.00;-6.37;-1.24;0.00;6.37;0.00;0.00;1.24;0.00;0.00;0.00;44.23;0.06;0.05
14.00;-5.84;-1.27;0.00;5.84;0.00;0.00;1.27;0.00;0.00;0.00;42.46;0.06;0.05
15.00;-4.27;-1.16;0.00;4.27;0.00;0.00;1.16;0.00;0.00;0.00;40.84;0.06;0.05
16.00;-4.03;-1.11;0.00;4.03;0.00;0.00;1.11;0.00;0.00;0.00;39.65;0.06;0.05
17.00;-4.08;-1.11;0.00;4.08;0.00;0.00;1.11;0.00;0.00;0.00;38.54;0.06;0.05
18.00;-3.68;-1.11;0.00;3.68;0.00;0.00;1.11;0.00;0.00;0.00;37.40;0.06;0.05
19.00;-4.47;-1.11;0.00;4.47;0.00;0.00;1.11;0.00;0.00;0.00;36.38;0.06;0.05
