demandHeat;demandElectricity;Battery2Discharge;Battery2Charge;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-8.91;-2.61;0.00;0.79;0.00;0.00;9.43;7.34;0.00;0.00;10.74;0.00;0.00;0.00;4.11;30.87;0.54
-8.88;-2.55;0.00;0.79;0.00;0.00;9.44;7.33;0.00;0.00;10.67;0.00;0.00;0.00;4.30;32.99;0.53
-9.63;-2.59;0.00;0.78;0.00;0.00;8.70;7.33;0.00;0.00;10.71;0.00;0.00;0.00;4.49;35.12;0.54
-8.47;-2.60;0.00;0.76;0.00;0.00;9.35;7.13;0.00;0.00;10.50;0.00;0.00;0.00;4.67;37.07;0.53
-10.58;-2.64;0.00;0.77;0.00;0.00;8.07;7.46;0.00;0.00;10.86;0.00;0.00;0.00;4.86;39.18;0.54
-14.49;-2.63;0.00;0.78;0.00;0.00;5.68;8.07;0.00;0.00;11.48;0.00;0.00;0.00;5.04;40.99;0.57
-13.43;-3.23;0.00;0.78;0.00;0.00;6.21;7.85;0.00;0.00;11.87;0.00;0.00;0.00;5.22;42.27;0.59
-10.82;-3.23;0.00;0.78;0.00;0.00;7.82;7.46;0.00;0.00;11.47;0.00;0.00;0.00;5.41;43.67;0.57
-9.51;-2.99;0.00;0.79;0.00;0.00;9.49;7.60;0.00;0.00;11.38;0.00;0.00;0.00;5.59;45.43;0.57
-9.34;-3.18;0.00;0.80;0.09;0.00;10.25;7.81;0.00;0.05;11.70;0.00;0.00;0.00;5.78;47.56;0.59
-13.17;-3.60;0.00;0.80;0.31;0.00;7.38;8.15;0.00;0.18;12.24;0.00;0.00;0.00;5.97;49.87;0.61
-14.58;-3.80;0.00;0.81;0.51;0.00;6.43;8.28;0.00;0.30;12.38;0.00;0.00;0.00;6.16;51.53;0.62
-14.01;-3.81;0.00;0.81;0.77;0.00;6.90;8.18;0.00;0.45;12.04;0.00;0.00;0.00;6.35;52.98;0.60
-19.05;-4.34;0.00;0.83;1.21;0.00;3.66;8.80;0.00;0.71;12.75;0.00;0.00;0.00;6.54;54.53;0.64
-20.21;-4.40;0.00;0.84;1.95;0.00;3.19;8.90;0.00;1.15;12.19;0.00;0.00;0.00;6.74;55.35;0.61
-10.02;-3.90;0.00;0.88;2.51;0.00;10.59;7.65;0.00;1.48;9.92;0.00;0.00;0.00;6.94;56.07;0.50
-14.12;-3.55;0.00;0.89;3.17;0.00;7.85;8.04;0.00;1.87;9.30;0.00;0.00;0.00;7.15;58.45;0.47
-17.42;-3.50;0.00;0.91;3.83;0.00;5.79;8.38;0.00;2.25;8.96;0.00;0.00;0.00;7.36;60.22;0.45
-12.80;-4.06;0.00;0.94;4.49;0.00;9.40;7.82;0.00;2.64;8.33;0.00;0.00;0.00;7.58;61.52;0.42
-12.98;-4.29;0.00;0.96;5.08;0.00;9.55;7.82;0.00;2.99;8.00;0.00;0.00;0.00;7.80;63.64;0.40
-13.15;-4.52;0.00;1.00;5.89;0.00;9.83;7.80;0.00;3.47;7.44;0.00;0.00;0.00;8.03;65.79;0.37
-9.91;-4.47;0.00;1.06;6.50;0.00;12.82;7.56;0.00;3.82;6.60;0.00;0.00;0.00;8.27;68.00;0.33
-7.50;-4.71;0.00;1.12;7.07;0.00;15.17;7.40;0.00;4.16;6.17;0.00;0.00;0.00;8.52;70.88;0.31
-10.96;-4.91;0.00;1.20;7.60;0.00;12.54;7.61;0.00;4.47;6.12;0.00;0.00;0.00;8.78;74.29;0.31
-12.84;-5.42;0.00;1.28;8.16;0.00;11.29;7.73;0.00;4.80;6.27;0.00;0.00;0.00;9.07;77.11;0.31
-8.82;-4.66;0.00;1.48;8.66;0.00;15.24;7.59;0.00;5.09;5.07;0.00;0.00;0.00;9.37;79.65;0.26
-11.00;-5.16;0.00;1.65;9.15;0.00;13.51;7.65;0.00;5.38;5.32;0.00;0.00;0.00;9.72;83.08;0.27
-13.25;-5.19;0.00;1.79;9.56;0.00;11.88;7.80;0.00;5.62;5.23;0.00;0.00;0.00;10.11;86.12;0.26
-12.33;-3.83;0.00;2.47;10.00;0.00;13.33;7.91;0.00;5.88;4.21;0.00;0.00;0.00;10.54;88.79;0.21
-11.17;-4.10;0.00;3.68;10.21;0.00;13.96;7.65;0.00;6.00;5.23;0.00;0.00;0.00;11.13;91.79;0.26
-9.70;-4.82;0.00;0.00;10.56;0.00;0.00;1.40;0.00;6.21;0.00;4.35;0.00;0.00;12.00;94.93;-0.24
-12.40;-5.11;0.00;0.00;11.01;5.92;0.00;0.00;0.00;6.48;0.00;5.91;0.00;0.00;12.00;94.93;-0.52
-11.89;-5.18;0.00;0.00;11.16;5.33;0.00;0.00;0.00;6.57;0.00;5.98;0.00;0.00;12.00;93.29;-0.71
-9.86;-4.89;0.00;0.00;11.29;3.22;0.00;0.00;0.00;6.64;0.00;6.40;0.00;0.00;12.00;91.81;-0.96
-14.49;-4.44;0.00;0.00;11.38;7.80;0.00;0.00;0.00;6.69;0.00;6.94;0.00;0.00;12.00;90.91;-1.04
-17.18;-5.39;0.00;0.00;11.78;10.25;0.00;0.00;0.00;6.93;0.00;6.38;0.00;0.00;12.00;88.75;-0.96
-10.50;-5.27;0.00;0.00;12.07;3.39;0.00;0.00;0.00;7.10;0.00;6.81;0.00;0.00;12.00;85.90;-1.02
-7.85;-5.91;0.00;0.00;11.16;1.28;0.00;0.00;0.00;6.56;0.00;5.24;0.00;0.00;12.00;84.96;-0.79
-8.81;-5.05;0.00;0.00;11.76;1.89;0.00;0.00;0.00;6.92;0.00;6.71;0.00;0.00;12.00;84.60;-1.01
-8.26;-4.95;0.00;0.00;11.66;1.41;0.00;0.00;0.00;6.86;0.00;6.70;0.00;0.00;12.00;84.08;-1.00
-12.67;-5.40;0.00;0.00;11.66;5.81;0.00;0.00;0.00;6.86;0.00;6.26;0.00;0.00;12.00;83.68;-0.94
-18.44;-4.98;0.00;0.00;11.54;11.65;0.00;0.00;0.00;6.79;0.00;6.56;0.00;0.00;12.00;82.07;-0.98
-17.75;-4.27;0.00;0.00;11.41;11.04;0.00;0.00;0.00;6.71;0.00;7.14;0.00;0.00;12.00;78.84;-1.07
-12.86;-4.32;0.00;0.00;8.11;8.10;0.00;0.00;0.00;4.77;0.00;3.78;0.00;0.00;12.00;75.77;-0.57
-11.25;-4.46;0.00;0.00;10.85;4.87;0.00;0.00;0.00;6.38;0.00;6.39;0.00;0.00;12.00;73.52;-0.96
-10.08;-3.64;0.00;0.00;9.62;4.42;0.00;0.00;0.00;5.66;0.00;5.98;0.00;0.00;12.00;72.17;-0.90
-8.94;-3.42;0.00;0.00;7.52;4.51;0.00;0.00;0.00;4.43;0.00;4.10;0.00;0.00;12.00;70.94;-0.61
-15.52;-4.44;0.00;0.00;10.07;9.60;0.00;0.00;0.00;5.92;0.00;5.64;0.00;0.00;12.00;69.69;-0.84
-16.87;-4.21;0.00;0.00;9.64;11.20;0.00;0.00;0.00;5.67;0.00;5.43;0.00;0.00;12.00;67.02;-0.81
-11.01;-3.86;0.00;0.00;8.92;5.76;0.00;0.00;0.00;5.25;0.00;5.06;0.00;0.00;12.00;63.91;-0.76
-10.33;-4.59;0.00;0.00;8.10;5.56;0.00;0.00;0.00;4.77;0.00;3.51;0.00;0.00;12.00;62.31;-0.53
-11.33;-4.81;0.00;0.00;7.20;7.10;0.00;0.00;0.00;4.24;0.00;2.39;0.00;0.00;12.00;60.76;-0.36
-9.23;-4.50;0.00;0.00;7.70;4.70;0.00;0.00;0.00;4.53;0.00;3.20;0.00;0.00;12.00;58.79;-0.48
-10.22;-5.24;0.00;0.00;7.11;6.04;0.00;0.00;0.00;4.18;0.00;1.87;0.00;0.00;12.00;57.49;-0.28
-14.77;-5.66;0.00;0.00;6.35;11.03;0.00;0.00;0.00;3.74;0.00;0.70;0.00;0.00;12.00;55.81;-0.10
-15.86;-5.23;0.00;0.00;5.84;12.42;0.00;0.00;0.00;3.44;0.00;0.62;0.00;0.00;12.00;52.74;-0.09
-10.98;-4.73;0.00;0.00;5.21;7.92;0.00;0.00;0.00;3.07;0.00;0.48;0.00;0.00;12.00;49.29;-0.07
-9.50;-5.21;0.60;0.00;4.44;6.51;0.00;0.00;0.61;2.61;0.00;0.00;0.00;0.00;12.00;47.10;0.04
-10.86;-5.10;0.93;0.00;3.77;7.80;0.00;0.00;1.37;2.22;0.00;0.00;0.00;0.00;11.84;45.29;0.09
-13.57;-4.73;0.95;0.00;3.12;10.34;0.00;0.00;2.28;1.84;0.00;0.00;0.00;0.00;11.60;43.12;0.16
-17.59;-5.12;1.23;0.00;2.47;13.14;0.00;0.00;4.92;1.45;0.00;0.00;0.00;0.00;11.35;40.25;0.34
-13.99;-6.69;1.89;0.00;1.84;6.69;0.00;0.00;10.20;1.08;0.00;0.00;0.00;0.00;11.03;36.60;0.70
-14.14;-7.08;2.01;0.00;1.31;5.45;0.00;0.00;12.99;0.77;0.00;0.00;0.00;0.00;10.53;34.74;0.89
-11.34;-6.53;2.34;0.00;0.87;3.85;0.00;0.00;11.43;0.51;0.00;0.00;0.00;0.00;10.00;33.22;0.78
-11.60;-6.28;2.32;0.00;0.55;4.11;0.00;0.00;11.75;0.33;0.00;0.00;0.00;0.00;9.39;32.15;0.81
-18.32;-6.85;1.61;0.00;0.35;7.81;0.00;0.00;16.88;0.21;0.00;0.00;0.00;0.00;8.77;31.01;1.16
-17.48;-6.68;1.64;0.00;0.26;7.26;0.00;0.00;16.50;0.15;0.00;0.00;0.00;0.00;8.35;28.84;1.13
-12.31;-5.91;2.11;0.00;0.18;4.60;0.00;0.00;12.48;0.11;0.00;0.00;0.00;0.00;7.92;26.82;0.86
-13.66;-6.03;2.04;0.00;0.10;5.40;0.00;0.00;13.44;0.06;0.00;0.00;0.00;0.00;7.37;25.55;0.92
-12.10;-6.04;2.41;0.00;0.02;4.51;0.00;0.00;12.43;0.01;0.00;0.00;0.00;0.00;6.83;24.05;0.85
-8.22;-5.35;3.02;0.00;0.00;3.31;0.00;0.00;8.05;0.00;0.00;0.00;0.00;0.00;6.19;22.79;0.55
-12.90;-5.23;2.06;0.00;0.00;6.24;0.00;0.00;10.91;0.00;0.00;0.00;0.00;0.00;5.40;21.87;0.75
-14.11;-5.11;1.99;0.00;0.00;7.56;0.00;0.00;10.75;0.00;0.00;0.00;0.00;0.00;4.86;20.14;0.74
-9.38;-5.51;3.10;0.00;0.00;4.31;0.00;0.00;8.31;0.00;0.00;0.00;0.00;0.00;4.33;18.04;0.57
-9.99;-4.66;2.53;0.00;0.00;5.51;0.00;0.00;7.35;0.00;0.00;0.00;0.00;0.00;3.52;16.84;0.50
-14.23;-5.02;2.42;0.00;0.00;8.76;0.00;0.00;8.97;0.00;0.00;0.00;0.00;0.00;2.85;15.31;0.62
-12.09;-4.61;2.56;0.00;0.00;7.79;0.00;0.00;7.05;0.00;0.00;0.00;0.00;0.00;2.22;12.88;0.48
-7.95;-4.09;2.86;0.00;0.00;5.35;0.00;0.00;4.26;0.00;0.00;0.00;0.00;0.00;1.54;10.71;0.29
-11.39;-4.10;3.00;0.00;0.00;9.07;0.00;0.00;3.80;0.00;0.00;0.00;0.00;0.00;0.79;9.23;0.26
-14.06;-3.84;0.00;0.00;0.00;14.06;0.00;0.00;0.00;0.00;3.84;0.00;0.00;0.00;0.00;6.71;0.67
-10.09;-3.66;0.00;0.00;0.00;10.09;0.00;0.00;0.00;0.00;3.66;0.00;0.00;0.00;0.00;2.80;0.41
-10.10;-2.76;0.00;2.75;0.00;0.00;10.64;8.30;0.00;0.00;13.81;0.00;0.00;0.00;0.00;0.00;0.69
