0,34000016;1,26;4,496472514;2,981003694;2,244075095
0,280000336;1,2;4,486844328;2,969272034;2,237932785
0,280000336;1,22;4,476384182;2,945142568;2,228413703
0,259999816;1,22;4,466845205;2,917359875;2,218288371
0,379999464;1,22;4,451046939;2,893642644;2,207092974
0,480000326;1,24;4,442609437;2,844050824;2,191882518
0,459999808;1,24;4,432365365;2,857317646;2,191784533
0,459999808;1,22;4,433339365;2,877272751;2,197097976
0,439999288;1,22;4,439037703;2,900238413;2,204738838
0,420000502;1,24;4,44498457;2,919140686;2,211446695
0,420000502;1,24;4,449899558;2,935359368;2,217139695
0,420000502;1,04;4,454723026;2,952206592;2,222959323
0,420000502;0,84;3,970625253;2,975391569;2,067389643
0,420000502;0,74;4,34374652;2,990537844;2,195549968
0,420000502;0,64;4,263957403;3,010597766;2,173968576
0,420000502;0,64;4,485208198;2,88288;2,215789399
0,420000502;0,64;4,487214021;2,88288;2,216458007
0,420000502;0,64;4,488903614;2,88288;2,217021205
0,54000015;0,64;4,490407286;2,88288;2,217522429
0,659999798;0,74;4,492634682;2,88288;2,218264894
0,579999456;0,84;4,494119036;2,88288;2,218759679
0,500000846;0,84;4,496188257;2,88288;2,219449419
0,500000846;0,82;4,497517985;2,88288;2,219892662
0,500000846;0,8;4,499335825;2,88288;2,220498608
0,599999974;0,8;4,502356506;2,88288;2,221505502
0,700000838;0,8;4,503147535;2,88288;2,221769178
0,680000318;0,8;4,505489842;2,88288;2,222549947
0,659999798;0,8;4,507390155;2,88288;2,223183385
0,63999928;0,8;4,50793914;2,88288;2,22336638
0,620000494;0,8;4,512068385;2,88288;2,224742795
0,63999928;0,8;4,56799181;2,88288;2,243383937
0,620000494;0,8;4,63090502;2,88288;2,264355007
0,620000494;0,8;4,683802085;2,88288;2,281987362
0,63999928;0,8;4,748368333;2,88288;2,303509444
0,63999928;0,8;4,789608245;2,88288;2,317256082
0,620000494;0,72;4,841070786;2,88288;2,334410262
0,63999928;0,64;4,897433459;2,88288;2,35319782
0,620000494;0,64;4,948429203;2,88288;2,370196401
0,620000494;0,64;5,010347952;2,88288;2,390835984
0,620000494;0,64;5,104036595;2,88288;2,422065532
