0,17000008;2,248236257;0,63;1,490501847;1,122037548
0,140000168;2,243422164;0,6;1,484636017;1,118966393
0,140000168;2,238192091;0,61;1,472571284;1,114206852
0,129999908;2,233422603;0,61;1,458679938;1,109144186
0,189999732;2,22552347;0,61;1,446821322;1,103546487
0,240000163;2,221304719;0,62;1,422025412;1,095941259
0,229999904;2,216182683;0,62;1,428658823;1,095892267
0,229999904;2,216669683;0,61;1,438636376;1,098548988
0,219999644;2,219518852;0,61;1,450119207;1,102369419
0,210000251;2,222492285;0,62;1,459570343;1,105723348
0,210000251;2,224949779;0,62;1,467679684;1,108569848
0,210000251;2,227361513;0,52;1,476103296;1,111479662
0,210000251;1,985312627;0,42;1,487695785;1,033694822
0,210000251;2,17187326;0,37;1,495268922;1,097774984
0,210000251;2,131978702;0,32;1,505298883;1,086984288
0,210000251;2,242604099;0,32;1,44144;1,1078947
0,210000251;2,243607011;0,32;1,44144;1,108229004
0,210000251;2,244451807;0,32;1,44144;1,108510603
0,270000075;2,245203643;0,32;1,44144;1,108761215
0,329999899;2,246317341;0,37;1,44144;1,109132447
0,289999728;2,247059518;0,42;1,44144;1,10937984
0,250000423;2,248094129;0,42;1,44144;1,10972471
0,250000423;2,248758993;0,41;1,44144;1,109946331
0,250000423;2,249667913;0,4;1,44144;1,110249304
0,299999987;2,251178253;0,4;1,44144;1,110752751
0,350000419;2,251573768;0,4;1,44144;1,110884589
0,340000159;2,252744921;0,4;1,44144;1,111274974
0,329999899;2,253695078;0,4;1,44144;1,111591693
0,31999964;2,25396957;0,4;1,44144;1,11168319
0,310000247;2,256034193;0,4;1,44144;1,112371398
0,31999964;2,283995905;0,4;1,44144;1,121691969
0,310000247;2,31545251;0,4;1,44144;1,132177504
0,310000247;2,341901043;0,4;1,44144;1,140993681
0,31999964;2,374184167;0,4;1,44144;1,151754722
0,31999964;2,394804123;0,4;1,44144;1,158628041
0,310000247;2,420535393;0,36;1,44144;1,167205131
0,31999964;2,44871673;0,32;1,44144;1,17659891
0,310000247;2,474214602;0,32;1,44144;1,185098201
0,310000247;2,505173976;0,32;1,44144;1,195417992
0,310000247;2,552018298;0,32;1,44144;1,211032766
0,270000075;2,578605954;0,33;1,44144;1,219895318
0,229999904;2,613503009;0,38;1,44144;1,23152767
0,229999904;2,611693759;0,42;1,44144;1,230924587
0,229999904;2,63865746;0,41;1,44144;1,239912487
0,280000335;2,704949596;0,4;1,44144;1,262009866
0,340000159;2,685399503;0,39;1,478682441;1,264803778
0,329999899;2,686373081;0,39;1,519455905;1,27532167
0,329999899;2,68718985;0,39;1,560210607;1,285782602
0,31999964;2,688024233;0,39;1,596116732;1,295037261
0,310000247;2,689080779;0,4;1,62799424;1,30335882
0,310000247;2,689963107;0,39;1,678733014;1,316337623
0,310000247;2,69120103;0,39;1,706920076;1,323797029
0,310000247;2,69160368;0,39;1,757811085;1,336653998
0,310000247;2,692531421;0,39;1,789095293;1,344784297
0,310000247;2,693377208;0,4;1,843400045;1,358642414
0,310000247;2,695086948;0,39;1,887157363;1,370151657
0,310000247;2,69582029;0,39;1,923041053;1,379367027
0,310000247;2,696115463;0,36;1,959236397;1,388514254
0,310000247;2,697604003;0,32;1,983664261;1,3951174
0,310000247;2,697924446;0,32;2,035464198;1,408174198
0,270000075;2,697394677;0,32;2,029915409;1,406610411
0,229999904;2,696386251;0,32;2,032972402;1,407038518
0,229999904;2,695522324;0,32;2,035989883;1,407504912
0,229999904;2,694752489;0,37;2,038936267;1,407984897
0,280000335;2,693640254;0,42;2,041710453;1,408307698
0,340000159;2,692952239;0,41;2,04456811;1,408792774
0,31999964;2,692124347;0,4;2,048553919;1,409513262
0,31999964;2,691143622;0,4;2,051967167;1,410039666
0,310000247;2,689988052;0,4;2,054794208;1,410361236
0,250000423;2,688933715;0,42;2,055666571;1,410227881
0,210000251;2,688206606;0,44;2,060241364;1,41112921
0,210000251;2,687557488;0,42;2,06338164;1,411697906
0,210000251;2,68665546;0,39;2,065075476;1,411820689
0,210000251;2,684893701;0,41;2,068640938;1,412124802
0,210000251;2,684749602;0,44;2,07345143;1,413279391
0,210000251;2,682676114;0,45;2,057353524;1,408563752
0,210000251;2,680638649;0,45;2,042073126;1,404064498
0,210000251;2,679150481;0,45;2,025761027;1,399490417
0,210000251;2,676973084;0,45;2,012314419;1,395402966
0,210000251;2,675409157;0,39;1,994498365;1,390427644
0,15999982;2,673597514;0,35;1,980394445;1,386297783
0,129999908;2,671139632;0,38;1,971316446;1,383208989
0,129999908;2,669640888;0,35;1,946183995;1,376426295
0,129999908;2,667629597;0,37;1,93604638;1,373221461
0,189999732;2,665388237;0,42;1,926318902;1,370042471
0,229999904;2,6639872;0,42;1,913594685;1,366394405
0,229999904;2,662709196;0,41;1,899783964;1,362515723
0,219999644;2,661182187;0,4;1,886143882;1,358596699
0,210000251;2,658320349;0,4;1,865360586;1,35244693
0,210000251;2,657455728;0,4;1,845580659;1,347213741
0,210000251;2,638438806;0,4;1,831324538;1,337310737
0,210000251;2,622932116;0,4;1,816447332;1,328422539
0,210000251;2,602668722;0,4;1,801362135;1,317896775
0,210000251;2,5837143;0,4;1,788534035;1,308371609
0,210000251;2,569457771;0,39;1,773627608;1,299892826
0,210000251;2,550440693;0,4;1,755394778;1,288995592
0,210000251;2,535205734;0,4;1,74354629;1,280955151
0,210000251;2,510000534;0,4;1,726453616;1,268280249
0,210000251;2,49663581;0,4;1,716787731;1,261408869
0,199999992;2,476767863;0,36;1,697410313;1,249941866
0,17000008;2,465632951;0,32;1,673547499;1,240264525
0,129999908;2,453851096;0,32;1,668483816;1,23507132
0,129999908;2,429071952;0,32;1,660203834;1,224741609
0,129999908;2,402858563;0,37;1,640988451;1,211199967
0,180000339;2,389213286;0,42;1,62044263;1,201515086
