timestep,heatDemand,electricityDemand,soldHeat,boughtHeat,soldElectricity,boughtElectricity,paidDownPayments,withdrawalAmount,solarThermal,chpCost,chpHeatProduction,chpElectricityProduction,fromThermalStorage,toThermalStorage,stateOfCharge,excessHeat,lackingHeat,excessElectricity,electricityLack,gasUsed,failedPosts
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12177864,0
1,10968251,1998046,16200000,10968251,6300000,1998046,142277382025634014,447587499967200000,0,880499999952000000,72000000,18000000,0,4500000,4500000,51300000,16200000,0,7012457,0
2,8004458,2138984,7200000,3504458,7200000,2138984,51575931565206820,234799999977600000,0,880499999952000000,72000000,18000000,4500000,4500000,4500000,60300000,7200000,0,6648644,0
3,7263695,2405501,7200000,2763695,7200000,2405501,43603444315463758,234799999977600000,0,880499999952000000,72000000,18000000,4500000,4500000,4500000,60300000,7200000,0,6697513,0
4,11116615,2537571,14400000,6616615,7200000,2537571,91259813826666638,410899999968000000,0,880499999952000000,72000000,18000000,4500000,4500000,4500000,53100000,14400000,0,6839217,0
5,10087613,1980585,14400000,5587613,7200000,1980585,76405485327847738,410899999968000000,0,880499999952000000,72000000,18000000,4500000,4500000,4500000,53100000,14400000,0,6922634,0
