timeStep;demandHeat;demandElectricity;CHP4;ElecBuy;ElecSell;HeatBuy;HeatSell;Cost;Price;
0.00;-2.37;-0.73;3.89;0.00;0.39;0.00;0.00;0.26;0.05
1.00;-2.01;-0.72;3.29;0.00;0.23;0.00;0.00;0.22;0.05
2.00;-1.36;-0.72;2.24;0.07;0.00;0.00;0.00;0.16;0.05
3.00;-1.07;-0.88;1.76;0.37;0.00;0.00;0.00;0.14;0.05
4.00;-2.33;-1.03;3.81;0.00;0.08;0.00;0.00;0.26;0.05
5.00;-1.83;-0.98;3.01;0.10;0.00;0.00;0.00;0.21;0.05
6.00;-0.81;-0.86;1.33;0.48;0.00;0.00;0.00;0.12;0.05
7.00;-0.44;-0.77;0.72;0.57;0.00;0.00;0.00;0.08;0.05
8.00;-0.81;-0.78;1.33;0.39;0.00;0.00;0.00;0.11;0.05
9.00;-0.92;-0.76;1.52;0.32;0.00;0.00;0.00;0.12;0.05
10.00;-0.81;-0.64;1.33;0.25;0.00;0.00;0.00;0.10;0.05
11.00;-1.21;-0.56;1.98;0.00;0.01;0.00;0.00;0.14;0.05
12.00;-1.71;-0.58;2.81;0.00;0.24;0.00;0.00;0.19;0.05
13.00;-1.75;-0.59;2.86;0.00;0.25;0.00;0.00;0.19;0.05
14.00;-1.25;-0.59;2.05;0.00;0.01;0.00;0.00;0.14;0.05
15.00;-0.90;-0.61;1.47;0.18;0.00;0.00;0.00;0.11;0.05
16.00;-1.38;-0.62;2.26;0.00;0.04;0.00;0.00;0.15;0.05
17.00;-1.74;-0.61;2.85;0.00;0.22;0.00;0.00;0.19;0.05
18.00;-1.77;-0.63;2.91;0.00;0.21;0.00;0.00;0.19;0.05
19.00;-2.20;-0.65;3.61;0.00;0.39;0.00;0.00;0.24;0.05
20.00;-3.18;-0.63;5.22;0.00;0.88;0.00;0.00;0.34;0.05
21.00;-3.20;-0.62;5.24;0.00;0.90;0.00;0.00;0.34;0.05
22.00;-1.63;-0.68;2.68;0.00;0.10;0.00;0.00;0.18;0.05
23.00;-0.94;-0.76;1.53;0.31;0.00;0.00;0.00;0.12;0.05
24.00;-2.61;-0.84;4.28;0.00;0.41;0.00;0.00;0.28;0.05
25.00;-6.11;-0.95;10.02;0.00;1.95;0.00;0.00;0.64;0.05
26.00;-4.89;-1.07;8.02;0.00;1.25;0.00;0.00;0.52;0.05
27.00;-2.09;-1.31;3.42;0.32;0.00;0.00;0.00;0.25;0.05
28.00;-7.10;-1.68;11.63;0.00;1.69;0.00;0.00;0.75;0.05
29.00;-9.51;-1.69;15.59;0.00;2.83;0.00;0.00;1.00;0.05
30.00;-4.43;-1.43;7.26;0.00;0.67;0.00;0.00;0.48;0.05
31.00;-4.50;-1.30;7.37;0.00;0.83;0.00;0.00;0.48;0.05
32.00;-6.17;-1.27;10.11;0.00;1.66;0.00;0.00;0.65;0.05
33.00;-3.87;-1.40;6.34;0.00;0.43;0.00;0.00;0.42;0.05
34.00;-2.99;-1.66;4.91;0.24;0.00;0.00;0.00;0.35;0.05
35.00;-2.88;-1.68;4.72;0.31;0.00;0.00;0.00;0.34;0.05
36.00;-2.10;-1.82;3.44;0.82;0.00;0.00;0.00;0.28;0.05
37.00;-2.13;-1.78;3.49;0.77;0.00;0.00;0.00;0.28;0.05
38.00;-2.95;-1.59;4.84;0.19;0.00;0.00;0.00;0.34;0.05
39.00;-3.10;-1.88;5.08;0.40;0.00;0.00;0.00;0.37;0.05
40.00;-3.45;-1.68;5.65;0.04;0.00;0.00;0.00;0.39;0.05
41.00;-3.05;-1.72;5.00;0.27;0.00;0.00;0.00;0.36;0.05
