timeStep;demandHeat;demandElectricity;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;ElecBuy;ElecSell;HeatBuy;HeatSell;ThermalStorage3SOC;Cost;Price;
0.00;-16.41;-4.40;0.00;0.00;0.00;6.94;9.34;13.74;0.00;0.00;0.00;20.00;0.17;0.05
1.00;-18.91;-4.50;0.00;0.00;0.00;5.02;9.57;14.07;0.00;0.00;0.00;21.56;0.18;0.05
2.00;-13.98;-4.97;0.00;0.00;0.00;10.40;9.75;14.72;0.00;0.00;0.00;22.69;0.18;0.05
3.00;-13.00;-5.38;0.00;0.00;0.00;12.00;10.00;15.38;0.00;0.00;0.00;25.03;0.19;0.05
4.00;-18.62;-5.38;0.00;0.00;0.00;6.38;10.00;15.38;0.00;0.00;0.00;27.73;0.19;0.05
5.00;-24.30;-5.34;0.00;0.00;0.00;0.70;10.00;15.34;0.00;0.00;0.00;29.17;0.19;0.05
6.00;-19.75;-5.03;0.00;0.00;0.00;5.25;10.00;15.03;0.00;0.00;0.00;29.32;0.19;0.05
7.00;-13.70;-4.88;0.00;0.00;0.00;11.30;10.00;14.88;0.00;0.00;0.00;30.51;0.19;0.05
8.00;-16.65;-4.78;0.00;0.00;0.00;8.35;10.00;14.78;0.00;0.00;0.00;33.05;0.18;0.05
9.00;-23.41;-4.88;0.00;0.00;0.00;1.59;10.00;14.88;0.00;0.00;0.00;34.93;0.19;0.05
10.00;-20.06;-4.84;0.00;0.00;0.00;4.94;10.00;14.84;0.00;0.00;0.00;35.28;0.19;0.05
11.00;-13.28;-4.51;0.00;0.00;0.00;11.72;10.00;14.51;0.00;0.00;0.00;36.40;0.18;0.05
12.00;-14.98;-4.47;0.00;0.00;0.00;10.02;10.00;14.47;0.00;0.00;0.00;39.03;0.18;0.05
13.00;-25.47;-4.95;0.00;0.00;0.47;0.00;10.00;14.95;0.00;0.00;0.00;41.29;0.19;0.05
14.00;-23.38;-5.09;0.00;0.00;0.00;1.62;10.00;15.09;0.00;0.00;0.00;41.16;0.19;0.05
15.00;-17.07;-4.65;0.00;0.00;0.00;7.93;10.00;14.65;0.00;0.00;0.00;41.52;0.18;0.05
16.00;-16.11;-4.44;0.00;0.00;0.00;8.89;10.00;14.44;0.00;0.00;0.00;43.31;0.18;0.05
17.00;-16.32;-4.44;0.00;0.00;0.00;8.68;10.00;14.44;0.00;0.00;0.00;45.30;0.18;0.05
18.00;-14.72;-4.43;0.00;0.00;0.00;10.28;10.00;14.43;0.00;0.00;0.00;47.26;0.18;0.05
19.00;-17.87;-4.43;0.00;0.00;0.00;7.13;10.00;14.43;0.00;0.00;0.00;49.57;0.18;0.05
20.00;-22.91;-4.43;0.00;0.00;0.00;2.09;10.00;14.43;0.00;0.00;0.00;51.17;0.18;0.05
21.00;-20.03;-4.56;0.00;0.00;0.00;4.97;10.00;14.56;0.00;0.00;0.00;51.64;0.18;0.05
22.00;-22.15;-4.63;0.00;0.00;0.00;2.85;10.00;14.63;0.00;0.00;0.00;52.76;0.18;0.05
23.00;-17.58;-4.49;0.01;0.00;0.00;7.42;10.00;14.48;0.00;0.00;0.00;53.40;0.18;0.05
24.00;-11.23;-4.61;0.22;0.00;0.00;13.77;10.00;14.39;0.00;0.00;0.00;55.07;0.18;0.05
25.00;-11.70;-5.35;0.72;0.00;0.00;13.30;10.00;14.63;0.00;0.00;0.00;58.17;0.18;0.05
26.00;-20.82;-5.75;1.21;0.00;0.00;4.18;10.00;14.54;0.00;0.00;0.00;61.16;0.18;0.05
27.00;-26.13;-5.72;1.81;0.05;1.08;0.00;10.00;13.91;0.00;0.00;0.00;62.10;0.17;0.05
28.00;-23.29;-5.85;2.86;0.00;0.00;1.71;10.00;12.99;0.00;0.00;0.00;61.81;0.16;0.05
29.00;-17.66;-5.60;4.59;0.00;0.00;7.34;10.00;11.01;0.00;0.00;0.00;62.19;0.14;0.05
30.00;-10.31;-5.25;5.91;0.00;0.00;14.69;10.00;9.34;0.00;0.00;0.00;63.84;0.12;0.05
31.00;-20.12;-4.83;7.47;0.00;0.00;4.88;10.00;7.36;0.00;0.00;0.00;67.15;0.09;0.05
32.00;-23.28;-4.60;9.02;0.00;0.00;1.72;10.00;5.58;0.00;0.00;0.00;68.25;0.07;0.05
33.00;-19.34;-5.02;10.57;0.00;0.00;5.66;10.00;4.45;0.00;0.00;0.00;68.63;0.06;0.05
34.00;-22.82;-5.49;11.94;0.00;0.00;2.18;10.00;3.55;0.00;0.00;0.00;69.91;0.04;0.05
35.00;-22.59;-5.92;13.86;0.00;0.00;2.41;10.00;2.06;0.00;0.00;0.00;70.40;0.03;0.05
36.00;-16.78;-5.88;15.30;0.00;0.00;8.22;10.00;0.58;0.00;0.00;0.00;70.94;0.01;0.05
37.00;-10.70;-5.68;16.63;0.00;0.00;14.30;10.00;0.00;0.96;0.00;0.00;72.79;-0.01;0.05
38.00;-17.72;-5.62;17.89;0.00;0.00;7.28;10.00;0.00;2.26;0.00;0.00;76.00;-0.01;0.05
39.00;-21.35;-5.39;19.19;0.00;0.00;3.65;10.00;0.00;3.80;0.00;0.00;77.64;-0.02;0.05
40.00;-9.68;-5.62;20.37;0.00;0.00;15.32;10.00;0.00;4.75;0.00;0.00;78.46;-0.03;0.05
41.00;-16.72;-5.76;21.52;0.00;0.00;8.28;10.00;0.00;5.76;0.00;0.00;81.91;-0.04;0.05
42.00;-25.16;-4.95;22.49;0.09;0.07;0.00;10.00;0.00;7.54;0.00;0.00;83.77;-0.05;0.05
