Time step;Heat demand;Electricity demand;producer1;ElecBuy;ElecSell;Energy price [EUR];Total costs [EUR];CO2 emissions [kg CO2/kWh];
0,0000;-2,8000;-0,3933;3,1461;0,3933;0,0000;0,0500;0,0514;0,2055
1,0000;-2,0000;-0,5627;2,2472;0,5627;0,0000;0,0500;0,0916;0,3856
2,0000;-0,8000;-0,5840;0,8989;0,5840;0,0000;0,0500;0,1122;0,5002
3,0000;-3,6000;-0,6307;4,0449;0,6307;0,0000;0,0500;0,1799;0,7792
4,0000;-3,2000;-0,5107;3,5955;0,5107;0,0000;0,0500;0,2394;1,0213
5,0000;-2,0000;-0,3853;2,2472;0,3853;0,0000;0,0500;0,2774;1,1805
6,0000;-0,8000;-0,3773;0,8989;0,3773;0,0000;0,0500;0,2954;1,2706
7,0000;-3,6000;-0,4213;4,0449;0,4213;0,0000;0,0500;0,3604;1,5248
8,0000;-2,8000;-0,4147;3,1461;0,4147;0,0000;0,0500;0,4121;1,7328
9,0000;-3,2000;-0,6093;3,5955;0,6093;0,0000;0,0500;0,4728;1,9866
10,0000;-0,8000;-0,5787;0,8989;0,5787;0,0000;0,0500;0,4933;2,1005
11,0000;-3,2000;-0,6333;3,5955;0,6333;0,0000;0,0500;0,5544;2,3572
12,0000;-3,2000;-0,4760;3,5955;0,4760;0,0000;0,0500;0,6135;2,5951
13,0000;-3,2000;-0,5373;3,5955;0,5373;0,0000;0,0500;0,6733;2,8404
14,0000;-0,8000;-0,4240;0,8989;0,4240;0,0000;0,0500;0,6919;2,9360
15,0000;-3,6000;-0,4440;4,0449;0,4440;0,0000;0,0500;0,7572;3,1929
16,0000;-3,6000;-0,4187;4,0449;0,4187;0,0000;0,0500;0,8222;3,4468
17,0000;-3,2000;-0,6133;3,5955;0,6133;0,0000;0,0500;0,8830;3,7010
18,0000;-0,8000;-0,5853;0,8989;0,5853;0,0000;0,0500;0,9036;3,8158
19,0000;-2,8000;-0,6320;3,1461;0,6320;0,0000;0,0500;0,9580;4,0496
20,0000;-3,2000;-0,4560;3,5955;0,4560;0,0000;0,0500;1,0168;4,2852
21,0000;-2,8000;-0,4040;3,1461;0,4040;0,0000;0,0500;1,0683;4,4919
22,0000;-0,8000;-1,8813;0,8989;1,8813;0,0000;0,0500;1,1051;4,7603
23,0000;-4,0000;-0,7440;4,4944;0,7440;0,0000;0,0500;1,1808;5,0754
24,0000;-5,2000;-0,7680;5,8427;0,7680;0,0000;0,0500;1,2767;5,4615
25,0000;-3,6000;-1,7173;4,0449;1,7173;0,0000;0,0500;1,3580;5,8692
26,0000;-0,8000;-1,4120;0,8989;1,4120;0,0000;0,0500;1,3889;6,0819
27,0000;-3,6000;-0,6693;4,0449;0,6693;0,0000;0,0500;1,4570;6,3655
28,0000;-3,6000;-0,5960;4,0449;0,5960;0,0000;0,0500;1,5242;6,6404
29,0000;-5,6000;-0,6227;6,2921;0,6227;0,0000;0,0500;1,6250;7,0320
30,0000;-0,8000;-0,7213;0,8989;0,7213;0,0000;0,0500;1,6473;7,1628
31,0000;-2,0000;-0,5813;2,2472;0,5813;0,0000;0,0500;1,6878;7,3452
32,0000;-2,0000;-0,8587;2,2472;0,8587;0,0000;0,0500;1,7317;7,5604
33,0000;-1,6000;-1,8867;1,7978;1,8867;0,0000;0,0500;1,7818;7,8748
34,0000;-0,8000;-0,6600;0,8989;0,6600;0,0000;0,0500;1,8034;7,9984
35,0000;-2,4000;-0,6293;2,6966;0,6293;0,0000;0,0500;1,8511;8,2092
36,0000;-2,8000;-0,6080;3,1461;0,6080;0,0000;0,0500;1,9052;8,4401
37,0000;-1,6000;-0,5720;1,7978;0,5720;0,0000;0,0500;1,9389;8,5987
38,0000;-0,8000;-0,5320;0,8989;0,5320;0,0000;0,0500;1,9588;8,7071
39,0000;-2,0000;-1,6307;2,2472;1,6307;0,0000;0,0500;2,0124;9,0138
40,0000;-2,4000;-0,8467;2,6966;0,8467;0,0000;0,0500;2,0628;9,2503
41,0000;-2,0000;-2,6880;2,2472;2,6880;0,0000;0,0500;2,1296;9,6823
42,0000;-0,8000;-2,9333;0,8989;2,9333;0,0000;0,0500;2,1796;10,0753
43,0000;-2,4000;-0,6813;2,6966;0,6813;0,0000;0,0500;2,2279;10,2922
44,0000;-5,2000;-0,8707;5,8427;0,8707;0,0000;0,0500;2,3251;10,6905
45,0000;-0,4000;-0,6680;0,4494;0,6680;0,0000;0,1125;2,3506;10,7923
46,0000;-2,0000;-0,5773;2,2472;0,5773;0,0000;0,1750;2,4090;10,9742
47,0000;-3,2000;-2,9400;3,5955;2,9400;0,0000;0,2375;2,6367;11,5042
48,0000;0,0000;-4,0720;0,0000;4,0720;0,0000;0,3000;2,9421;11,9867
49,0000;-2,8000;-1,8840;3,1461;1,8840;0,0000;0,3000;3,1299;12,3688
50,0000;-2,4000;-0,6573;2,6966;0,6573;0,0000;0,3000;3,2190;12,5829
51,0000;-1,6000;-0,6093;1,7978;0,6093;0,0000;0,3000;3,2913;12,7459
52,0000;-3,6000;-0,6893;4,0449;0,6893;0,0000;0,3000;3,4028;13,0319
53,0000;-3,2000;-0,7853;3,5955;0,7853;0,0000;0,3000;3,5148;13,3065
54,0000;-1,6000;-0,6933;1,7978;0,6933;0,0000;0,3000;3,5934;13,4794
55,0000;-0,4000;-0,6933;0,4494;0,6933;0,0000;0,3000;3,6520;13,5843
56,0000;-1,6000;-0,9200;1,7978;0,9200;0,0000;0,3000;3,7476;13,7841
57,0000;-1,2000;-1,0800;1,3483;1,0800;0,0000;0,3000;3,8485;13,9802
58,0000;-0,8000;-1,0413;0,8989;1,0413;0,0000;0,3000;3,9399;14,1490
59,0000;-2,0000;-0,8267;2,2472;0,8267;0,0000;0,3000;4,0351;14,3604
60,0000;-2,0000;-0,8440;2,2472;0,8440;0,0000;0,3000;4,1316;14,5739
61,0000;-1,2000;-0,4787;1,3483;0,4787;0,0000;0,3000;4,1874;14,6987
62,0000;-1,2000;-0,5387;1,3483;0,5387;0,0000;0,3000;4,2477;14,8306
63,0000;-2,0000;-0,6653;2,2472;0,6653;0,0000;0,3000;4,3308;15,0230
64,0000;-1,6000;-1,1973;1,7978;1,1973;0,0000;0,3000;4,4472;15,2556
65,0000;-1,6000;-0,7213;1,7978;0,7213;0,0000;0,3000;4,5278;15,4319
66,0000;-0,8000;-0,9960;0,8989;0,9960;0,0000;0,3000;4,6158;15,5953
67,0000;-2,0000;-0,7387;2,2472;0,7387;0,0000;0,3000;4,7044;15,7963
68,0000;-2,0000;-0,5653;2,2472;0,5653;0,0000;0,3000;4,7800;15,9768
69,0000;-1,6000;-0,8280;1,7978;0,8280;0,0000;0,3000;4,8687;16,1657
70,0000;-1,2000;-0,8813;1,3483;0,8813;0,0000;0,3000;4,9547;16,3382
71,0000;-2,0000;-0,8427;2,2472;0,8427;0,0000;0,3000;5,0511;16,5516
72,0000;-2,0000;-0,7827;2,2472;0,7827;0,0000;0,3000;5,1430;16,7578
73,0000;-1,2000;-0,7787;1,3483;0,7787;0,0000;0,3000;5,2213;16,9182
74,0000;-1,2000;-0,7733;1,3483;0,7733;0,0000;0,3000;5,2992;17,0779
75,0000;-2,0000;-0,9293;2,2472;0,9293;0,0000;0,3000;5,4021;17,3015
76,0000;-2,0000;-5,4467;2,2472;5,4467;0,0000;0,3000;5,8439;18,0604
77,0000;-6,4000;-2,9987;7,1910;2,9987;0,0000;0,3000;6,1750;18,7789
78,0000;-1,6000;-1,9040;1,7978;1,9040;0,0000;0,3000;6,3444;19,0953
79,0000;-2,4000;-2,3427;2,6966;2,3427;0,0000;0,3000;6,5599;19,5091
80,0000;-2,0000;-2,3213;2,2472;2,3213;0,0000;0,3000;6,7672;19,8977
81,0000;-1,2000;-2,3640;1,3483;2,3640;0,0000;0,3000;6,9644;20,2459
82,0000;-1,2000;-2,3480;1,3483;2,3480;0,0000;0,3000;7,1604;20,5922
83,0000;-2,4000;-2,2000;2,6966;2,2000;0,0000;0,3000;7,3653;20,9891
84,0000;-2,0000;-2,2093;2,2472;2,2093;0,0000;0,3000;7,5642;21,3644
85,0000;-0,8000;-2,4667;0,8989;2,4667;0,0000;0,3000;7,7625;21,7021
86,0000;-2,8000;-2,3680;3,1461;2,3680;0,0000;0,3000;7,9866;22,1416
87,0000;-2,4000;-2,3747;2,6966;2,3747;0,0000;0,3000;8,2045;22,5592
88,0000;-1,6000;-2,5387;1,7978;2,5387;0,0000;0,3000;8,4215;22,9508
89,0000;-0,8000;-2,5053;0,8989;2,5053;0,0000;0,3000;8,6226;23,2930
90,0000;-2,8000;-2,4013;3,1461;2,4013;0,0000;0,3000;8,8492;23,7365
91,0000;-2,4000;-2,0907;2,6966;2,0907;0,0000;0,3000;9,0459;24,1204
92,0000;-2,0000;-2,0467;2,2472;2,0467;0,0000;0,3000;9,2326;24,4764
93,0000;-0,8000;-2,2880;0,8989;2,2880;0,0000;0,2375;9,3817;24,7929
94,0000;-3,2000;-1,6587;3,5955;1,6587;0,0000;0,1750;9,5074;25,1711
95,0000;-2,4000;-1,8587;2,6966;1,8587;0,0000;0,1125;9,5995;25,5275
96,0000;-2,8000;-0,3933;3,1461;0,3933;0,0000;0,0500;9,6509;25,7330
97,0000;-2,0000;-0,5627;2,2472;0,5627;0,0000;0,0500;9,6911;25,9131
98,0000;-0,8000;-0,5840;0,8989;0,5840;0,0000;0,0500;9,7117;26,0277
99,0000;-3,6000;-0,6307;4,0449;0,6307;0,0000;0,0500;9,7794;26,3067
100,0000;-3,2000;-0,5107;3,5955;0,5107;0,0000;0,0500;9,8389;26,5488
101,0000;-2,0000;-0,3853;2,2472;0,3853;0,0000;0,0500;9,8769;26,7080
102,0000;-0,8000;-0,3773;0,8989;0,3773;0,0000;0,0500;9,8949;26,7981
103,0000;-3,6000;-0,4213;4,0449;0,4213;0,0000;0,0500;9,9599;27,0523
104,0000;-2,8000;-0,4147;3,1461;0,4147;0,0000;0,0500;10,0116;27,2603
105,0000;-3,2000;-0,6093;3,5955;0,6093;0,0000;0,0500;10,0723;27,5141
106,0000;-0,8000;-0,5787;0,8989;0,5787;0,0000;0,0500;10,0928;27,6280
107,0000;-3,2000;-0,6333;3,5955;0,6333;0,0000;0,0500;10,1539;27,8847
108,0000;-3,2000;-0,4760;3,5955;0,4760;0,0000;0,0500;10,2130;28,1226
109,0000;-3,2000;-0,5373;3,5955;0,5373;0,0000;0,0500;10,2728;28,3679
110,0000;-0,8000;-0,4240;0,8989;0,4240;0,0000;0,0500;10,2914;28,4635
111,0000;-3,6000;-0,4440;4,0449;0,4440;0,0000;0,0500;10,3567;28,7204
112,0000;-3,6000;-0,4187;4,0449;0,4187;0,0000;0,0500;10,4217;28,9743
113,0000;-3,2000;-0,6133;3,5955;0,6133;0,0000;0,0500;10,4825;29,2285
114,0000;-0,8000;-0,5853;0,8989;0,5853;0,0000;0,0500;10,5031;29,3433
115,0000;-2,8000;-0,6320;3,1461;0,6320;0,0000;0,0500;10,5575;29,5771
116,0000;-3,2000;-0,4560;3,5955;0,4560;0,0000;0,0500;10,6163;29,8127
117,0000;-2,8000;-0,4040;3,1461;0,4040;0,0000;0,0500;10,6678;30,0194
118,0000;-0,8000;-1,8813;0,8989;1,8813;0,0000;0,0500;10,7046;30,2878
119,0000;-4,0000;-0,7440;4,4944;0,7440;0,0000;0,0500;10,7803;30,6029
120,0000;-5,2000;-0,7680;5,8427;0,7680;0,0000;0,0500;10,8762;30,9890
121,0000;-3,6000;-1,7173;4,0449;1,7173;0,0000;0,0500;10,9575;31,3967
122,0000;-0,8000;-1,4120;0,8989;1,4120;0,0000;0,0500;10,9884;31,6094
123,0000;-3,6000;-0,6693;4,0449;0,6693;0,0000;0,0500;11,0565;31,8930
124,0000;-3,6000;-0,5960;4,0449;0,5960;0,0000;0,0500;11,1238;32,1679
125,0000;-5,6000;-0,6227;6,2921;0,6227;0,0000;0,0500;11,2245;32,5595
126,0000;-0,8000;-0,7213;0,8989;0,7213;0,0000;0,0500;11,2468;32,6903
127,0000;-2,0000;-0,5813;2,2472;0,5813;0,0000;0,0500;11,2873;32,8727
128,0000;-2,0000;-0,8587;2,2472;0,8587;0,0000;0,0500;11,3312;33,0879
129,0000;-1,6000;-1,8867;1,7978;1,8867;0,0000;0,0500;11,3814;33,4023
130,0000;-0,8000;-0,6600;0,8989;0,6600;0,0000;0,0500;11,4029;33,5259
131,0000;-2,4000;-0,6293;2,6966;0,6293;0,0000;0,0500;11,4506;33,7367
132,0000;-2,8000;-0,6080;3,1461;0,6080;0,0000;0,0500;11,5047;33,9676
133,0000;-1,6000;-0,5720;1,7978;0,5720;0,0000;0,0500;11,5384;34,1261
134,0000;-0,8000;-0,5320;0,8989;0,5320;0,0000;0,0500;11,5583;34,2346
135,0000;-2,0000;-1,6307;2,2472;1,6307;0,0000;0,0500;11,6119;34,5413
136,0000;-2,4000;-0,8467;2,6966;0,8467;0,0000;0,0500;11,6623;34,7778
137,0000;-2,0000;-2,6880;2,2472;2,6880;0,0000;0,0500;11,7291;35,2098
138,0000;-0,8000;-2,9333;0,8989;2,9333;0,0000;0,0500;11,7791;35,6028
139,0000;-2,4000;-0,6813;2,6966;0,6813;0,0000;0,0500;11,8274;35,8197
140,0000;-5,2000;-0,8707;5,8427;0,8707;0,0000;0,0500;11,9246;36,2180
141,0000;-0,4000;-0,6680;0,4494;0,6680;0,0000;0,1125;11,9501;36,3198
142,0000;-2,0000;-0,5773;2,2472;0,5773;0,0000;0,1750;12,0085;36,5017
143,0000;-3,2000;-2,9400;3,5955;2,9400;0,0000;0,2375;12,2362;37,0317
144,0000;0,0000;-4,0720;0,0000;4,0720;0,0000;0,3000;12,5416;37,5142
145,0000;-2,8000;-1,8840;3,1461;1,8840;0,0000;0,3000;12,7294;37,8963
146,0000;-2,4000;-0,6573;2,6966;0,6573;0,0000;0,3000;12,8185;38,1104
147,0000;-1,6000;-0,6093;1,7978;0,6093;0,0000;0,3000;12,8908;38,2734
148,0000;-3,6000;-0,6893;4,0449;0,6893;0,0000;0,3000;13,0023;38,5594
149,0000;-3,2000;-0,7853;3,5955;0,7853;0,0000;0,3000;13,1143;38,8340
150,0000;-1,6000;-0,6933;1,7978;0,6933;0,0000;0,3000;13,1929;39,0069
151,0000;-0,4000;-0,6933;0,4494;0,6933;0,0000;0,3000;13,2515;39,1118
152,0000;-1,6000;-0,9200;1,7978;0,9200;0,0000;0,3000;13,3471;39,3116
153,0000;-1,2000;-1,0800;1,3483;1,0800;0,0000;0,3000;13,4480;39,5077
154,0000;-0,8000;-1,0413;0,8989;1,0413;0,0000;0,3000;13,5394;39,6765
155,0000;-2,0000;-0,8267;2,2472;0,8267;0,0000;0,3000;13,6346;39,8879
156,0000;-2,0000;-0,8440;2,2472;0,8440;0,0000;0,3000;13,7311;40,1014
157,0000;-1,2000;-0,4787;1,3483;0,4787;0,0000;0,3000;13,7869;40,2262
158,0000;-1,2000;-0,5387;1,3483;0,5387;0,0000;0,3000;13,8472;40,3581
159,0000;-2,0000;-0,6653;2,2472;0,6653;0,0000;0,3000;13,9303;40,5505
160,0000;-1,6000;-1,1973;1,7978;1,1973;0,0000;0,3000;14,0467;40,7831
161,0000;-1,6000;-0,7213;1,7978;0,7213;0,0000;0,3000;14,1273;40,9594
162,0000;-0,8000;-0,9960;0,8989;0,9960;0,0000;0,3000;14,2153;41,1228
163,0000;-2,0000;-0,7387;2,2472;0,7387;0,0000;0,3000;14,3039;41,3238
164,0000;-2,0000;-0,5653;2,2472;0,5653;0,0000;0,3000;14,3795;41,5043
165,0000;-1,6000;-0,8280;1,7978;0,8280;0,0000;0,3000;14,4682;41,6932
166,0000;-1,2000;-0,8813;1,3483;0,8813;0,0000;0,3000;14,5542;41,8657
167,0000;-2,0000;-0,8427;2,2472;0,8427;0,0000;0,3000;14,6506;42,0791
168,0000;-2,0000;-0,7827;2,2472;0,7827;0,0000;0,3000;14,7425;42,2853
169,0000;-1,2000;-0,7787;1,3483;0,7787;0,0000;0,3000;14,8208;42,4457
170,0000;-1,2000;-0,7733;1,3483;0,7733;0,0000;0,3000;14,8988;42,6054
171,0000;-2,0000;-0,9293;2,2472;0,9293;0,0000;0,3000;15,0017;42,8290
172,0000;-2,0000;-5,4467;2,2472;5,4467;0,0000;0,3000;15,4434;43,5879
173,0000;-6,4000;-2,9987;7,1910;2,9987;0,0000;0,3000;15,7745;44,3064
174,0000;-1,6000;-1,9040;1,7978;1,9040;0,0000;0,3000;15,9439;44,6228
175,0000;-2,4000;-2,3427;2,6966;2,3427;0,0000;0,3000;16,1594;45,0366
176,0000;-2,0000;-2,3213;2,2472;2,3213;0,0000;0,3000;16,3667;45,4252
177,0000;-1,2000;-2,3640;1,3483;2,3640;0,0000;0,3000;16,5639;45,7734
178,0000;-1,2000;-2,3480;1,3483;2,3480;0,0000;0,3000;16,7600;46,1197
179,0000;-2,4000;-2,2000;2,6966;2,2000;0,0000;0,3000;16,9648;46,5166
180,0000;-2,0000;-2,2093;2,2472;2,2093;0,0000;0,3000;17,1637;46,8919
181,0000;-0,8000;-2,4667;0,8989;2,4667;0,0000;0,3000;17,3620;47,2296
182,0000;-2,8000;-2,3680;3,1461;2,3680;0,0000;0,3000;17,5861;47,6691
183,0000;-2,4000;-2,3747;2,6966;2,3747;0,0000;0,3000;17,8040;48,0866
184,0000;-1,6000;-2,5387;1,7978;2,5387;0,0000;0,3000;18,0210;48,4783
185,0000;-0,8000;-2,5053;0,8989;2,5053;0,0000;0,3000;18,2221;48,8205
186,0000;-2,8000;-2,4013;3,1461;2,4013;0,0000;0,3000;18,4487;49,2640
