Time step;Heat demand;Electricity demand;producer2;storage2Discharge;storage2Charge;ElecBuy;ElecSell;storage2 SOC;Energy price [EUR];Total costs [EUR];CO2 emissions [kg CO2/kWh];
43,0000;-21,7915;-5,2198;24,4848;0,0000;0,9000;6,1198;0,0000;0,1960;0,0500;16,1985;72,0582
44,0000;-13,4531;-6,7563;15,1158;0,0000;0,9000;7,6563;0,0000;0,4098;0,0500;16,5175;73,7288
45,0000;-9,3941;-8,6248;10,5551;0,0000;0,9000;9,5248;0,0000;0,6235;0,1125;16,9414;75,3906
46,0000;-19,2759;-10,5585;21,6583;0,0000;0,4635;11,0220;0,0000;0,8373;0,1750;17,7436;77,7904
47,0000;-19,8439;-8,4657;22,2965;0,0000;0,0000;8,4657;0,0000;0,9474;0,2375;18,5757;79,9196
48,0000;-16,3901;-5,6610;18,4158;0,7162;0,0000;4,9448;0,0000;0,9474;0,3000;19,2187;81,4356
49,0000;-28,8913;-4,9576;32,4622;0,5615;0,0000;4,3960;0,0000;0,7589;0,3000;20,0280;83,5958
50,0000;-35,1441;-5,4198;39,4878;0,4178;0,0000;5,0021;0,0000;0,6111;0,3000;20,9866;86,1827
51,0000;-19,2101;-6,2335;21,5844;0,3336;0,0000;5,8999;0,0000;0,5012;0,3000;21,7480;87,9719
52,0000;-10,5635;-6,9899;11,8691;0,2528;0,0000;6,7371;0,0000;0,4134;0,3000;22,4287;89,3696
53,0000;-11,7190;-7,6268;13,1674;0,1962;0,0000;7,4306;0,0000;0,3469;0,3000;23,1805;90,9151
54,0000;-11,8495;-8,9098;13,3141;0,1601;0,0000;8,7498;0,0000;0,2952;0,3000;24,0335;92,6243
55,0000;-24,7154;-10,6239;27,7701;0,1221;0,0000;10,5018;0,0000;0,2531;0,3000;25,2314;95,2712
56,0000;-30,6417;-9,9800;34,4289;0,1140;0,0000;9,8660;0,0000;0,2210;0,3000;26,4801;98,1790
57,0000;-20,4576;-7,7636;22,9861;0,0933;0,0000;7,6703;0,0000;0,1910;0,3000;27,3950;100,2487
58,0000;-14,9007;-7,3264;16,7424;0,0872;0,0000;7,2392;0,0000;0,1664;0,3000;28,1853;101,9520
59,0000;-12,8745;-7,1782;14,4658;0,0583;0,0000;7,1198;0,0000;0,1435;0,3000;28,9330;103,5263
60,0000;-10,9077;-5,4179;12,2559;0,0631;0,0000;5,3548;0,0000;0,1281;0,3000;29,5157;104,7797
61,0000;-11,5452;-5,8368;12,9721;0,0531;0,0000;5,7837;0,0000;0,1115;0,3000;30,1411;106,1202
62,0000;-23,8207;-8,5141;26,7649;0,0512;0,0000;8,4629;0,0000;0,0976;0,3000;31,1713;108,4747
63,0000;-27,1155;-8,3274;30,4668;0,0395;0,0000;8,2880;0,0000;0,0841;0,3000;32,2430;110,9954
64,0000;-17,2678;-6,0407;19,4021;0,0351;0,0000;6,0056;0,0000;0,0737;0,3000;32,9801;112,6869
65,0000;-12,2329;-7,1592;13,7448;0,0339;0,0000;7,1253;0,0000;0,0645;0,3000;33,7176;114,2253
66,0000;-12,7792;-7,2939;14,3587;0,0214;0,0000;7,2725;0,0000;0,0555;0,3000;34,4752;115,8122
67,0000;-12,7738;-5,2898;14,3526;0,0164;0,0000;5,2733;0,0000;0,0499;0,3000;35,0828;117,1619
68,0000;-11,1828;-5,0204;12,5650;0,0172;0,0000;5,0032;0,0000;0,0456;0,3000;35,6436;118,3893
69,0000;-18,6161;-5,2487;20,9170;0,0157;0,0000;5,2329;0,0000;0,0410;0,3000;36,3452;120,0657
70,0000;-27,1446;-5,6662;30,4995;0,0160;0,0000;5,6502;0,0000;0,0369;0,3000;37,2196;122,2755
71,0000;-19,9119;-6,0519;22,3730;0,0108;0,0000;6,0410;0,0000;0,0327;0,3000;38,0032;124,1212
72,0000;-15,1161;-6,7676;16,9844;0,0107;0,0000;6,7569;0,0000;0,0298;0,3000;38,7609;125,7796
73,0000;-14,2337;-5,8344;15,9929;0,0142;0,0000;5,8203;0,0000;0,0270;0,3000;39,4337;127,2770
74,0000;-19,3246;-6,1450;21,7130;0,0073;0,0000;6,1377;0,0000;0,0233;0,3000;40,2149;129,1008
75,0000;-29,8651;-8,7506;33,5563;0,0071;0,0000;8,7435;0,0000;0,0214;0,3000;41,3664;131,8315
76,0000;-24,6033;-9,9924;27,6442;0,0071;0,0000;9,9853;0,0000;0,0195;0,3000;42,5238;134,4108
77,0000;-22,7748;-11,2640;25,5897;0,0065;0,0000;11,2575;0,0000;0,0177;0,3000;43,7462;137,0370
78,0000;-20,0998;-9,6492;22,5841;0,0066;0,0000;9,6427;0,0000;0,0159;0,3000;44,8030;139,3202
79,0000;-13,9630;-7,4007;15,6887;0,0058;0,0000;7,3949;0,0000;0,0142;0,3000;45,5895;140,9888
80,0000;-24,6742;-7,4352;27,7239;0,0052;0,0000;7,4300;0,0000;0,0127;0,3000;46,5563;143,2693
81,0000;-28,2789;-8,4081;31,7741;0,0035;0,0000;8,4045;0,0000;0,0113;0,3000;47,6561;145,8698
82,0000;-20,6524;-7,7487;23,2050;0,0031;0,0000;7,7456;0,0000;0,0104;0,3000;48,5799;147,9595
