timeStep;demandHeat;demandElectricity;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;ElecBuy;ElecSell;HeatBuy;HeatSell;ThermalStorage3SOC;Cost;Price;
0.00;-16.41;-4.40;0.00;17.88;0.00;1.11;0.00;4.40;0.00;0.00;0.00;20.00;0.54;0.25
1.00;-18.91;-4.50;0.00;19.57;0.00;0.27;0.00;4.50;0.00;0.00;0.00;20.25;0.57;0.25
2.00;-13.98;-4.97;0.00;15.85;0.00;1.55;0.00;4.97;0.00;0.00;0.00;20.31;0.54;0.25
3.00;-13.00;-5.38;0.00;14.85;0.00;1.56;0.00;5.38;0.00;0.00;0.00;20.66;0.56;0.25
4.00;-18.62;-5.38;0.00;19.39;0.00;0.38;0.00;5.38;0.00;0.00;0.00;21.01;0.62;0.25
5.00;-24.30;-5.34;0.00;20.00;4.70;0.00;0.00;5.34;0.00;0.00;0.00;21.10;0.63;0.25
6.00;-19.75;-5.03;0.00;20.00;0.15;0.00;0.00;5.03;0.00;0.00;0.00;19.79;0.61;0.25
7.00;-13.70;-4.88;0.00;15.49;0.00;1.48;0.00;4.88;0.00;0.00;0.00;19.75;0.53;0.25
8.00;-16.65;-4.78;0.00;18.00;0.00;0.98;0.00;4.78;0.00;0.00;0.00;20.08;0.56;0.25
9.00;-23.41;-4.88;0.00;20.00;3.81;0.00;0.00;4.88;0.00;0.00;0.00;20.30;0.60;0.25
10.00;-20.06;-4.84;0.00;20.00;0.46;0.00;0.00;4.84;0.00;0.00;0.00;19.24;0.60;0.25
11.00;-13.28;-4.51;0.00;15.00;0.00;1.42;0.00;4.51;0.00;0.00;0.00;19.12;0.50;0.25
12.00;-14.98;-4.47;0.00;16.58;0.00;1.27;0.00;4.47;0.00;0.00;0.00;19.43;0.52;0.25
13.00;-25.47;-4.95;0.00;20.00;5.87;0.00;0.00;4.95;0.00;0.00;0.00;19.72;0.60;0.25
14.00;-23.38;-5.09;0.00;20.00;3.78;0.00;0.00;5.09;0.00;0.00;0.00;18.09;0.61;0.25
15.00;-17.07;-4.65;0.00;18.28;0.00;0.84;0.00;4.65;0.00;0.00;0.00;17.04;0.56;0.25
16.00;-16.11;-4.44;0.00;17.50;0.00;1.04;0.00;4.44;0.00;0.00;0.00;17.23;0.54;0.25
17.00;-16.32;-4.44;0.00;17.67;0.00;0.99;0.00;4.44;0.00;0.00;0.00;17.47;0.54;0.25
18.00;-14.72;-4.43;0.00;16.26;0.00;1.21;0.00;4.43;0.00;0.00;0.00;17.69;0.52;0.25
19.00;-17.87;-4.43;0.00;18.86;0.00;0.61;0.00;4.43;0.00;0.00;0.00;17.96;0.56;0.25
20.00;-22.91;-4.43;0.00;20.00;3.31;0.00;0.00;4.43;0.00;0.00;0.00;18.10;0.57;0.25
21.00;-20.03;-4.56;0.00;20.00;0.43;0.00;0.00;4.56;0.00;0.00;0.00;17.18;0.58;0.25
22.00;-22.15;-4.63;0.00;20.00;2.55;0.00;0.00;4.63;0.00;0.00;0.00;17.06;0.59;0.25
23.00;-17.58;-4.49;0.00;18.65;0.00;0.69;0.00;4.49;0.00;0.00;0.00;16.35;0.56;0.25
24.00;-11.23;-4.61;0.05;13.42;0.00;1.92;0.00;4.56;0.00;0.00;0.00;16.51;0.48;0.25
25.00;-11.70;-5.35;0.21;14.23;0.00;2.25;0.00;5.14;0.00;0.00;0.00;16.94;0.53;0.25
26.00;-20.82;-5.75;0.47;20.00;1.22;0.00;0.00;5.28;0.00;0.00;0.00;17.45;0.63;0.25
27.00;-26.13;-5.72;0.75;20.00;6.53;0.00;0.00;4.97;0.00;0.00;0.00;17.11;0.61;0.25
28.00;-23.29;-5.85;1.02;20.00;3.69;0.00;0.00;4.83;0.00;0.00;0.00;15.29;0.60;0.25
29.00;-17.66;-5.60;1.38;18.93;0.00;0.89;0.00;4.22;0.00;0.00;0.00;14.27;0.54;0.25
30.00;-10.31;-5.25;2.19;14.44;0.00;3.84;0.00;3.06;0.00;0.00;0.00;14.47;0.40;0.25
31.00;-20.12;-4.83;2.37;20.00;0.52;0.00;0.00;2.46;0.00;0.00;0.00;15.33;0.45;0.25
32.00;-23.28;-4.60;2.43;20.00;3.68;0.00;0.00;2.17;0.00;0.00;0.00;15.19;0.43;0.25
33.00;-19.34;-5.02;2.01;19.85;0.00;0.11;0.00;3.00;0.00;0.00;0.00;14.17;0.48;0.25
34.00;-22.82;-5.49;1.80;20.00;3.22;0.00;0.00;3.69;0.00;0.00;0.00;14.19;0.53;0.25
35.00;-22.59;-5.92;1.45;20.00;2.99;0.00;0.00;4.47;0.00;0.00;0.00;13.30;0.58;0.25
36.00;-16.78;-5.88;1.57;18.57;0.00;1.42;0.00;4.31;0.00;0.00;0.00;12.47;0.54;0.25
37.00;-10.70;-5.68;2.00;15.86;0.00;4.84;0.00;3.67;0.00;0.00;0.00;12.78;0.46;0.25
38.00;-17.72;-5.62;2.53;18.99;0.00;0.89;0.00;3.09;0.00;0.00;0.00;13.87;0.47;0.25
39.00;-21.35;-5.39;2.81;20.00;1.75;0.00;0.00;2.58;0.00;0.00;0.00;14.07;0.46;0.25
40.00;-9.68;-5.62;2.75;14.94;0.00;4.96;0.00;2.87;0.00;0.00;0.00;13.59;0.40;0.25
