demandHeat;demandElectricity;Battery2Discharge;Battery2Charge;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-40.42;-10.29;0.20;0.00;0.00;0.00;5.61;0.00;2.95;44.96;0.00;0.00;0.00;0.00;0.00;0.00;2.40;60.00;0.77
-42.41;-10.26;0.21;0.00;0.00;0.00;6.47;0.00;3.21;45.75;0.00;0.00;0.00;0.00;0.00;0.00;2.35;58.44;0.78
-29.91;-10.89;0.21;0.00;0.00;0.00;2.50;0.00;1.07;40.54;0.00;0.00;0.00;0.00;0.00;0.00;2.29;56.64;0.69
-29.48;-12.26;0.23;0.00;0.00;0.00;1.54;0.00;0.57;43.47;0.00;0.00;0.00;0.00;0.00;0.00;2.24;55.95;0.74
-44.51;-12.95;0.19;0.00;0.00;0.00;4.97;0.00;2.76;53.51;0.00;0.00;0.00;0.00;0.00;0.00;2.18;55.52;0.92
-49.59;-12.60;0.19;0.00;0.00;0.00;5.35;0.00;3.94;56.38;0.00;0.00;0.00;0.00;0.00;0.00;2.13;54.14;0.97
-36.02;-11.59;0.18;0.00;0.00;0.00;2.49;0.00;2.07;46.49;0.00;0.00;0.00;0.00;0.00;0.00;2.08;52.66;0.80
-27.64;-10.98;0.19;0.00;0.00;0.00;1.26;0.00;0.80;39.98;0.00;0.00;0.00;0.00;0.00;0.00;2.03;51.96;0.68
-33.78;-10.84;0.16;0.00;0.00;0.00;2.12;0.00;2.00;43.71;0.00;0.00;0.00;0.00;0.00;0.00;1.98;51.61;0.75
-44.35;-11.01;0.17;0.00;0.00;0.00;3.18;0.00;3.99;51.14;0.00;0.00;0.00;0.00;0.00;0.00;1.94;51.02;0.88
-36.75;-10.32;0.16;0.00;0.00;0.00;2.20;0.00;2.86;44.92;0.00;0.00;0.00;0.00;0.00;0.00;1.89;50.14;0.77
-30.71;-9.52;0.14;0.00;0.00;0.00;1.97;0.00;1.96;39.08;0.00;0.00;0.00;0.00;0.00;0.00;1.85;49.53;0.67
-35.58;-9.45;0.14;0.00;0.00;0.00;2.21;0.00;3.00;42.42;0.00;0.00;0.00;0.00;0.00;0.00;1.81;48.98;0.73
-52.15;-10.19;0.15;0.00;0.00;0.00;3.83;0.00;5.91;54.98;0.00;0.00;0.00;0.00;0.00;0.00;1.77;48.37;0.94
-44.05;-10.30;0.13;0.00;0.00;0.00;3.04;0.00;4.26;49.77;0.00;0.00;0.00;0.00;0.00;0.00;1.73;47.31;0.85
-35.64;-9.85;0.12;0.00;0.00;0.00;2.31;0.00;2.80;43.19;0.00;0.00;0.00;0.00;0.00;0.00;1.70;46.46;0.74
-35.54;-9.60;0.12;0.00;0.00;0.00;2.37;0.00;2.87;42.60;0.00;0.00;0.00;0.00;0.00;0.00;1.67;45.82;0.73
-38.54;-9.67;0.11;0.00;0.00;0.00;2.51;0.00;3.46;44.88;0.00;0.00;0.00;0.00;0.00;0.00;1.64;45.16;0.77
-33.87;-9.74;0.10;0.00;0.00;0.00;2.15;0.00;2.49;41.80;0.00;0.00;0.00;0.00;0.00;0.00;1.61;44.47;0.72
-42.33;-9.86;0.11;0.00;0.00;0.00;2.51;0.00;4.19;48.09;0.00;0.00;0.00;0.00;0.00;0.00;1.58;43.87;0.82
-57.98;-9.78;0.11;0.00;0.00;0.00;3.61;0.00;7.39;58.83;0.00;0.00;0.00;0.00;0.00;0.00;1.55;43.17;1.01
-53.71;-11.06;0.11;0.00;0.00;0.00;2.93;0.00;6.03;58.54;0.00;0.00;0.00;0.00;0.00;0.00;1.52;42.17;1.00
-43.30;-11.24;0.10;0.00;0.00;0.00;2.25;0.00;3.83;51.61;0.00;0.00;0.00;0.00;0.00;0.00;1.49;41.36;0.88
