0,34000016
0,280000336
0,280000336
0,259999816
0,379999464
0,480000326
0,459999808
0,459999808
0,439999288
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,54000015
0,659999798
0,579999456
0,500000846
0,500000846
0,500000846
0,599999974
0,700000838
0,680000318
0,659999798
0,63999928
0,620000494
0,63999928
0,620000494
0,620000494
0,63999928
0,63999928
0,620000494
0,63999928
0,620000494
0,620000494
0,620000494
0,54000015
0,459999808
0,459999808
0,459999808
0,56000067
0,680000318
0,659999798
0,659999798
0,63999928
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,54000015
0,459999808
0,459999808
0,459999808
0,56000067
0,680000318
0,63999928
0,63999928
0,620000494
0,500000846
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,31999964
0,259999816
0,259999816
0,259999816
0,379999464
0,459999808
0,459999808
0,439999288
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,399999984
0,34000016
0,259999816
0,259999816
0,259999816
0,360000678
0,480000326
0,459999808
0,459999808
0,420000502
0,399999984
0,399999984
0,420000502
0,420000502
0,399999984
0,420000502
0,420000502
0,420000502
0,399999984
0,399999984
0,399999984
0,31999964
0,259999816
0,259999816
0,259999816
0,379999464
0,480000326
0,459999808
0,459999808
0,439999288
0,420000502
0,420000502
0,399999984
0,420000502
0,56000067
0,680000318
0,659999798
0,63999928
0,63999928
0,63999928
0,63999928
0,56000067
0,480000326
0,480000326
0,480000326
0,579999456
0,700000838
0,680000318
0,680000318
0,63999928
0,63999928
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,54000015
0,459999808
0,459999808
0,459999808
0,56000067
0,680000318
0,680000318
0,680000318
0,63999928
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,54000015
0,459999808
0,459999808
0,459999808
0,56000067
0,680000318
0,56000067
0,459999808
0,439999288
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,480000326
0,659999798
0,779999446
0,700000838
0,620000494
0,620000494
0,459999808
0,420000502
0,519999632
0,500000846
0,519999632
0,480000326
0,459999808
0,459999808
0,459999808
0,459999808
0,459999808
0,459999808
0,459999808
0,459999808
0,459999808
0,459999808
0,459999808
0,379999464
0,31999964
0,31999964
0,31999964
0,420000502
0,54000015
0,519999632
0,500000846
0,480000326
0,459999808
0,459999808
0,420000502
0,420000502
0,420000502
0,399999984
0,399999984
0,399999984
0,399999984
0,420000502
0,420000502
0,34000016
0,259999816
0,259999816
0,280000336
0,379999464
0,480000326
0,480000326
0,459999808
0,439999288
0,420000502
0,420000502
0,420000502
0,420000502
0,56000067
0,659999798
0,659999798
0,659999798
0,659999798
0,63999928
0,63999928
0,56000067
0,480000326
0,480000326
0,500000846
0,599999974
0,700000838
0,680000318
0,680000318
0,63999928
0,620000494
0,620000494
0,620000494
0,620000494
0,63999928
0,63999928
0,63999928
0,620000494
0,620000494
0,63999928
0,620000494
0,54000015
0,459999808
0,459999808
0,459999808
0,579999456
0,680000318
0,680000318
0,659999798
0,63999928
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,620000494
0,54000015
0,459999808
0,459999808
0,459999808
0,56000067
0,56000067
0,459999808
0,459999808
0,439999288
0,399999984
0,399999984
0,399999984
0,399999984
0,420000502
0,420000502
0,420000502
0,420000502
0,420000502
0,439999288
0,439999288
0,360000678
0,280000336
0,280000336
0,280000336
0,379999464
0,500000846
0,480000326
0,459999808
0,459999808
0,439999288
0,439999288
0,439999288
0,500000846
0,680000318
0,820000486
0,820000486
0,88000031
0,85999979
2,979,999,354
605,999,957
4,659,999,628
2,379,999,378
2,420,000,418
2,500,000,762
1,779,999,404
0,979999438
0,960000654
1,059,999,782
0,979999438
0,740000142
0,659999798
0,659999798
0,63999928
0,63999928
0,63999928
0,63999928
0,63999928
0,63999928
0,63999928
0,63999928
