11,80358388
12,11161729
12,32482045
12,80335647
13,10267944
13,42559418
13,72735918
13,93542381
14,40194873
14,76072654
14,66212585
14,61922543
14,36628329
14,09672634
13,79267061
13,53729136
13,2472926
13,08948833
12,84693734
12,58291135
12,32179277
12,00470874
11,82501952
11,35623904
11,17420312
10,8641939
10,43983416
9,908509031
9,388991018
8,735473422
8,183255302
7,696116476
7,28605172
6,698436769
5,990634769
5,281514342
4,727387636
4,044907781
3,567459531
3,261779893
2,801996119
2,802345553
2,943412905
3,064452659
3,190183213
3,363212311
3,476248716
3,635441176
3,706352735
3,875780638
4,025347339
4,204714535
4,353072532
4,395086915
4,531530373
4,609805613
5,428891222
6,103905227
6,952156404
7,56856504
8,310191311
8,915454391
9,561483653
10,67469767
11,43411359
11,93727303
12,97324631
13,52832205
13,84390526
14,39486932
15,19686036
16,68651073
17,86423372
19,0097036
19,86973849
21,29492628
22,01534171
23,51164396
24,07672446
25,45010401
27,01120827
27,80444476
29,46786874
29,71658485
31,20733632
31,67844051
30,65730866
28,93398423
27,60973876
25,73154875
24,27997781
23,31936223
21,35006546
19,55829809
18,36230181
17,21108142
15,01807288
12,733954
11,09230396
9,402641516
8,133099813
8,843145964
8,767992973
8,694482293
8,623787542
8,572105964
8,507133302
8,417771244
8,370325649
8,280175493
8,218550862
8,143634462
8,020964
7,9580804
7,876657524
7,876345951
10,30211443
13,15635911
15,69920064
18,22032087
20,32331359
23,31163516
25,02679137
28,25156032
30,24635246
33,08671127
37,33307671
39,73511554
40,42135108
43,35902726
47,26781022
45,30248956
44,39638323
43,34506913
42,40142522
41,0787121
39,91487498
39,2735479
37,9155824
37,37564431
36,1320676
34,58264959
33,68553341
32,62977557
31,34299248
31,13859797
29,16850523
27,63240169
25,7238314
24,13197778
22,42421071
20,83188644
19,10189575
17,93342063
16,72450414
15,11135886
12,36520311
12,22152235
9,586315147
7,316692773
5,333284213
7,8754666
9,210258222
10,79946105
12,06699464
13,5517742
15,56743284
16,26588439
18,3834628
19,30741815
20,93158424
21,78398748
23,11017663
26,01573935
25,91246608
29,07536042
27,79517673
27,34583936
26,91063808
26,52470185
25,93983044
25,58017608
25,04623703
24,54294871
24,119045
23,74715675
23,13635578
23,06982805
22,66683136
21,98286422
21,73165077
20,71752544
20,06503265
19,33077201
18,5130028
17,83849399
16,78328872
16,30585025
15,49317505
14,89459348
13,92996059
13,22027196
12,05523374
11,57925135
10,62193137
10,69998905
10,45266308
10,65332406
10,89919202
11,13182431
11,35061107
11,49197393
11,79580058
11,95398824
12,17695218
12,47554376
12,55031056
12,79899116
13,06572555
13,32891782
13,45782766
13,26954295
13,02418159
12,72962156
12,49184588
12,29548861
11,97917061
11,83029942
11,43727847
11,3548078
11,01713794
10,6864838
10,62120538
10,24935878
10,09002395
9,689579271
9,560733676
9,393889004
9,20546868
9,091865596
8,878369649
8,749313693
8,524870756
8,423815676
8,247337693
7,990686813
7,838732133
7,6566778
7,475513351
7,488968698
7,275148324
7,405889858
7,571395587
7,74867308
7,878633982
8,04707328
8,199107044
8,337292724
8,580445973
8,689835556
8,809101124
9,012276191
9,139733996
9,289344796
9,564780324
9,590013444
9,979939458
10,20846968
10,48982609
10,71598218
11,00097934
11,32779937
11,55965507
11,88742028
12,02684951
12,28837315
12,65118258
12,95678765
13,1485968
13,23175969
13,54112937
13,46357157
13,31694379
13,14829257
13,01770366
12,81900805
12,67064198
12,53954785
12,35498941
12,27587634
12,07920128
11,92468302
11,83176871
11,62804096
11,57615486
11,27400389
11,66184704
11,96792423
12,22616752
12,6300158
12,8162365
13,14652972
13,47453643
13,78870372
14,02561324
14,56349221
14,60942564
15,13876142
15,40896019
15,57774955
15,79197351
15,48879265
15,01985378
14,63761307
14,14924901
13,67803256
13,14374757
12,6283453
12,11485238
11,73648273
11,31256168
10,73591429
10,51630012
9,750449236
9,342835924
8,786641284
9,078923898
9,088373133
9,100755218
9,110213289
9,121282844
9,130743316
9,144045591
9,148007076
9,162921738
9,16782852
9,176750804
9,193391191
9,202677018
9,216146702
9,215645951
9,402237316
9,602164844
9,80212696
9,951922436
10,16729688
10,36052108
10,55431085
10,659595
10,87809482
11,04488439
11,29936064
11,53501544
11,77241062
11,73473769
12,13832338
12,29918599
12,53318516
12,76913128
12,98116746
13,22627543
13,53565992
13,76983572
14,03114632
14,23143456
14,55753255
14,71840505
15,08970056
15,0826174
15,50838959
15,81902386
16,05465786
16,41848643
16,80982301
17,13062054
17,53278567
17,85396345
18,28530125
18,52930281
18,77040126
19,40771023
19,57840244
19,97648379
20,40812987
20,45366364
20,94490427
20,15893511
19,42106066
18,60456011
17,72170615
16,85937914
15,81023359
15,29106761
14,32391673
13,26674883
12,2895041
11,67916057
10,45729779
9,570431938
9,043240942
7,816525902
8,558067307
8,755342422
9,005706338
9,219430644
9,384054662
9,646720364
9,797400093
9,976822329
10,29303403
10,48745063
10,69501416
10,8178305
11,03605045
11,39703845
11,54816327
11,30043881
11,08064202
10,86549414
10,62199725
10,3906848
10,23155436
10,00180151
9,722593782
9,491589187
9,273228409
9,144348742
8,919221382
8,628494964
8,316613076
8,058427596
8,152494236
8,152015898
8,151478729
8,151063973
8,150643071
8,150202507
8,149733564
8,149185271
8,148655702
8,14800916
8,147826871
8,147378684
8,14670256
8,14648596
8,146056911
8,120738356
8,09301908
8,070681338
8,039797693
8,013295093
7,994412582
7,963214716
7,929214156
7,906874818
7,884791991
7,855202311
7,832920693
7,817997831
7,76652508
7,739994218
7,866052049
7,982714462
8,097967916
8,21508396
8,309608667
8,459422356
8,570718382
8,69086088
8,746465684
8,841871876
9,043598031
9,17111504
9,252774858
9,286511129
9,442287253
9,440610747
9,408964164
9,378602609
9,353620813
9,315943484
9,295674031
9,255777711
9,227293947
9,190898564
9,166696529
9,149762151
9,10517808
9,073559036
9,062549431
9,006298951
9,026993124
9,045115431
9,062812911
9,075876822
9,092429849
9,1067516
9,130178102
9,147145658
9,162759111
9,175575289
9,196747422
9,21139536
9,231012524
9,253134413
9,256922022
9,296614733
9,328344284
9,363972071
9,406208258
9,433751062
9,463326089
9,512858382
9,547107618
9,583149133
9,627207684
9,635946822
9,691282444
9,71413412
9,764281196
9,779643804
9,687463151
9,590787724
9,474411431
9,390393969
9,275881729
9,168533644
9,104081858
8,967386911
8,854314769
8,756895009
8,714817644
8,625799978
8,43496848
8,307744902
8,236482582
9,723426822
11,08838353
12,43292077
13,58893834
15,30286884
16,86029664
18,32692742
19,10051821
21,0923571
22,4395228
24,30693905
24,82831636
25,55576315
27,39956782
28,76456656
29,23889336
29,31883378
29,4036412
29,49281167
29,60200995
29,69669859
29,77257454
29,84088818
29,92225338
29,9869394
30,15125508
30,17675866
30,34629765
30,33293463
30,47064456
29,45279635
28,3561421
27,26094668
26,41942244
25,12559974
24,54495079
23,61859562
21,92653861
20,83484314
20,11427397
19,68121529
17,68416548
16,66252586
16,00399104
15,13741268
15,37299696
15,68878268
16,02797515
16,31803938
16,62440199
16,99587693
17,13942868
17,49534903
17,763632
18,0284457
18,41092333
18,93865428
18,96633405
19,62353357
19,54996044
19,3087369
18,90431344
18,46019064
18,00409992
17,69456044
17,29470744
16,94588982
16,5145058
15,90001684
15,41353415
15,10338869
14,74673948
14,23313784
14,19132984
13,27171699
13,39797865
13,29357927
13,17184118
13,05646892
12,93684241
12,79812326
12,7103728
12,59480021
12,44298581
12,4238527
12,23991804
12,2006555
12,01573402
11,8692527
11,88380253
12,68683617
13,53032746
14,4895299
15,36258693
16,01607405
17,29709943
18,25098961
18,62753482
19,39538831
21,04463276
21,42584573
22,65062152
23,74257837
24,59797298
25,63243741
24,18985392
23,28961986
22,37583576
21,50355005
20,64374721
20,17188628
18,84723568
18,15400841
17,33795745
16,3440683
15,69083404
14,48009374
14,39999796
12,96983503
12,19063822
12,25484644
12,20374692
12,1394064
12,08416284
12,03511619
11,99789132
11,93081084
11,87825444
11,84446917
11,77557942
11,69755506
11,64318353
11,63444841
11,56052694
11,47584527
12,10330939
12,74808311
13,26993089
14,01950929
14,69430869
15,28607172
15,76632745
16,44379919
16,94762703
17,54169132
18,48541289
18,98641949
19,57343856
20,58606109
21,02950596
20,54018328
20,29090713
20,0637318
19,86995358
19,59525739
19,30486496
19,13331044
18,9297014
18,6333183
18,4358167
18,09963608
17,85299391
17,73961925
17,29922925
17,26852539
16,51184426
15,8213969
15,07501798
14,17321044
13,52860201
12,97876284
12,20870504
11,487453
10,40986397
9,937773004
9,163360858
8,232884031
7,898904151
7,315307524
5,950265964
7,580764204
8,860546231
10,23061568
11,83133387
12,95911362
14,17023809
15,60839297
17,16643404
18,40414949
20,10748986
20,36186041
21,93472654
23,97954044
24,86269343
25,9706395
25,86321426
25,37738406
24,88747766
24,37233817
23,97436316
23,33042905
22,81872001
22,30049192
21,956292
21,59625088
20,87571281
20,53260406
19,98397143
19,44635787
19,3910695
18,62948862
18,20638252
17,77334815
17,31923722
16,88451186
16,45190703
16,0523051
15,42186838
15,12152248
14,69446988
14,09558045
13,92152776
13,03835236
13,0691934
12,48340097
11,84604527
11,33092063
10,83879287
10,32613208
9,933033009
9,242898449
8,967447716
8,409018507
8,081961249
7,235789511
7,081984889
6,705632609
6,047284849
5,137066804
5,194134076
5,571128049
6,185689631
6,809924031
7,361920089
8,042943778
8,4566178
9,010443898
9,573885911
10,42296773
11,22999481
11,65299825
12,22025318
12,91131159
13,32211006
13,78599497
14,10370889
14,20669591
14,31329164
14,39601251
14,49749563
14,5805694
14,69620636
14,80057486
14,9274688
15,02612579
15,14518968
15,26478782
15,37155519
15,36092355
15,52615728
15,7775683
16,07311998
16,30990386
16,56397632
16,82868573
17,06990625
17,33749153
17,73368308
17,98886084
18,26259748
18,39600194
18,60829187
18,84305498
19,18357163
19,59807722
19,20593707
18,88035809
18,58949761
18,24719036
17,94556941
17,52053126
17,20224744
16,84079241
16,63530097
16,20734554
16,11494463
15,45764231
15,23243444
15,09575916
14,54690818
14,36384127
14,04249925
13,78203425
13,46032493
13,20701722
12,9360209
12,6268524
12,30604859
11,92442488
11,81404631
11,31592215
11,16505271
10,64244995
10,46303504
10,20146628
10,29013728
10,39876934
10,51075602
10,64500182
10,73578124
10,81983365
10,98708555
11,06144608
11,21558936
11,26271463
11,4300339
11,44729801
11,57510007
11,76905116
11,86910656
11,49913726
11,18108488
10,85959508
10,50688664
10,15433952
9,814679307
9,486307253
9,195318782
8,94558872
8,741007498
8,363485107
8,135081044
7,671627178
7,112755369
7,068849578
8,332402738
9,50265908
10,83132344
12,17412548
13,33794352
15,04919312
15,91349165
17,86561664
18,53270988
19,6769938
21,71658634
23,42292778
24,69941174
25,69428009
27,25346976
26,53349149
26,42948093
26,34540396
26,2323557
26,15028818
26,04101846
25,91789016
25,82050256
25,76080324
25,61416313
25,49319109
25,39706517
25,27694576
25,28822634
25,08486476
24,30285427
23,46764448
22,70576989
21,91944179
21,22733502
20,275112
19,64023398
18,75946873
17,89848623
16,65104502
16,45705517
15,2168802
14,66614853
14,08940711
13,49773435
12,80606334
12,6976218
12,56837134
12,45647727
12,356237
12,20609211
12,07986072
11,9871857
11,84623778
11,75652234
11,60639885
11,5947703
11,36136884
11,36052581
11,24231583
10,90932822
10,66518367
10,36425518
10,07810476
9,889819271
9,548520178
9,297866796
9,05013656
8,676832404
8,604716013
8,342272
7,937808431
7,639837573
7,503269031
7,000393418
7,22809728
7,268111582
7,310794889
7,341254578
7,380871267
7,421411556
7,477088751
7,519787578
7,528693356
7,575713484
7,63005492
7,687803964
7,728986916
7,75048468
7,810008476
7,783749884
7,784067844
7,784424564
7,784757604
7,78504516
7,785487444
7,785825476
7,786116324
7,786475693
7,786663333
7,786934604
7,787265404
7,787808733
7,787992209
7,788458582
7,865591289
7,942145698
8,019093987
8,075667227
8,153762431
8,237617867
8,335240373
8,392042493
8,4345644
8,561752791
8,637464822
8,690688796
8,718683511
8,890133733
8,886213373
8,879480373
8,84682904
8,816598911
8,783215524
8,745579378
8,708654182
8,677434787
8,653870364
8,599044498
8,576719684
8,53109228
8,516266196
8,462821507
8,437481009
8,390333093
8,323034178
8,235409502
8,170616378
8,096294187
7,994299453
7,90698148
7,860629636
7,761572836
7,71883732
7,628213258
7,500724831
7,434398324
7,374162631
7,309735738
7,248889813
7,282833418
7,358214484
7,422136587
7,503111396
7,56476968
7,61705336
7,681417796
7,797778564
7,850273578
7,947190053
7,980869044
8,092867551
8,128775671
8,165892009
8,221728187
8,257784596
8,253234262
8,249699364
8,245576511
8,241076276
8,237079231
8,232595231
8,229613333
8,225332324
8,219303471
8,214376956
8,212153284
8,208372636
8,200791938
8,197522147
8,245182227
8,289373827
8,332706453
8,393961596
8,430502649
8,481733062
8,526167058
8,58719208
8,60589328
8,646800631
8,689690084
8,733804676
8,81692032
8,850914618
8,929102373
9,039262978
9,192288627
9,332049556
9,489467542
9,604376724
9,741549058
9,889603116
10,03249309
10,16710379
10,37715479
10,50902557
10,5620094
10,7767777
10,94777608
10,97816885
10,55961288
10,10787383
9,556599031
9,109846289
8,651670142
8,081611933
7,783055836
7,287403836
6,639016764
6,28154988
5,836526849
7,865591289
7,942145698
8,019093987
8,075667227
8,153762431
8,237617867
8,335240373
8,392042493
8,4345644
8,561752791
8,637464822
8,690688796
8,718683511
8,890133733
8,886213373
8,879480373
8,84682904
8,816598911
8,783215524
8,745579378
8,708654182
8,677434787
8,653870364
8,599044498
8,576719684
8,53109228
8,516266196
8,462821507
8,437481009
8,390333093
8,323034178
8,235409502
8,170616378
8,096294187
