Time step;Heat demand;Electricity demand;VPROD00;C6;COUPL00;COUPL00OFF;C21;C26;STRGE00Discharge;STRGE00Charge;C41;C46;ElecBuy;ElecSell;STRGE00 SOC;STRGE00 SOC;Energy price [EUR];Total costs [EUR];CO2 emissions [kg CO2/kWh];
43,0000;0,0000;0,0000;1,3545;0,6268;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,2268;0,0000;6,1545;1,4018;14,5153;0,2850;-8,1717;0,0000
44,0000;0,0000;0,0000;1,1139;0,2511;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,8511;0,0000;5,9139;1,4354;14,5160;0,2850;-8,3824;0,0000
45,0000;0,0000;0,0000;0,9934;0,4596;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,0596;0,0000;5,7934;1,4468;14,5095;0,2850;-8,5888;0,0000
46,0000;0,0000;0,0000;0,8465;0,3916;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,9916;0,0000;5,6465;1,4504;14,5013;0,2850;-8,7899;0,0000
47,0000;0,0000;0,0000;0,5951;0,2741;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,8741;0,0000;5,3951;1,4074;14,5018;0,2850;-8,9821;0,0000
48,0000;0,0000;0,0000;0,4707;0,2176;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,8176;0,0000;5,2707;1,3973;14,4936;0,2850;-9,1699;0,0000
49,0000;0,0000;0,0000;0,2490;0,1149;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,7149;0,0000;5,0490;1,3384;14,4808;0,2850;-9,3498;0,0000
50,0000;0,0000;0,0000;0,1668;0,0003;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6003;0,0000;4,9668;1,2891;14,4892;0,2850;-9,5267;0,0000
51,0000;0,0000;0,0000;0,0674;0,0003;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6003;0,0000;4,8674;1,1792;14,5039;0,2850;-9,7001;0,0000
52,0000;0,0000;0,0000;0,0492;0,0003;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6003;0,0000;4,8492;1,1126;14,5239;0,2850;-9,8729;0,0000
53,0000;0,0000;0,0000;0,0181;0,0003;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6003;0,0000;4,8181;1,0018;14,5467;0,2850;-10,0445;0,0000
54,0000;0,0000;0,0000;0,0032;0,0003;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6003;0,0000;4,8032;0,9430;14,5547;0,2850;-10,2156;0,0000
55,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,1745;0,0000;0,0000;3,6000;0,0000;4,7392;0,8263;14,5817;0,2850;-10,3845;0,0000
56,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,9293;0,0000;0,0000;3,6000;0,0000;4,4891;0,7625;14,5872;0,2850;-10,5444;0,0000
57,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,1097;0,0000;0,0000;3,6000;0,0000;3,6528;0,5492;14,6319;0,2850;-10,6745;0,0000
58,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8071;0,0000;0,0000;3,6000;0,0000;3,3440;0,4704;14,6329;0,2850;-10,7937;0,0000
59,0000;0,0000;0,0000;0,1465;1,4000;0,0000;1,0000;6,0000;0,0000;1,8069;0,0000;0,0000;5,0000;0,0000;3,4903;0,4704;14,6329;0,2850;-10,9180;0,0000
60,0000;0,0000;0,0000;0,0000;1,4000;0,0000;1,0000;6,0000;0,0000;1,8067;0,0000;0,0000;5,0000;0,0000;3,3436;0,4703;14,6273;0,2850;-11,0371;0,0000
61,0000;0,0000;0,0000;0,0000;1,4000;0,0000;1,0000;6,0000;0,0000;1,8063;0,0000;0,0000;5,0000;0,0000;3,3432;0,4702;14,6035;0,2850;-11,1562;0,0000
62,0000;0,0000;0,0000;0,0122;1,4000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;5,0000;0,0000;3,3552;0,4702;14,6035;0,2850;-11,2757;0,0000
63,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,6081;0,2850;-11,3948;0,0000
64,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,6100;0,2850;-11,5139;0,0000
65,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,6109;0,2850;-11,6330;0,0000
66,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,6118;0,2850;-11,7521;0,0000
67,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,6126;0,2850;-11,8712;0,0000
68,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,6134;0,2850;-11,9903;0,0000
69,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,4718;0,0000;0,0000;3,6000;0,0000;4,0223;0,6434;14,6148;0,2850;-12,1336;0,0000
70,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,9895;0,0000;0,0000;3,6000;0,0000;4,5505;0,7782;14,6154;0,2850;-12,2957;0,0000
71,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8000;1,0477;14,6165;0,2850;-12,4667;0,0000
72,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8000;1,0213;14,6170;0,2850;-12,6377;0,0000
73,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8000;0,9739;14,6170;0,2850;-12,8087;0,0000
74,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8000;0,9410;14,6175;0,2850;-12,9797;0,0000
75,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8000;0,8825;14,6185;0,2850;-13,1507;0,0000
76,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,1620;0,0000;0,0000;3,6000;0,0000;4,7266;0,8231;14,6190;0,2850;-13,3191;0,0000
77,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,6042;0,0000;0,0000;3,6000;0,0000;4,1573;0,6779;14,6377;0,2850;-13,4672;0,0000
78,0000;0,0000;0,0000;0,0009;0,0004;0,0000;1,0000;6,0000;0,0000;2,3944;0,0000;0,0000;3,6004;0,0000;3,9442;0,6233;14,6328;0,2850;-13,6077;0,0000
79,0000;0,0000;0,0000;0,0585;0,0271;0,0000;1,0000;6,0000;0,0000;2,1208;0,0000;0,0000;3,6271;0,0000;3,7226;0,5521;14,6134;0,2850;-13,7403;0,0000
80,0000;0,0000;0,0000;0,0981;0,0454;0,0000;1,0000;6,0000;0,0000;2,0343;0,0000;0,0000;3,6454;0,0000;3,6738;0,5295;14,6253;0,2850;-13,8712;0,0000
81,0000;0,0000;0,0000;0,2316;0,1072;0,0000;1,0000;6,0000;0,0000;1,8877;0,0000;0,0000;3,7072;0,0000;3,6578;0,4914;14,6259;0,2850;-14,0015;0,0000
82,0000;0,0000;0,0000;0,3717;0,1721;0,0000;1,0000;6,0000;0,0000;1,8398;0,0000;0,0000;3,7721;0,0000;3,7491;0,4789;14,6035;0,2850;-14,1351;0,0000
83,0000;0,0000;0,0000;0,6050;0,2216;0,0000;1,0000;6,0000;0,0000;1,8071;0,0000;0,0000;3,8216;0,0000;3,9490;0,4704;14,6070;0,2850;-14,2758;0,0000
84,0000;0,0000;0,0000;0,7305;0,3382;0,0000;1,0000;6,0000;0,0000;1,8238;0,0000;0,0000;3,9382;0,0000;4,0915;0,4748;14,6052;0,2850;-14,4215;0,0000
85,0000;0,0000;0,0000;0,8560;0,3963;0,0000;1,0000;6,0000;0,0000;1,8786;0,0000;0,0000;3,9963;0,0000;4,2730;0,4890;14,6182;0,2850;-14,5738;0,0000
86,0000;0,0000;0,0000;1,1228;0,5198;0,0000;1,0000;6,0000;0,0000;1,9450;0,0000;0,0000;4,1198;0,0000;4,6074;0,5063;14,6217;0,2850;-14,7379;0,0000
87,0000;0,0000;0,0000;1,2390;0,5736;0,0000;1,0000;6,0000;0,0000;2,0765;0,0000;0,0000;4,1736;0,0000;4,8579;0,5405;14,6194;0,2850;-14,9110;0,0000
88,0000;0,0000;0,0000;1,4487;0,6707;0,0000;1,0000;6,0000;0,0000;1,9837;0,0000;0,0000;4,2707;0,0000;4,9729;0,5164;14,6246;0,2850;-15,0881;0,0000
89,0000;0,0000;0,0000;1,5543;0,7196;0,0000;1,0000;6,0000;0,0000;1,9122;0,0000;0,0000;4,3196;0,0000;5,0055;0,4978;14,6329;0,2850;-15,2664;0,0000
90,0000;0,0000;0,0000;1,7433;0,8071;0,0000;1,0000;6,0000;0,0000;2,0537;0,0000;0,0000;4,4071;0,0000;5,3389;0,5346;14,6555;0,2850;-15,4566;0,0000
91,0000;0,0000;0,0000;1,8213;0,8432;0,0000;1,0000;6,0000;0,0000;1,9697;0,0000;0,0000;4,4432;0,0000;5,3312;0,5127;14,6991;0,2850;-15,6466;0,0000
92,0000;0,0000;0,0000;1,9455;0,9007;0,0000;1,0000;6,0000;0,0000;2,1264;0,0000;0,0000;4,5007;0,0000;5,6154;0,5535;14,6836;0,2850;-15,8466;0,0000
93,0000;0,0000;0,0000;2,0129;0,9319;0,0000;1,0000;6,0000;0,0000;2,2335;0,0000;0,0000;4,5319;0,0000;5,7920;0,5814;14,6999;0,2850;-16,0530;0,0000
94,0000;0,0000;0,0000;2,1274;0,9849;0,0000;1,0000;6,0000;0,0000;2,6490;0,0000;0,0000;4,5849;0,0000;6,3305;0,6896;14,7145;0,2850;-16,2785;0,0000
95,0000;0,0000;0,0000;2,1509;0,9958;0,0000;1,0000;6,0000;0,0000;2,7928;0,0000;0,0000;4,5958;0,0000;6,5007;0,7270;14,7708;0,2850;-16,5101;0,0000
96,0000;0,0000;0,0000;2,2445;1,0391;0,0000;1,0000;6,0000;0,0000;2,8997;0,0000;0,0000;4,6391;0,0000;6,7034;0,7548;14,7739;0,2850;-16,7489;0,0000
97,0000;0,0000;0,0000;2,3010;1,0653;0,0000;1,0000;6,0000;0,0000;3,1157;0,0000;0,0000;4,6653;0,0000;6,9804;0,8111;14,7763;0,2850;-16,9975;0,0000
98,0000;0,0000;0,0000;2,2419;1,0379;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,6379;0,0000;7,0419;0,8626;14,7652;0,2850;-17,2484;0,0000
99,0000;0,0000;0,0000;2,2213;1,0284;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,6284;0,0000;7,0213;0,9075;14,7684;0,2850;-17,4985;0,0000
100,0000;0,0000;0,0000;2,1991;1,0181;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,6181;0,0000;6,9991;1,0079;14,7927;0,2850;-17,7479;0,0000
101,0000;0,0000;0,0000;2,1751;1,0070;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,6070;0,0000;6,9751;1,0543;14,8062;0,2850;-17,9964;0,0000
102,0000;0,0000;0,0000;2,0680;0,9574;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,5574;0,0000;6,8680;1,1289;14,8202;0,2850;-18,2410;0,0000
103,0000;0,0000;0,0000;1,8325;0,8484;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,4484;0,0000;6,6325;1,1637;14,8195;0,2850;-18,4773;0,0000
104,0000;0,0000;0,0000;1,9196;0,8887;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,4887;0,0000;6,7196;1,2088;14,8240;0,2850;-18,7167;0,0000
105,0000;0,0000;0,0000;1,8366;0,8503;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,4503;0,0000;6,6366;1,2472;14,8222;0,2850;-18,9532;0,0000
106,0000;0,0000;0,0000;1,5440;0,7148;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,3148;0,0000;6,3440;1,3177;14,8298;0,2850;-19,1792;0,0000
107,0000;0,0000;0,0000;1,3725;0,6354;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,2354;0,0000;6,1725;1,3411;14,8424;0,2850;-19,3990;0,0000
108,0000;0,0000;0,0000;1,3545;0,6271;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,2271;0,0000;6,1545;1,4012;14,8368;0,2850;-19,6183;0,0000
109,0000;0,0000;0,0000;1,2109;0,5606;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,1606;0,0000;6,0109;1,4221;14,8365;0,2850;-19,8324;0,0000
110,0000;0,0000;0,0000;0,9934;0,4599;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;4,0599;0,0000;5,7934;1,4465;14,8382;0,2850;-20,0388;0,0000
111,0000;0,0000;0,0000;0,8465;0,3919;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,9919;0,0000;5,6465;1,4502;14,8347;0,2850;-20,2400;0,0000
112,0000;0,0000;0,0000;0,5951;0,2755;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,8755;0,0000;5,3951;1,4071;14,8356;0,2850;-20,4322;0,0000
113,0000;0,0000;0,0000;0,4707;0,2179;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,8179;0,0000;5,2707;1,3970;14,8318;0,2850;-20,6200;0,0000
114,0000;0,0000;0,0000;0,2490;0,1153;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,7153;0,0000;5,0490;1,3382;14,8205;0,2850;-20,7998;0,0000
115,0000;0,0000;0,0000;0,1668;0,0772;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6772;0,0000;4,9668;1,2888;14,8299;0,2850;-20,9768;0,0000
116,0000;0,0000;0,0000;0,0674;0,0312;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6312;0,0000;4,8674;1,1790;14,8455;0,2850;-21,1502;0,0000
117,0000;0,0000;0,0000;0,0492;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8492;1,1123;14,8659;0,2850;-21,3229;0,0000
118,0000;0,0000;0,0000;0,0181;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8181;1,0016;14,8889;0,2850;-21,4946;0,0000
119,0000;0,0000;0,0000;0,0032;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8032;0,9427;14,8969;0,2850;-21,6657;0,0000
120,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,2340;0,0000;0,0000;3,6000;0,0000;4,8000;0,8812;14,9239;0,2850;-21,8367;0,0000
121,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,9283;0,0000;0,0000;3,6000;0,0000;4,4881;0,7623;14,9294;0,2850;-21,9966;0,0000
122,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,4107;0,0000;0,0000;3,6000;0,0000;3,9599;0,6275;14,9471;0,2850;-22,1376;0,0000
123,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9752;0,2850;-22,2567;0,0000
124,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9765;0,2850;-22,3758;0,0000
125,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,0967;0,0000;0,0000;3,6000;0,0000;3,6395;0,5458;15,0059;0,2850;-22,5055;0,0000
126,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,0323;0,0000;0,0000;3,6000;0,0000;3,5738;0,5290;14,9973;0,2850;-22,6328;0,0000
127,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9847;0,2850;-22,7519;0,0000
128,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9775;0,2850;-22,8710;0,0000
129,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9612;0,2850;-22,9901;0,0000
130,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9476;0,2850;-23,1092;0,0000
131,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9379;0,2850;-23,2283;0,0000
132,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;1,8061;0,0000;0,0000;3,6000;0,0000;3,3430;0,4702;14,9213;0,2850;-23,3474;0,0000
133,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;2,7426;0,0000;0,0000;3,6000;0,0000;4,2985;0,7139;14,8952;0,2850;-23,5005;0,0000
134,0000;0,0000;0,0000;0,0000;0,0000;0,0000;1,0000;6,0000;0,0000;3,2054;0,0000;0,0000;3,6000;0,0000;4,7708;0,8344;14,8947;0,2850;-23,6705;0,0000
