demandHeat;demandElectricity;GasBoiler1;GasBoiler2;PV2;Battery2Discharge;Battery2Charge;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;ThermalStorage4Discharge;ThermalStorage4Charge;CHP4;SolarThermic5;ThermalStorage5Discharge;ThermalStorage5Charge;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;ThermalStorage4SOC;ThermalStorage5SOC;Cost;
-10.10;-2.76;0.00;0.00;0.00;9.00;0.00;0.00;3.37;0.00;0.00;3.37;0.00;0.00;0.00;3.37;0.00;0.00;0.00;6.24;0.00;0.00;2.40;20.00;20.00;20.00;-0.78
-10.60;-2.73;0.00;0.00;0.00;0.12;0.00;0.00;1.70;0.00;0.00;1.70;0.00;9.00;0.00;1.70;0.00;0.00;0.00;0.00;0.00;0.00;0.03;19.06;19.06;19.06;0.62
-7.48;-2.89;0.00;0.00;0.00;0.00;0.00;0.00;0.47;0.00;0.00;0.47;0.00;9.96;0.00;0.47;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.59;18.59;18.59;0.68
-7.37;-3.24;0.00;0.00;0.00;0.00;0.00;0.00;0.18;0.00;0.00;0.18;0.00;11.17;0.00;0.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.46;18.46;18.46;0.77
-11.13;-3.40;0.00;0.00;0.00;0.00;0.00;0.00;1.33;0.00;0.00;1.33;0.00;11.72;0.00;1.33;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.41;18.41;18.41;0.80
-12.40;-3.30;0.00;0.00;0.00;0.00;0.00;0.00;1.82;0.00;0.00;1.82;0.00;11.38;0.00;1.82;0.00;0.00;0.00;0.00;0.00;0.00;0.00;18.04;18.04;18.04;0.78
-9.01;-3.04;0.00;0.00;0.00;0.00;0.00;0.00;0.87;0.00;0.00;0.87;0.00;10.49;0.00;0.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.54;17.54;17.54;0.72
-6.91;-2.90;0.00;0.00;0.00;0.00;0.00;0.00;0.27;0.00;0.00;0.27;0.00;9.99;0.00;0.27;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.30;17.30;17.30;0.68
-8.44;-2.85;0.00;0.00;0.00;0.00;0.00;0.00;0.81;0.00;0.00;0.81;0.00;9.84;0.00;0.81;0.00;0.00;0.00;0.00;0.00;0.00;0.00;17.22;17.22;17.22;0.67
-11.09;-2.92;0.00;0.00;0.00;0.00;0.00;0.00;1.65;0.00;0.00;1.65;0.00;10.07;0.00;1.65;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.99;16.99;16.99;0.69
-9.19;-2.75;0.00;0.00;0.00;0.00;0.00;0.00;1.13;0.00;0.00;1.13;0.00;9.49;0.00;1.13;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.54;16.54;16.54;0.65
-7.68;-2.55;0.00;0.00;0.00;0.00;0.00;0.00;0.77;0.00;0.00;0.77;0.00;8.80;0.00;0.77;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.22;16.22;16.22;0.60
-8.90;-2.51;0.00;0.00;0.00;0.00;0.00;0.00;1.20;0.00;0.00;1.20;0.00;8.67;0.00;1.20;0.00;0.00;0.00;0.00;0.00;0.00;0.00;16.01;16.01;16.01;0.59
-13.04;-2.71;0.00;0.00;0.00;0.00;0.00;0.00;2.45;0.00;0.00;2.45;0.00;9.35;0.00;2.45;0.00;0.00;0.00;0.00;0.00;0.00;0.00;15.67;15.67;15.67;0.64
-11.01;-2.72;0.00;0.00;0.00;0.00;0.00;0.00;1.76;0.00;0.00;1.76;0.00;9.39;0.00;1.76;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.99;14.99;14.99;0.64
-8.91;-2.61;0.00;0.00;0.00;0.00;0.00;0.00;1.14;0.00;0.00;1.14;0.00;9.01;0.00;1.14;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.51;14.51;14.51;0.62
-8.88;-2.55;0.00;0.00;0.00;0.00;0.00;0.00;1.18;0.00;0.00;1.18;0.00;8.78;0.00;1.18;0.00;0.00;0.00;0.00;0.00;0.00;0.00;14.19;14.19;14.19;0.60
-9.63;-2.59;0.00;0.00;0.00;0.00;0.00;0.00;1.39;0.00;0.00;1.39;0.00;8.94;0.00;1.39;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.86;13.86;13.86;0.61
-8.47;-2.60;0.00;0.00;0.00;0.00;0.00;0.00;1.00;0.00;0.00;1.00;0.00;8.97;0.00;1.00;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.48;13.48;13.48;0.62
-10.58;-2.64;0.00;0.00;0.00;0.00;0.00;0.00;1.68;0.00;0.00;1.68;0.00;9.10;0.00;1.68;0.00;0.00;0.00;0.00;0.00;0.00;0.00;13.20;13.20;13.20;0.62
-14.49;-2.63;0.00;0.00;0.00;0.00;0.00;0.00;2.99;0.00;0.00;2.99;0.00;9.06;0.00;2.99;0.00;0.00;0.00;0.00;0.00;0.00;0.00;12.73;12.73;12.73;0.62
-13.43;-3.23;0.00;0.00;0.00;0.00;0.00;0.00;2.21;0.00;0.00;2.21;0.00;11.15;0.00;2.21;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.90;11.90;11.90;0.76
-10.82;-3.23;0.00;0.00;0.00;0.00;0.00;0.00;1.34;0.00;0.00;1.34;0.00;11.13;0.00;1.34;0.00;0.00;0.00;0.00;0.00;0.00;0.00;11.29;11.29;11.29;0.76
-9.51;-2.99;0.00;0.00;0.00;0.00;0.00;0.00;1.07;0.00;0.00;1.07;0.00;10.32;0.00;1.07;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.91;10.91;10.91;0.71
-9.34;-3.18;0.00;0.00;0.01;0.00;0.00;0.01;0.89;0.00;0.00;0.89;0.00;10.90;0.01;0.89;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.62;10.62;10.62;0.75
-13.17;-3.60;0.00;0.00;0.03;0.00;0.00;0.06;1.91;0.00;0.00;1.91;0.00;12.09;0.05;1.91;0.00;0.00;0.00;0.00;0.00;0.00;0.00;10.37;10.37;10.37;0.83
-14.58;-3.80;0.00;0.00;0.06;0.00;0.00;0.14;2.30;0.00;0.00;2.30;0.00;12.42;0.12;2.30;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.84;9.84;9.84;0.85
-14.01;-3.81;0.00;0.00;0.09;0.00;0.00;0.22;2.16;0.00;0.00;2.16;0.00;12.06;0.19;2.16;0.00;0.00;0.00;0.00;0.00;0.00;0.00;9.20;9.20;9.20;0.83
-19.05;-4.34;0.00;0.00;0.13;0.00;0.00;0.31;3.53;0.00;0.00;3.53;0.00;13.47;0.25;3.53;0.00;0.00;0.00;0.00;0.00;0.00;0.00;8.60;8.60;8.60;0.92
-20.21;-4.40;0.00;0.00;0.17;0.00;0.00;0.42;3.95;0.00;0.00;3.95;0.00;13.16;0.34;3.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;7.62;7.62;7.62;0.90
-10.02;-3.90;0.00;0.00;0.27;0.00;0.00;0.66;1.08;0.00;0.00;1.08;0.00;10.25;0.55;1.08;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.52;6.52;6.52;0.70
-14.12;-3.55;0.00;0.00;0.30;0.00;0.00;0.71;2.73;0.00;0.00;2.73;0.00;8.76;0.59;2.73;0.00;0.00;0.00;0.00;0.00;0.00;0.00;6.23;6.23;6.23;0.60
-17.42;-3.50;0.00;0.00;0.30;0.00;0.00;0.73;3.87;0.00;0.00;3.87;0.00;8.52;0.61;3.87;0.00;0.00;0.00;0.00;0.00;0.00;0.00;5.47;5.47;5.47;0.58
-12.80;-4.06;0.00;0.00;0.25;0.00;0.00;0.60;1.85;0.00;0.00;1.85;0.00;11.05;0.50;1.85;0.00;0.00;0.00;0.00;0.00;0.00;0.00;4.39;4.39;4.39;0.76
-12.98;-4.29;0.00;0.00;0.22;0.00;0.00;0.54;1.70;0.00;0.00;1.70;0.00;12.18;0.45;1.70;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.88;3.88;3.88;0.83
-13.15;-4.52;0.00;0.00;0.18;0.00;0.00;0.44;1.52;0.00;0.00;1.52;0.00;13.47;0.36;1.52;0.00;0.00;0.00;0.00;0.00;0.00;0.00;3.41;3.41;3.41;0.92
-9.91;-4.47;0.00;0.00;0.20;0.00;0.00;0.47;0.50;0.00;0.00;0.50;0.00;13.14;0.39;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.98;2.98;2.98;0.90
-7.50;-4.71;0.00;0.00;0.25;0.00;0.00;0.60;0.00;0.21;0.00;0.00;0.21;13.31;0.00;0.00;0.21;0.00;0.00;0.00;0.00;0.00;0.00;2.84;2.84;2.84;0.91
-10.96;-4.91;0.00;0.00;0.32;0.00;0.00;0.76;0.75;0.00;0.00;0.75;0.00;13.23;0.63;0.75;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.89;2.89;2.89;0.91
-12.84;-5.42;0.00;0.00;0.35;0.00;0.00;0.84;1.09;0.00;0.00;1.09;0.00;14.56;0.70;1.09;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.68;2.68;2.68;1.00
-8.82;-4.66;0.00;0.00;0.34;0.00;0.00;0.82;0.26;0.00;0.00;0.26;0.00;12.04;0.69;0.26;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.38;2.38;2.38;0.83
-11.00;-5.16;0.00;0.00;0.36;0.00;0.00;0.87;0.67;0.00;0.00;0.67;0.00;13.57;0.72;0.67;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.31;2.31;2.31;0.93
-13.25;-5.19;0.00;0.00;0.30;0.00;0.00;0.71;1.29;0.00;0.00;1.29;0.00;14.43;0.59;1.29;0.00;0.00;0.00;0.00;0.00;0.00;0.00;2.12;2.12;2.12;0.99
-12.33;-3.83;0.00;0.00;0.31;0.00;0.00;0.74;1.95;0.00;0.00;1.95;0.00;9.62;0.61;1.95;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.76;1.76;1.76;0.66
-11.17;-4.10;0.00;0.00;0.29;0.00;0.00;0.70;1.35;0.00;0.00;1.35;0.00;10.75;0.58;1.35;0.00;0.00;0.00;0.00;0.00;0.00;0.00;1.22;1.22;1.22;0.74
-9.70;-4.82;0.00;0.00;0.37;0.00;0.00;0.90;0.50;0.00;0.00;0.50;0.00;12.23;0.75;0.50;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.85;0.85;0.85;0.84
-12.40;-5.11;0.00;0.00;0.56;0.00;0.00;1.34;1.51;0.00;0.00;1.51;0.00;11.08;1.11;1.51;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.71;0.71;0.71;0.76
-11.89;-5.18;0.00;0.00;0.54;0.00;0.00;1.30;1.04;0.00;0.15;1.04;0.00;12.00;1.09;1.04;0.00;0.00;0.00;0.00;0.00;0.00;0.00;0.29;0.29;0.29;0.82
