demandHeat;demandElectricity;Battery2Discharge;Battery2Charge;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-40.42;-10.29;0.43;0.00;0.00;0.00;19.67;0.00;0.00;34.01;0.00;0.00;0.00;0.00;0.00;0.00;2.40;60.00;0.58
-42.41;-10.26;0.41;0.00;0.00;0.00;21.69;0.00;0.00;33.96;0.00;0.00;0.00;0.00;0.00;0.00;2.29;54.54;0.58
-29.91;-10.89;0.43;0.00;0.00;0.00;6.74;0.00;0.25;36.94;0.00;0.00;0.00;0.00;0.00;0.00;2.18;48.51;0.63
-29.48;-12.26;0.46;0.00;0.00;0.00;2.84;0.00;0.39;42.05;0.00;0.00;0.00;0.00;0.00;0.00;2.06;46.64;0.72
-44.51;-12.95;0.35;0.00;0.00;0.00;12.98;0.00;1.09;47.20;0.00;0.00;0.00;0.00;0.00;0.00;1.94;45.85;0.81
-49.59;-12.60;0.33;0.00;0.00;0.00;15.74;0.00;1.75;48.34;0.00;0.00;0.00;0.00;0.00;0.00;1.85;42.24;0.83
-36.02;-11.59;0.32;0.00;0.00;0.00;6.40;0.00;1.28;43.30;0.00;0.00;0.00;0.00;0.00;0.00;1.76;37.87;0.74
-27.64;-10.98;0.34;0.00;0.00;0.00;2.42;0.00;0.62;38.81;0.00;0.00;0.00;0.00;0.00;0.00;1.68;36.09;0.66
-33.78;-10.84;0.28;0.00;0.00;0.00;5.03;0.00;1.42;41.30;0.00;0.00;0.00;0.00;0.00;0.00;1.59;35.42;0.71
-44.35;-11.01;0.27;0.00;0.00;0.00;7.47;0.00;3.10;47.74;0.00;0.00;0.00;0.00;0.00;0.00;1.51;34.02;0.82
-36.75;-10.32;0.25;0.00;0.00;0.00;4.08;0.00;2.50;43.33;0.00;0.00;0.00;0.00;0.00;0.00;1.44;31.95;0.74
-30.71;-9.52;0.23;0.00;0.00;0.00;3.18;0.00;1.74;38.00;0.00;0.00;0.00;0.00;0.00;0.00;1.37;30.82;0.65
-35.58;-9.45;0.23;0.00;0.00;0.00;4.23;0.00;2.60;40.75;0.00;0.00;0.00;0.00;0.00;0.00;1.31;29.93;0.70
-52.15;-10.19;0.22;0.00;0.00;0.00;7.58;0.00;5.13;52.04;0.00;0.00;0.00;0.00;0.00;0.00;1.25;28.76;0.89
-44.05;-10.30;0.21;0.00;0.00;0.00;4.88;0.00;3.90;48.25;0.00;0.00;0.00;0.00;0.00;0.00;1.20;26.65;0.83
-35.64;-9.85;0.19;0.00;0.00;0.00;2.84;0.00;2.71;42.66;0.00;0.00;0.00;0.00;0.00;0.00;1.14;25.30;0.73
-35.54;-9.60;0.18;0.00;0.00;0.00;2.39;0.00;2.90;42.47;0.00;0.00;0.00;0.00;0.00;0.00;1.09;24.51;0.73
-38.54;-9.67;0.18;0.00;0.00;0.00;2.42;0.00;3.51;44.83;0.00;0.00;0.00;0.00;0.00;0.00;1.04;23.84;0.77
-33.87;-9.74;0.16;0.00;0.00;0.00;1.89;0.00;2.57;41.90;0.00;0.00;0.00;0.00;0.00;0.00;0.99;23.17;0.72
-42.33;-9.86;0.16;0.00;0.00;0.00;2.31;0.00;4.26;48.15;0.00;0.00;0.00;0.00;0.00;0.00;0.95;22.65;0.82
-57.98;-9.78;0.16;0.00;0.00;0.00;2.98;0.00;7.55;59.21;0.00;0.00;0.00;0.00;0.00;0.00;0.91;22.00;1.01
-53.71;-11.06;0.15;0.00;0.00;0.00;1.95;0.00;6.26;59.20;0.00;0.00;0.00;0.00;0.00;0.00;0.87;21.18;1.01
-43.30;-11.24;0.14;0.00;0.00;0.00;1.39;0.00;4.03;52.19;0.00;0.00;0.00;0.00;0.00;0.00;0.83;20.63;0.89
-38.05;-10.87;0.13;0.00;0.01;0.00;1.17;0.00;3.11;47.72;0.00;0.00;0.00;0.00;0.00;0.00;0.80;20.25;0.82
-37.35;-11.52;0.12;0.00;0.25;0.00;1.03;0.00;2.78;48.06;0.05;0.00;0.00;0.00;0.00;0.00;0.76;19.93;0.82
-52.67;-13.14;0.12;0.00;0.81;0.00;1.17;0.00;5.57;61.30;0.18;0.00;0.00;0.00;0.00;0.00;0.73;19.64;1.05
-58.31;-14.12;0.12;0.00;1.36;0.00;1.26;0.00;6.55;66.18;0.30;0.00;0.00;0.00;0.00;0.00;0.70;19.31;1.13
-56.03;-14.71;0.11;0.00;2.03;0.00;1.01;0.00;6.11;64.41;0.45;0.00;0.00;0.00;0.00;0.00;0.67;18.96;1.10
-76.20;-16.78;0.17;0.00;3.22;0.00;15.68;0.00;6.87;69.89;0.71;0.00;0.00;0.00;0.00;0.00;0.64;18.68;1.20
-80.83;-16.76;0.15;0.00;5.16;0.00;15.02;0.00;8.82;69.87;1.15;0.00;0.00;0.00;0.00;0.00;0.59;14.33;1.20
-40.08;-14.89;0.10;0.00;6.65;0.00;0.53;0.00;4.55;43.78;1.48;0.00;0.00;0.00;0.00;0.00;0.55;10.16;0.75
-56.47;-13.57;0.12;0.00;8.40;0.00;0.00;0.00;9.55;50.35;1.87;0.00;0.00;0.00;0.00;0.00;0.53;10.01;0.86
-69.70;-13.25;0.00;0.00;10.15;0.00;4.92;0.00;10.00;61.51;2.25;0.00;0.00;4.73;0.00;0.00;0.50;10.01;0.91
-51.21;-14.97;0.14;0.00;11.89;0.00;0.00;0.00;9.21;41.89;2.64;0.00;0.00;0.00;0.00;0.00;0.50;8.64;0.72
-51.90;-16.41;0.15;0.00;13.44;0.00;0.00;0.00;9.34;41.93;2.99;0.00;0.00;0.00;0.00;0.00;0.46;8.64;0.72
-52.59;-17.20;0.07;0.00;15.59;0.00;0.00;0.00;9.97;39.68;3.47;0.00;0.00;0.00;0.00;0.00;0.42;8.64;0.68
-39.62;-17.41;0.19;0.00;17.21;0.00;0.00;0.00;7.77;26.84;3.82;0.00;0.00;0.00;0.00;0.00;0.40;8.64;0.46
