demandHeat;demandElectricity;GasBoiler1;GasBoiler2;PV2;Battery2Discharge;Battery2Charge;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-10.02;-3.90;0.00;0.00;0.74;0.00;0.94;1.77;0.00;5.19;5.49;0.00;1.48;0.00;7.82;0.00;0.00;0.00;6.14;45.80;0.39
-14.12;-3.55;0.00;0.00;0.93;0.00;0.99;2.24;0.00;4.86;6.85;0.00;1.87;0.00;8.20;0.00;0.00;0.00;6.36;46.97;0.41
-17.42;-3.50;0.00;0.00;1.13;0.00;1.02;2.71;0.00;4.25;7.77;0.00;2.25;0.00;8.46;0.00;0.00;0.00;6.60;48.07;0.42
-12.80;-4.06;0.00;0.00;1.32;0.00;1.09;3.17;0.00;8.09;7.30;0.00;2.64;0.00;7.96;0.00;0.00;0.00;6.84;49.02;0.40
-12.98;-4.29;0.00;0.00;1.49;0.00;1.17;3.58;0.00;9.90;7.96;0.00;2.99;0.00;8.34;0.00;0.00;0.00;7.10;50.84;0.42
-13.15;-4.52;0.00;0.00;1.73;0.00;1.23;4.16;0.00;11.17;8.34;0.00;3.47;0.00;8.21;0.00;0.00;0.00;7.38;53.07;0.41
-9.91;-4.47;0.00;0.00;1.91;0.00;1.30;4.59;0.00;14.72;8.32;0.00;3.82;0.00;7.59;0.00;0.00;0.00;7.67;55.58;0.38
-7.50;-4.71;0.00;0.00;2.08;0.00;1.34;4.99;0.00;17.29;8.25;0.00;4.16;0.00;7.23;0.00;0.00;0.00;7.98;58.90;0.36
-10.96;-4.91;0.00;0.00;2.24;0.00;1.43;5.37;0.00;13.70;8.08;0.00;4.47;0.00;6.81;0.00;0.00;0.00;8.29;62.79;0.34
-12.84;-5.42;0.00;0.00;2.40;0.00;1.54;5.76;0.00;12.60;8.26;0.00;4.80;0.00;7.06;0.00;0.00;0.00;8.63;65.87;0.35
-8.82;-4.66;0.00;0.00;2.55;0.00;1.73;6.11;0.00;17.76;8.60;0.00;5.09;0.00;6.33;0.00;0.00;0.00;9.00;68.71;0.32
-11.00;-5.16;0.00;0.00;2.69;0.00;1.97;6.46;0.00;15.19;8.32;0.00;5.38;0.00;6.31;0.00;0.00;0.00;9.41;72.70;0.32
