demandHeat;demandElectricity;Battery2Discharge;Battery2Charge;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-40.42;-10.29;0.47;0.00;0.00;0.00;19.85;0.00;8.23;0.00;0.00;0.00;18.04;0.00;0.00;0.00;2.40;60.00;0.23
-42.41;-10.26;0.45;0.00;0.00;0.00;20.95;0.00;8.58;0.00;0.00;0.00;18.40;0.00;0.00;0.00;2.28;54.48;0.23
-29.91;-10.89;0.43;0.00;0.00;0.00;7.14;0.00;9.11;0.00;0.00;0.00;19.57;0.00;0.00;0.00;2.16;48.67;0.24
-29.48;-12.26;0.41;0.00;0.00;0.00;4.83;0.00;9.86;0.00;0.00;0.00;21.71;0.00;0.00;0.00;2.04;46.68;0.27
-44.51;-12.95;0.38;0.00;0.00;0.59;18.93;0.00;10.00;0.00;0.00;0.00;22.57;0.00;0.00;0.00;1.94;45.34;0.29
-49.59;-12.60;0.34;0.00;0.00;1.63;23.00;0.00;10.00;0.00;0.00;0.00;22.26;0.00;0.00;0.00;1.84;40.08;0.30
-36.02;-11.59;0.33;0.00;0.00;2.70;8.38;0.00;10.00;0.00;0.00;0.00;21.27;0.00;0.00;0.00;1.75;33.69;0.31
-27.64;-10.98;0.31;0.00;0.00;1.36;1.30;0.00;10.00;0.00;0.00;0.00;20.67;0.00;0.00;0.00;1.66;31.36;0.28
-33.78;-10.84;0.29;0.00;0.00;3.92;4.94;0.00;10.00;0.00;0.00;0.00;20.55;0.00;0.00;0.00;1.58;31.00;0.31
-44.35;-11.01;0.28;0.00;0.00;10.89;8.68;0.00;10.00;0.00;0.00;0.00;20.73;0.00;0.00;0.00;1.50;29.63;0.42
-36.75;-10.32;0.26;0.00;0.00;7.72;4.18;0.00;10.00;0.00;0.00;0.00;20.07;0.00;0.00;0.00;1.43;27.22;0.37
-30.71;-9.52;0.25;0.00;0.00;3.75;2.04;0.00;10.00;0.00;0.00;0.00;19.27;0.00;0.00;0.00;1.36;26.06;0.30
-35.58;-9.45;0.23;0.00;0.00;7.27;3.46;0.00;10.00;0.00;0.00;0.00;19.21;0.00;0.00;0.00;1.30;25.49;0.35
-52.15;-10.19;0.22;0.00;0.00;21.05;6.52;0.00;10.00;0.00;0.00;0.00;19.96;0.00;0.00;0.00;1.24;24.53;0.56
-44.05;-10.30;0.21;0.00;0.00;15.09;4.27;0.00;10.00;0.00;0.00;0.00;20.10;0.00;0.00;0.00;1.18;22.72;0.47
-35.64;-9.85;0.20;0.00;0.00;8.12;2.69;0.00;10.00;0.00;0.00;0.00;19.65;0.00;0.00;0.00;1.12;21.53;0.37
-35.54;-9.60;0.19;0.00;0.00;8.15;2.55;0.00;10.00;0.00;0.00;0.00;19.42;0.00;0.00;0.00;1.07;20.79;0.36
-38.54;-9.67;0.18;0.00;0.00;11.33;2.43;0.00;10.00;0.00;0.00;0.00;19.49;0.00;0.00;0.00;1.02;20.08;0.41
-33.87;-9.74;0.17;0.00;0.00;7.16;1.86;0.00;10.00;0.00;0.00;0.00;19.57;0.00;0.00;0.00;0.98;19.40;0.35
-42.33;-9.86;0.16;0.00;0.00;15.42;2.22;0.00;10.00;0.00;0.00;0.00;19.70;0.00;0.00;0.00;0.93;18.89;0.47
-57.98;-9.78;0.15;0.00;0.00;30.90;2.69;0.00;10.00;0.00;0.00;0.00;19.63;0.00;0.00;0.00;0.89;18.27;0.70
-53.71;-11.06;0.14;0.00;0.00;27.26;2.00;0.00;10.00;0.00;0.00;0.00;20.91;0.00;0.00;0.00;0.85;17.53;0.66
-43.30;-11.24;0.13;0.00;0.00;17.07;1.56;0.00;10.00;0.00;0.00;0.00;21.11;0.00;0.00;0.00;0.81;16.97;0.52
-38.05;-10.87;0.13;0.00;0.01;11.91;1.37;0.00;10.00;0.00;0.01;0.00;20.73;0.00;0.00;0.00;0.78;16.53;0.44
-37.35;-11.52;0.12;0.00;0.25;11.15;1.31;0.00;10.00;0.00;0.11;0.00;21.16;0.00;0.00;0.00;0.74;16.15;0.43
-52.67;-13.14;0.12;0.00;0.81;26.35;1.49;0.00;10.00;0.00;0.36;0.00;22.21;0.00;0.00;0.00;0.71;15.79;0.67
-58.31;-14.12;0.11;0.00;1.36;31.56;1.78;0.00;10.00;0.00;0.61;0.00;22.65;0.00;0.00;0.00;0.68;15.37;0.75
-56.03;-14.71;0.11;0.00;2.03;29.11;1.61;0.00;10.00;0.00;0.90;0.00;22.57;0.00;0.00;0.00;0.65;14.88;0.71
-76.20;-16.78;0.10;0.00;3.22;38.55;11.99;0.00;10.00;0.00;1.43;0.00;23.46;0.00;0.00;0.00;0.62;14.43;0.86
-80.83;-16.76;0.09;0.00;5.16;38.58;15.73;0.00;10.00;0.00;2.29;0.00;21.50;0.00;0.00;0.00;0.60;11.10;0.84
-40.08;-14.89;0.09;0.00;6.65;11.22;1.13;0.00;10.00;0.00;2.95;0.00;18.16;0.00;0.00;0.00;0.57;6.73;0.39
-56.47;-13.57;0.09;0.00;8.40;27.10;1.18;0.00;10.00;0.00;3.73;0.00;15.09;0.00;0.00;0.00;0.55;6.42;0.59
-69.70;-13.25;0.09;0.00;10.15;38.11;2.84;0.00;10.00;0.00;4.51;0.00;13.01;0.00;0.00;0.00;0.53;6.09;0.73
-51.21;-14.97;0.10;0.00;11.89;20.32;1.01;0.00;10.00;0.00;5.28;0.00;12.99;0.00;0.00;0.00;0.50;5.30;0.46
-51.90;-16.41;0.00;0.42;13.44;20.25;1.09;0.00;10.00;0.00;5.97;0.00;13.39;0.00;0.00;0.00;0.48;5.02;0.47
-52.59;-17.20;0.00;1.85;15.59;20.06;1.00;0.00;10.00;0.00;6.93;0.00;13.46;0.00;0.00;0.00;0.58;4.72;0.46
-39.62;-17.41;0.00;2.45;17.21;6.17;0.93;0.00;10.00;0.00;7.65;0.00;12.66;0.00;0.00;0.00;1.02;4.44;0.25
-30.00;-17.66;0.00;2.89;18.71;0.00;0.00;3.31;10.00;0.00;8.32;0.00;11.84;0.00;0.00;0.00;1.60;4.18;0.15
-43.85;-17.55;0.00;3.70;20.12;8.95;1.14;0.00;10.00;0.00;8.94;0.00;11.13;0.00;0.00;0.00;2.29;4.93;0.27
-51.37;-19.11;0.00;4.99;21.59;15.75;1.35;0.00;10.00;0.00;9.59;0.00;12.51;0.00;0.00;0.00;3.16;4.61;0.39
-35.30;-17.26;0.00;5.49;22.91;0.04;0.07;0.00;10.00;0.00;10.18;0.00;9.83;0.00;0.00;0.00;4.35;4.24;0.12
-44.01;-18.47;0.00;6.09;24.21;6.87;1.52;0.00;10.00;0.00;10.76;0.00;10.35;0.00;0.00;0.00;5.65;4.22;0.23
-53.00;-17.48;0.00;6.56;25.30;14.95;2.10;0.00;10.00;0.00;11.24;0.00;8.74;0.00;0.00;0.00;7.10;3.80;0.33
-49.33;-13.59;0.00;7.12;26.48;10.43;2.35;0.00;10.00;0.00;11.77;0.00;4.23;0.00;0.00;0.00;8.66;3.21;0.21
-44.70;-15.20;0.00;6.95;27.02;5.40;2.40;0.00;10.00;0.00;12.01;0.00;5.13;0.00;0.00;0.00;10.35;2.56;0.14
-38.81;-18.04;0.00;0.00;27.96;0.64;0.59;0.00;10.00;0.27;12.43;0.00;0.00;0.00;0.00;0.00;12.00;1.90;0.01
-49.61;-19.90;0.00;0.00;29.16;3.92;6.24;0.00;10.00;2.57;12.96;0.00;0.00;0.00;0.00;0.00;12.00;1.73;0.10
-47.57;-18.95;0.00;0.00;29.55;0.00;0.00;0.00;10.00;15.47;13.13;0.00;0.00;5.09;0.00;0.00;12.00;0.00;0.11
-39.45;-17.12;4.43;0.00;29.87;0.00;0.00;0.00;0.00;42.90;13.28;0.00;0.00;29.63;0.00;0.00;12.00;0.00;-0.38
-57.95;-16.25;2.85;0.00;30.11;0.00;0.00;0.00;0.00;70.49;13.38;2.61;0.00;37.89;0.00;0.00;10.83;0.00;-0.17
-68.71;-19.16;2.35;0.00;31.17;0.00;0.00;0.00;0.00;70.49;13.85;19.75;0.00;40.34;0.00;0.00;10.08;0.00;0.03
-41.99;-20.22;2.44;0.00;31.96;0.00;0.00;0.00;0.00;45.54;14.20;0.00;0.00;27.39;0.00;0.00;9.46;0.00;-0.25
-31.39;-21.93;2.31;0.00;29.53;0.00;0.00;0.00;0.00;29.94;13.12;0.00;0.00;18.60;0.00;0.00;8.82;0.00;-0.18
-35.24;-19.32;2.02;0.00;31.14;0.00;0.00;0.00;0.00;35.08;13.84;0.00;0.00;24.01;0.00;0.00;8.21;0.00;-0.30
-33.05;-19.06;1.91;0.00;30.85;0.00;0.00;0.00;0.00;31.70;13.71;0.00;0.00;22.90;0.00;0.00;7.68;0.00;-0.32
-50.67;-20.86;1.70;0.00;30.87;0.00;0.00;0.00;0.00;60.58;13.72;0.00;0.00;29.27;0.00;0.00;7.18;0.00;-0.06
-73.75;-19.16;1.51;0.00;30.54;0.00;0.00;0.00;0.00;70.49;13.57;28.62;0.00;41.36;0.00;0.00;6.73;0.00;0.15
-71.02;-16.15;1.40;0.00;30.21;0.00;0.00;0.00;0.00;70.49;13.43;24.32;0.00;42.71;0.00;0.00;6.33;0.00;0.02
-51.46;-16.42;1.32;0.00;21.46;0.00;0.00;0.00;0.00;68.73;9.54;0.00;0.00;26.29;0.00;0.00;5.96;0.00;0.19
-45.01;-16.97;1.23;0.00;28.72;0.00;0.00;0.00;0.00;52.86;12.77;0.00;0.00;28.31;0.00;0.00;5.62;0.00;-0.16
-40.31;-13.73;1.16;0.00;25.45;0.00;0.00;0.00;0.00;47.54;11.31;0.00;0.00;26.67;0.00;0.00;5.29;0.00;-0.19
-35.75;-12.80;1.08;0.00;19.92;0.00;0.00;0.00;0.00;44.09;8.85;0.00;0.00;20.99;0.00;0.00;4.99;0.00;-0.03
-62.09;-16.75;0.98;0.00;26.66;0.00;0.00;0.00;0.00;70.49;11.85;12.07;0.00;34.72;0.00;0.00;4.70;0.00;0.11
-67.46;-16.16;0.91;0.00;25.51;0.00;0.00;0.00;0.00;70.49;11.34;21.88;0.00;36.82;0.00;0.00;4.44;0.00;0.20
-44.04;-14.51;0.88;0.00;23.62;0.00;0.00;0.00;0.00;55.00;10.50;0.00;0.00;25.93;0.00;0.00;4.20;0.00;-0.03
-41.30;-17.69;0.82;0.00;21.44;0.00;0.00;0.00;0.00;52.08;9.53;0.00;0.00;19.68;0.00;0.00;3.97;0.00;0.15
-45.34;-18.50;0.76;0.00;19.06;0.00;0.00;0.00;0.00;60.44;8.47;0.00;0.00;18.86;0.00;0.00;3.76;0.00;0.33
-36.91;-17.43;0.71;0.00;20.38;0.00;0.00;0.00;0.00;45.66;9.06;0.00;0.00;16.91;0.00;0.00;3.56;0.00;0.15
-40.89;-20.32;0.64;0.00;18.81;0.00;0.00;0.00;0.00;53.32;8.36;0.00;0.00;14.60;0.00;0.00;3.37;0.00;0.37
-59.07;-21.86;0.58;0.00;16.82;0.00;0.00;0.00;0.00;70.49;7.47;14.33;0.00;19.99;0.00;0.00;3.20;0.00;0.70
-63.42;-20.04;0.54;0.00;15.47;0.00;0.00;0.00;0.00;70.49;6.88;22.58;0.00;22.74;0.00;0.00;3.05;0.00;0.74
-43.94;-18.06;0.52;0.00;13.80;0.00;0.00;0.00;0.00;61.98;6.13;0.00;0.00;14.23;0.00;0.00;2.90;0.00;0.53
-37.98;-19.87;0.50;0.00;11.76;0.00;0.00;0.00;0.00;53.70;5.23;0.00;0.00;7.96;0.00;0.00;2.77;0.00;0.62
-43.42;-19.21;0.45;0.00;9.98;0.00;0.00;0.00;0.00;63.91;4.43;0.00;0.00;9.76;0.00;0.00;2.64;0.00;0.73
-54.27;-17.79;0.35;0.00;8.26;0.00;0.00;0.00;0.00;70.49;3.67;12.66;0.00;14.81;0.00;0.00;2.52;0.00;0.87
-70.38;-19.64;0.31;0.00;6.54;0.00;0.00;0.00;0.00;70.49;2.91;40.79;0.00;19.07;0.00;0.00;2.43;0.00;1.19
-55.98;-23.35;0.28;0.00;4.87;0.00;0.00;0.00;0.00;70.49;2.17;18.02;0.00;7.30;0.00;0.00;2.34;0.00;1.24
-56.56;-25.99;0.26;0.00;3.46;0.00;0.00;0.00;0.00;70.49;1.54;20.04;0.00;3.79;0.00;0.00;2.27;0.00;1.41
-45.37;-24.12;1.05;0.00;2.32;0.00;0.00;0.00;0.00;70.49;1.03;2.24;0.00;0.32;0.00;0.00;2.20;0.00;1.23
-46.40;-22.84;0.32;0.00;1.46;0.00;0.00;0.00;0.00;70.49;0.65;4.58;0.00;0.68;0.00;0.00;1.92;0.00;1.26
-73.27;-24.93;0.19;0.00;0.94;0.00;0.00;0.00;0.00;70.49;0.42;49.76;0.00;10.57;0.00;0.00;1.84;0.00;1.66
-69.91;-24.34;0.17;0.00;0.68;0.00;0.00;0.00;0.00;70.49;0.30;44.34;0.00;9.38;0.00;0.00;1.79;0.00;1.62
-49.26;-21.33;0.38;0.00;0.48;0.00;0.00;0.00;0.00;70.49;0.21;10.07;0.00;2.79;0.00;0.00;1.74;0.00;1.28
-54.64;-21.88;0.37;0.00;0.25;0.00;0.00;0.00;0.00;70.49;0.11;19.21;0.00;4.57;0.00;0.00;1.64;0.00;1.36
-48.42;-21.87;0.46;0.00;0.04;0.00;0.00;0.00;0.00;70.49;0.02;9.00;0.00;1.59;0.00;0.00;1.54;0.00;1.30
-32.90;-18.88;0.46;0.00;0.00;0.00;0.00;11.45;0.00;70.49;0.00;2.25;0.00;2.65;0.00;0.00;1.42;0.00;1.15
-51.59;-18.44;0.43;0.00;0.00;0.00;0.00;6.11;0.00;70.49;0.00;24.50;0.00;9.30;0.00;0.00;1.30;2.58;1.28
-56.44;-18.01;0.46;0.00;0.00;0.00;0.00;5.30;0.00;70.49;0.00;31.24;0.00;11.64;0.00;0.00;1.19;3.95;1.31
-37.52;-17.70;0.52;0.00;0.00;0.00;0.00;13.29;0.00;70.49;0.00;13.01;0.00;6.90;0.00;0.00;1.07;5.14;1.17
-39.97;-15.81;0.56;0.00;0.00;0.00;0.00;18.16;0.00;70.49;0.00;25.22;0.00;12.25;0.00;0.00;0.93;8.13;1.18
-56.93;-17.00;0.64;0.00;0.00;0.00;0.00;16.59;0.00;70.49;0.00;50.87;0.00;18.32;0.00;0.00;0.79;12.22;1.39
