demandHeat;demandElectricity;GasBoiler1;GasBoiler2;PV2;Battery2Discharge;Battery2Charge;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;CHP4;SolarThermic5;CHP5;ElecBuy;ElecSell;HeatBuy;HeatSell;Battery2SOC;ThermalStorage3SOC;Cost;
-10.10;-2.76;0.00;0.00;0.00;0.13;0.00;0.00;4.66;0.00;2.18;0.00;0.00;0.00;4.81;0.00;0.00;0.00;2.40;60.00;0.24
-10.60;-2.73;0.00;0.00;0.00;0.14;0.00;0.00;4.94;0.00;2.26;0.00;0.00;0.00;4.85;0.00;0.00;0.00;2.37;58.70;0.24
-7.48;-2.89;0.00;0.00;0.00;0.15;0.00;0.00;3.57;0.00;1.56;0.00;0.00;0.00;4.30;0.00;0.00;0.00;2.33;57.33;0.22
-7.37;-3.24;0.00;0.00;0.00;0.15;0.00;0.00;3.59;0.00;1.51;0.00;0.00;0.00;4.60;0.00;0.00;0.00;2.29;56.34;0.23
-11.13;-3.40;0.00;0.00;0.00;0.15;0.00;0.00;5.32;0.00;2.32;0.00;0.00;0.00;5.57;0.00;0.00;0.00;2.25;55.34;0.28
-12.40;-3.30;0.00;0.00;0.00;0.15;0.00;0.00;5.98;0.00;2.57;0.00;0.00;0.00;5.71;0.00;0.00;0.00;2.21;53.86;0.29
-9.01;-3.04;0.00;0.00;0.00;0.16;0.00;0.00;4.34;0.00;1.87;0.00;0.00;0.00;4.75;0.00;0.00;0.00;2.17;52.20;0.24
-6.91;-2.90;0.00;0.00;0.00;0.15;0.00;0.00;3.40;0.00;1.40;0.00;0.00;0.00;4.15;0.00;0.00;0.00;2.13;50.99;0.21
-8.44;-2.85;0.00;0.00;0.00;0.16;0.00;0.00;4.06;0.00;1.75;0.00;0.00;0.00;4.45;0.00;0.00;0.00;2.09;50.05;0.22
-11.09;-2.92;0.00;0.00;0.00;0.16;0.00;0.00;5.43;0.00;2.26;0.00;0.00;0.00;5.02;0.00;0.00;0.00;2.05;48.92;0.25
-9.19;-2.75;0.00;0.00;0.00;0.16;0.00;0.00;4.49;0.00;1.88;0.00;0.00;0.00;4.47;0.00;0.00;0.00;2.00;47.41;0.22
-7.68;-2.55;0.00;0.00;0.00;0.08;0.00;0.00;3.51;0.00;1.67;0.00;0.00;0.00;4.14;0.00;0.00;0.00;1.96;46.17;0.21
-8.90;-2.51;0.00;0.00;0.00;0.00;0.19;0.00;3.88;0.00;2.00;0.00;0.00;0.00;4.71;0.00;0.00;0.00;1.94;45.19;0.24
-13.04;-2.71;0.00;0.00;0.00;0.00;0.50;0.00;5.09;0.00;3.18;0.00;0.00;0.00;6.39;0.00;0.00;0.00;1.98;44.11;0.32
