timestamp; value
2014-05-24 00:29:58; 0
2014-05-24 00:30:08; 0
2014-05-24 00:30:18; 0
2014-05-24 00:30:28; 0
2014-05-24 00:30:38; 0
2014-05-24 00:30:48; 0
2014-05-24 00:30:58; 0
2014-05-24 00:31:08; 0
2014-05-24 00:31:18; 0
2014-05-24 00:31:28; 0
2014-05-24 00:31:38; 0
2014-05-24 00:31:48; 0
2014-05-24 00:31:59; 0
2014-05-24 00:32:09; 0
2014-05-24 00:32:19; 0
2014-05-24 00:32:29; 0
2014-05-24 00:32:39; 0
2014-05-24 00:32:49; 0
2014-05-24 00:32:59; 0
2014-05-24 00:33:09; 0
2014-05-24 00:33:19; 0
2014-05-24 00:33:29; 0
2014-05-24 00:33:39; 0
2014-05-24 00:33:49; 0
2014-05-24 00:33:59; 0
2014-05-24 00:34:09; 0
2014-05-24 00:34:19; 0
2014-05-24 00:34:29; 0
2014-05-24 00:34:39; 0
2014-05-24 00:34:49; 0
2014-05-24 00:34:59; 0
2014-05-24 00:35:09; 0
2014-05-24 00:35:19; 0
2014-05-24 00:35:29; 0
2014-05-24 00:35:39; 0
2014-05-24 00:35:49; 0
2014-05-24 00:35:59; 0
2014-05-24 00:36:09; 0
2014-05-24 00:36:19; 0
2014-05-24 00:36:29; 0
2014-05-24 00:36:39; 0
2014-05-24 00:36:49; 0
2014-05-24 00:36:59; 0
2014-05-24 00:37:09; 0
2014-05-24 00:37:20; 0
2014-05-24 00:37:30; 0
2014-05-24 00:37:40; 0
2014-05-24 00:37:50; 0
2014-05-24 00:38:00; 0
2014-05-24 00:38:10; 0
2014-05-24 00:38:20; 0
2014-05-24 00:38:30; 0
2014-05-24 00:38:40; 0
2014-05-24 00:38:50; 0
2014-05-24 00:39:00; 0
2014-05-24 00:39:10; 0
2014-05-24 00:39:20; 0
2014-05-24 00:39:30; 0
2014-05-24 00:39:40; 0
2014-05-24 00:39:50; 0
2014-05-24 00:40:00; 0
2014-05-24 00:40:10; 0
2014-05-24 00:40:20; 0
2014-05-24 00:40:30; 0
2014-05-24 00:40:40; 0
2014-05-24 00:40:50; 0
2014-05-24 00:41:00; 0
2014-05-24 00:41:10; 0
2014-05-24 00:41:20; 0
2014-05-24 00:41:30; 0
2014-05-24 00:41:40; 0
2014-05-24 00:41:50; 0
2014-05-24 00:42:01; 0
2014-05-24 00:42:11; 0
2014-05-24 00:42:21; 0
2014-05-24 00:42:31; 0
2014-05-24 00:42:41; 0
2014-05-24 00:42:51; 0
2014-05-24 00:43:01; 0
2014-05-24 00:43:11; 0
2014-05-24 00:43:21; 0
2014-05-24 00:43:31; 0
2014-05-24 00:43:41; 0
2014-05-24 00:43:51; 0
2014-05-24 00:44:01; 0
2014-05-24 00:44:11; 0
2014-05-24 00:44:21; 0
2014-05-24 00:44:31; 0
2014-05-24 00:44:41; 0
2014-05-24 00:44:51; 0
2014-05-24 00:45:01; 0
2014-05-24 00:45:11; 0
2014-05-24 00:45:21; 0
2014-05-24 00:45:31; 0
2014-05-24 00:45:41; 0
2014-05-24 00:45:51; 0
2014-05-24 00:46:01; 0
2014-05-24 00:46:11; 0
2014-05-24 00:46:21; 0
2014-05-24 00:46:31; 0
2014-05-24 00:46:41; 0
2014-05-24 00:46:51; 0
2014-05-24 00:47:01; 0
2014-05-24 00:47:11; 0
2014-05-24 00:47:21; 0
2014-05-24 00:47:31; 0
2014-05-24 00:47:42; 0
2014-05-24 00:47:52; 0
2014-05-24 00:48:02; 0
2014-05-24 00:48:12; 0
2014-05-24 00:48:22; 0
2014-05-24 00:48:32; 0
2014-05-24 00:48:42; 0
2014-05-24 00:48:52; 0
2014-05-24 00:49:02; 0
2014-05-24 00:49:12; 0
2014-05-24 00:49:22; 0
2014-05-24 00:49:32; 0
2014-05-24 00:49:42; 0
2014-05-24 00:49:52; 0
2014-05-24 00:50:02; 0
2014-05-24 00:50:12; 0
2014-05-24 00:50:22; 0
2014-05-24 00:50:32; 0
2014-05-24 00:50:42; 0
2014-05-24 00:50:52; 0
2014-05-24 00:51:02; 0
2014-05-24 00:51:12; 0
2014-05-24 00:51:22; 0
2014-05-24 00:51:32; 0
2014-05-24 00:51:42; 0
2014-05-24 00:51:52; 0
2014-05-24 00:52:02; 0
2014-05-24 00:52:12; 0
2014-05-24 00:52:22; 0
2014-05-24 00:52:32; 0
2014-05-24 00:52:42; 0
2014-05-24 00:52:52; 0
2014-05-24 00:53:02; 0
2014-05-24 00:53:12; 0
2014-05-24 00:53:23; 0
2014-05-24 00:53:33; 0
2014-05-24 00:53:43; 0
2014-05-24 00:53:53; 0
2014-05-24 00:54:03; 0
2014-05-24 00:54:13; 0
2014-05-24 00:54:23; 0
2014-05-24 00:54:33; 0
2014-05-24 00:54:43; 0
2014-05-24 00:54:53; 0
2014-05-24 00:55:03; 0
2014-05-24 00:55:13; 0
2014-05-24 00:55:23; 0
2014-05-24 00:55:33; 0
2014-05-24 00:55:43; 0
2014-05-24 00:55:53; 0
2014-05-24 00:56:03; 0
2014-05-24 00:56:13; 0
2014-05-24 00:56:23; 0
2014-05-24 00:56:33; 0
2014-05-24 00:56:43; 0
2014-05-24 00:56:53; 0
2014-05-24 00:57:03; 0
2014-05-24 00:57:13; 0
2014-05-24 00:57:23; 0
2014-05-24 00:57:33; 0
2014-05-24 00:57:43; 0
2014-05-24 00:57:53; 0
2014-05-24 00:58:03; 0
2014-05-24 00:58:14; 0
2014-05-24 00:58:24; 0
2014-05-24 00:58:34; 0
2014-05-24 00:58:44; 0
2014-05-24 00:58:54; 0
2014-05-24 00:59:04; 0
2014-05-24 00:59:14; 0
2014-05-24 00:59:24; 0
2014-05-24 00:59:34; 0
2014-05-24 00:59:44; 0
2014-05-24 00:59:54; 0
2014-05-24 01:00:04; 0
2014-05-24 01:00:14; 0
2014-05-24 01:00:24; 0
2014-05-24 01:00:34; 0
2014-05-24 01:00:44; 0
2014-05-24 01:00:54; 0
2014-05-24 01:01:04; 0
2014-05-24 01:01:14; 0
2014-05-24 01:01:24; 0
2014-05-24 01:01:34; 0
2014-05-24 01:01:44; 0
2014-05-24 01:01:54; 0
2014-05-24 01:02:04; 0
2014-05-24 01:02:14; 0
2014-05-24 01:02:24; 0
2014-05-24 01:02:34; 0
2014-05-24 01:02:44; 0
2014-05-24 01:02:54; 0
2014-05-24 01:03:04; 0
2014-05-24 01:03:14; 0
2014-05-24 01:03:24; 0
2014-05-24 01:03:35; 0
2014-05-24 01:03:45; 0
2014-05-24 01:03:55; 0
2014-05-24 01:04:05; 0
2014-05-24 01:04:15; 0
2014-05-24 01:04:25; 0
2014-05-24 01:04:35; 0
2014-05-24 01:04:45; 0
2014-05-24 01:04:55; 0
2014-05-24 01:05:05; 0
2014-05-24 01:05:15; 0
2014-05-24 01:05:25; 0
2014-05-24 01:05:35; 0
2014-05-24 01:05:45; 0
2014-05-24 01:05:55; 0
2014-05-24 01:06:05; 0
2014-05-24 01:06:15; 0
2014-05-24 01:06:25; 0
2014-05-24 01:06:35; 0
2014-05-24 01:06:45; 0
2014-05-24 01:06:55; 0
2014-05-24 01:07:05; 0
2014-05-24 01:07:15; 0
2014-05-24 01:07:25; 0
2014-05-24 01:07:35; 0
2014-05-24 01:07:45; 0
2014-05-24 01:07:55; 0
2014-05-24 01:08:05; 0
2014-05-24 01:08:15; 0
2014-05-24 01:08:25; 0
2014-05-24 01:08:35; 0
2014-05-24 01:08:45; 0
2014-05-24 01:08:55; 0
2014-05-24 01:09:06; 0
2014-05-24 01:09:16; 0
2014-05-24 01:09:26; 0
2014-05-24 01:09:36; 0
2014-05-24 01:09:46; 0
2014-05-24 01:09:56; 0
2014-05-24 01:10:06; 0
2014-05-24 01:10:16; 0
2014-05-24 01:10:26; 0
2014-05-24 01:10:36; 0
2014-05-24 01:10:46; 0
2014-05-24 01:10:56; 0
2014-05-24 01:11:06; 0
2014-05-24 01:11:16; 0
2014-05-24 01:11:26; 0
2014-05-24 01:11:36; 0
2014-05-24 01:11:46; 0
2014-05-24 01:11:56; 0
2014-05-24 01:12:06; 0
2014-05-24 01:12:16; 0
2014-05-24 01:12:26; 0
2014-05-24 01:12:36; 0
2014-05-24 01:12:46; 0
2014-05-24 01:12:56; 0
2014-05-24 01:13:07; 0
2014-05-24 01:13:16; 0
2014-05-24 01:13:26; 0
2014-05-24 01:13:36; 0
2014-05-24 01:13:46; 0
2014-05-24 01:13:56; 0
2014-05-24 01:14:06; 0
2014-05-24 01:14:16; 0
2014-05-24 01:14:26; 0
2014-05-24 01:14:36; 0
2014-05-24 01:14:50; 0
2014-05-24 01:15:00; 0
2014-05-24 01:15:10; 0
2014-05-24 01:15:20; 0
2014-05-24 01:15:30; 0
2014-05-24 01:15:40; 0
2014-05-24 01:15:50; 0
2014-05-24 01:16:00; 0
2014-05-24 01:16:10; 0
2014-05-24 01:16:20; 0
2014-05-24 01:16:30; 0
2014-05-24 01:16:40; 0
2014-05-24 01:16:50; 0
2014-05-24 01:17:00; 0
2014-05-24 01:17:10; 0
2014-05-24 01:17:20; 0
2014-05-24 01:17:30; 0
2014-05-24 01:17:40; 0
2014-05-24 01:17:50; 0
2014-05-24 01:18:00; 0
2014-05-24 01:18:10; 0
2014-05-24 01:18:20; 0
2014-05-24 01:18:30; 0
2014-05-24 01:18:40; 0
2014-05-24 01:18:50; 0
2014-05-24 01:19:00; 0
2014-05-24 01:19:10; 0
2014-05-24 01:19:20; 0
2014-05-24 01:19:30; 0
2014-05-24 01:19:40; 0
2014-05-24 01:19:51; 0
2014-05-24 01:20:01; 0
2014-05-24 01:20:11; 0
2014-05-24 01:20:21; 0
2014-05-24 01:20:31; 0
2014-05-24 01:20:41; 0
2014-05-24 01:20:51; 0
2014-05-24 01:21:01; 0
2014-05-24 01:21:11; 0
2014-05-24 01:21:21; 0
2014-05-24 01:21:31; 0
2014-05-24 01:21:41; 0
2014-05-24 01:21:51; 0
2014-05-24 01:22:01; 0
2014-05-24 01:22:11; 0
2014-05-24 01:22:21; 0
2014-05-24 01:22:31; 0
2014-05-24 01:22:41; 0
2014-05-24 01:22:51; 0
2014-05-24 01:23:01; 0
2014-05-24 01:23:11; 0
2014-05-24 01:23:21; 0
2014-05-24 01:23:31; 0
2014-05-24 01:23:41; 0
2014-05-24 01:23:51; 0
2014-05-24 01:24:01; 0
2014-05-24 01:24:11; 0
2014-05-24 01:24:21; 0
2014-05-24 01:24:31; 0
2014-05-24 01:24:41; 0
2014-05-24 01:24:51; 0
2014-05-24 01:25:01; 0
2014-05-24 01:25:11; 0
2014-05-24 01:25:21; 0
2014-05-24 01:25:31; 0
2014-05-24 01:25:42; 0
2014-05-24 01:25:52; 0
2014-05-24 01:26:02; 0
2014-05-24 01:26:12; 0
2014-05-24 01:26:22; 0
2014-05-24 01:26:32; 0
2014-05-24 01:26:42; 0
2014-05-24 01:26:52; 0
2014-05-24 01:27:02; 0
2014-05-24 01:27:12; 0
2014-05-24 01:27:22; 0
2014-05-24 01:27:32; 0
2014-05-24 01:27:42; 0
2014-05-24 01:27:52; 0
2014-05-24 01:28:02; 0
2014-05-24 01:28:12; 0
2014-05-24 01:28:22; 0
2014-05-24 01:28:32; 0
2014-05-24 01:28:42; 0
2014-05-24 01:28:52; 0
2014-05-24 01:29:02; 0
2014-05-24 01:29:12; 0
2014-05-24 01:29:22; 0
2014-05-24 01:29:32; 0
2014-05-24 01:29:42; 0
2014-05-24 01:29:52; 0
2014-05-24 01:30:02; 0
2014-05-24 01:30:13; 0
2014-05-24 01:30:23; 0
2014-05-24 01:30:33; 0
2014-05-24 01:30:43; 0
2014-05-24 01:30:53; 0
2014-05-24 01:31:03; 0
2014-05-24 01:31:13; 0
2014-05-24 01:31:23; 0
2014-05-24 01:31:33; 0
2014-05-24 01:31:43; 0
2014-05-24 01:31:53; 0
2014-05-24 01:32:03; 0
2014-05-24 01:32:13; 0
2014-05-24 01:32:23; 0
2014-05-24 01:32:33; 0
2014-05-24 01:32:43; 0
2014-05-24 01:32:53; 0
2014-05-24 01:33:03; 0
2014-05-24 01:33:13; 0
2014-05-24 01:33:23; 0
2014-05-24 01:33:33; 0
2014-05-24 01:33:43; 0
2014-05-24 01:33:53; 0
2014-05-24 01:34:03; 0
2014-05-24 01:34:13; 0
2014-05-24 01:34:23; 0
2014-05-24 01:34:33; 0
2014-05-24 01:34:43; 0
2014-05-24 01:34:53; 0
2014-05-24 01:35:03; 0
2014-05-24 01:35:13; 0
2014-05-24 01:35:23; 0
2014-05-24 01:35:33; 0
2014-05-24 01:35:43; 0
2014-05-24 01:35:53; 0
2014-05-24 01:36:03; 0
2014-05-24 01:36:14; 0
2014-05-24 01:36:24; 0
2014-05-24 01:36:34; 0
2014-05-24 01:36:44; 0
2014-05-24 01:36:54; 0
2014-05-24 01:37:04; 0
2014-05-24 01:37:14; 0
2014-05-24 01:37:24; 0
2014-05-24 01:37:34; 0
2014-05-24 01:37:44; 0
2014-05-24 01:37:54; 0
2014-05-24 01:38:04; 0
2014-05-24 01:38:14; 0
2014-05-24 01:38:24; 0
2014-05-24 01:38:34; 0
2014-05-24 01:38:44; 0
2014-05-24 01:38:54; 0
2014-05-24 01:39:04; 0
2014-05-24 01:39:14; 0
2014-05-24 01:39:24; 0
2014-05-24 01:39:34; 0
2014-05-24 01:39:44; 0
2014-05-24 01:39:54; 0
2014-05-24 01:40:04; 0
2014-05-24 01:40:14; 0
2014-05-24 01:40:24; 0
2014-05-24 01:40:34; 0
2014-05-24 01:40:44; 0
2014-05-24 01:40:54; 0
2014-05-24 01:41:04; 0
2014-05-24 01:41:14; 0
2014-05-24 01:41:24; 0
2014-05-24 01:41:35; 0
2014-05-24 01:41:45; 0
2014-05-24 01:41:55; 0
2014-05-24 01:42:05; 0
2014-05-24 01:42:15; 0
2014-05-24 01:42:25; 0
2014-05-24 01:42:35; 0
2014-05-24 01:42:45; 0
2014-05-24 01:42:55; 0
2014-05-24 01:43:05; 0
2014-05-24 01:43:15; 0
2014-05-24 01:43:25; 0
2014-05-24 01:43:35; 0
2014-05-24 01:43:45; 0
2014-05-24 01:43:55; 0
2014-05-24 01:44:05; 0
2014-05-24 01:44:15; 0
2014-05-24 01:44:25; 0
2014-05-24 01:44:35; 0
2014-05-24 01:44:45; 0
2014-05-24 01:44:55; 0
2014-05-24 01:45:05; 0
2014-05-24 01:45:15; 0
2014-05-24 01:45:25; 0
2014-05-24 01:45:35; 0
2014-05-24 01:45:45; 0
2014-05-24 01:45:55; 0
2014-05-24 01:46:05; 0
2014-05-24 01:46:15; 0
2014-05-24 01:46:25; 0
2014-05-24 01:46:35; 0
2014-05-24 01:46:45; 0
2014-05-24 01:46:55; 0
2014-05-24 01:47:06; 0
2014-05-24 01:47:16; 0
2014-05-24 01:47:26; 0
2014-05-24 01:47:36; 0
2014-05-24 01:47:46; 0
2014-05-24 01:47:56; 0
2014-05-24 01:48:06; 0
2014-05-24 01:48:16; 0
2014-05-24 01:48:26; 0
2014-05-24 01:48:36; 0
2014-05-24 01:48:46; 0
2014-05-24 01:48:56; 0
2014-05-24 01:49:06; 0
2014-05-24 01:49:16; 0
2014-05-24 01:49:26; 0
2014-05-24 01:49:36; 0
2014-05-24 01:49:46; 0
2014-05-24 01:49:56; 0
2014-05-24 01:50:06; 0
2014-05-24 01:50:16; 0
2014-05-24 01:50:26; 0
2014-05-24 01:50:36; 0
2014-05-24 01:50:46; 0
2014-05-24 01:50:56; 0
2014-05-24 01:51:06; 0
2014-05-24 01:51:16; 0
2014-05-24 01:51:26; 0
2014-05-24 01:51:36; 0
2014-05-24 01:51:46; 0
2014-05-24 01:51:56; 0
2014-05-24 01:52:06; 0
2014-05-24 01:52:16; 0
2014-05-24 01:52:26; 0
2014-05-24 01:52:36; 0
2014-05-24 01:52:47; 0
2014-05-24 01:52:57; 0
2014-05-24 01:53:07; 0
2014-05-24 01:53:17; 0
2014-05-24 01:53:27; 0
2014-05-24 01:53:37; 0
2014-05-24 01:53:47; 0
2014-05-24 01:53:57; 0
2014-05-24 01:54:07; 0
2014-05-24 01:54:17; 0
2014-05-24 01:54:27; 0
2014-05-24 01:54:37; 0
2014-05-24 01:54:47; 0
2014-05-24 01:54:57; 0
2014-05-24 01:55:07; 0
2014-05-24 01:55:17; 0
2014-05-24 01:55:27; 0
2014-05-24 01:55:37; 0
2014-05-24 01:55:47; 0
2014-05-24 01:55:57; 0
2014-05-24 01:56:07; 0
2014-05-24 01:56:17; 0
2014-05-24 01:56:27; 0
2014-05-24 01:56:37; 0
2014-05-24 01:56:47; 0
2014-05-24 01:56:57; 0
2014-05-24 01:57:07; 0
2014-05-24 01:57:17; 0
2014-05-24 01:57:27; 0
2014-05-24 01:57:37; 0
2014-05-24 01:57:47; 0
2014-05-24 01:57:57; 0
2014-05-24 01:58:07; 0
2014-05-24 01:58:18; 0
2014-05-24 01:58:28; 0
2014-05-24 01:58:38; 0
2014-05-24 01:58:48; 0
2014-05-24 01:58:58; 0
2014-05-24 01:59:08; 0
2014-05-24 01:59:18; 0
2014-05-24 01:59:28; 0
2014-05-24 01:59:38; 0
2014-05-24 01:59:50; 0
2014-05-24 02:00:00; 0
2014-05-24 02:00:10; 0
2014-05-24 02:00:20; 0
2014-05-24 02:00:30; 0
2014-05-24 02:00:40; 0
2014-05-24 02:00:50; 0
2014-05-24 02:01:00; 0
2014-05-24 02:01:11; 0
2014-05-24 02:01:21; 0
2014-05-24 02:01:31; 0
2014-05-24 02:01:41; 0
2014-05-24 02:01:51; 0
2014-05-24 02:02:01; 0
2014-05-24 02:02:11; 0
2014-05-24 02:02:21; 0
2014-05-24 02:02:31; 0
2014-05-24 02:02:41; 0
2014-05-24 02:02:51; 0
2014-05-24 02:03:01; 0
2014-05-24 02:03:11; 0
2014-05-24 02:03:21; 0
2014-05-24 02:03:31; 0
2014-05-24 02:03:41; 0
2014-05-24 02:03:51; 0
2014-05-24 02:04:01; 0
2014-05-24 02:04:11; 0
2014-05-24 02:04:21; 0
2014-05-24 02:04:31; 0
2014-05-24 02:04:41; 0
2014-05-24 02:04:51; 0
2014-05-24 02:05:01; 0
2014-05-24 02:05:11; 0
2014-05-24 02:05:21; 0
2014-05-24 02:05:31; 0
2014-05-24 02:05:41; 0
2014-05-24 02:05:51; 0
2014-05-24 02:06:01; 0
2014-05-24 02:06:11; 0
2014-05-24 02:06:22; 0
2014-05-24 02:06:32; 0
2014-05-24 02:06:42; 0
2014-05-24 02:06:52; 0
2014-05-24 02:07:02; 0
2014-05-24 02:07:12; 0
2014-05-24 02:07:22; 0
2014-05-24 02:07:32; 0
2014-05-24 02:07:42; 0
2014-05-24 02:07:52; 0
2014-05-24 02:08:02; 0
2014-05-24 02:08:12; 0
2014-05-24 02:08:22; 0
2014-05-24 02:08:32; 0
2014-05-24 02:08:42; 0
2014-05-24 02:08:52; 0
2014-05-24 02:09:02; 0
2014-05-24 02:09:12; 0
2014-05-24 02:09:22; 0
2014-05-24 02:09:32; 0
2014-05-24 02:09:42; 0
2014-05-24 02:09:52; 0
2014-05-24 02:10:02; 0
2014-05-24 02:10:12; 0
2014-05-24 02:10:22; 0
2014-05-24 02:10:32; 0
2014-05-24 02:10:42; 0
2014-05-24 02:10:52; 0
2014-05-24 02:11:02; 0
2014-05-24 02:11:12; 0
2014-05-24 02:11:22; 0
2014-05-24 02:11:32; 0
2014-05-24 02:11:42; 0
2014-05-24 02:11:52; 0
2014-05-24 02:12:03; 0
2014-05-24 02:12:13; 0
2014-05-24 02:12:23; 0
2014-05-24 02:12:33; 0
2014-05-24 02:12:43; 0
2014-05-24 02:12:53; 0
2014-05-24 02:13:03; 0
2014-05-24 02:13:13; 0
2014-05-24 02:13:23; 0
2014-05-24 02:13:33; 0
2014-05-24 02:13:43; 0
2014-05-24 02:13:53; 0
2014-05-24 02:14:03; 0
2014-05-24 02:14:13; 0
2014-05-24 02:14:23; 0
2014-05-24 02:14:33; 0
2014-05-24 02:14:43; 0
2014-05-24 02:14:53; 0
2014-05-24 02:15:03; 0
2014-05-24 02:15:13; 0
2014-05-24 02:15:23; 0
2014-05-24 02:15:33; 0
2014-05-24 02:15:43; 0
2014-05-24 02:15:53; 0
2014-05-24 02:16:03; 0
2014-05-24 02:16:13; 0
2014-05-24 02:16:23; 0
2014-05-24 02:16:33; 0
2014-05-24 02:16:43; 0
2014-05-24 02:16:56; 0
2014-05-24 02:17:06; 0
2014-05-24 02:17:16; 0
2014-05-24 02:17:26; 0
2014-05-24 02:17:36; 0
2014-05-24 02:17:46; 0
2014-05-24 02:17:56; 0
2014-05-24 02:18:06; 0
2014-05-24 02:18:16; 0
2014-05-24 02:18:26; 0
2014-05-24 02:18:36; 0
2014-05-24 02:18:46; 0
2014-05-24 02:18:56; 0
2014-05-24 02:19:06; 0
2014-05-24 02:19:16; 0
2014-05-24 02:19:26; 0
2014-05-24 02:19:36; 0
2014-05-24 02:19:46; 0
2014-05-24 02:19:56; 0
2014-05-24 02:20:06; 0
2014-05-24 02:20:16; 0
2014-05-24 02:20:26; 0
2014-05-24 02:20:36; 0
2014-05-24 02:20:46; 0
2014-05-24 02:20:56; 0
2014-05-24 02:21:06; 0
2014-05-24 02:21:16; 0
2014-05-24 02:21:26; 0
2014-05-24 02:21:36; 0
2014-05-24 02:21:46; 0
2014-05-24 02:21:56; 0
2014-05-24 02:22:06; 0
2014-05-24 02:22:16; 0
2014-05-24 02:22:27; 0
2014-05-24 02:22:37; 0
2014-05-24 02:22:47; 0
2014-05-24 02:22:57; 0
2014-05-24 02:23:07; 0
2014-05-24 02:23:17; 0
2014-05-24 02:23:27; 0
2014-05-24 02:23:37; 0
2014-05-24 02:23:47; 0
2014-05-24 02:23:57; 0
2014-05-24 02:24:07; 0
2014-05-24 02:24:17; 0
2014-05-24 02:24:27; 0
2014-05-24 02:24:37; 0
2014-05-24 02:24:47; 0
2014-05-24 02:24:57; 0
2014-05-24 02:25:07; 0
2014-05-24 02:25:17; 0
2014-05-24 02:25:27; 0
2014-05-24 02:25:37; 0
2014-05-24 02:25:47; 0
2014-05-24 02:25:57; 0
2014-05-24 02:26:07; 0
2014-05-24 02:26:17; 0
