timeStep;demandHeat;demandElectricity;GasBoiler1;ElecBuy;ElecSell;HeatBuy;HeatSell;Cost;Price;
0.00;-0.70;-0.10;0.74;0.10;0.00;0.00;0.00;0.08;0.25
1.00;-0.50;-0.14;0.53;0.14;0.00;0.00;0.00;0.07;0.25
2.00;-0.20;-0.15;0.21;0.15;0.00;0.00;0.00;0.05;0.25
3.00;-0.90;-0.16;0.95;0.16;0.00;0.00;0.00;0.10;0.25
4.00;-0.80;-0.13;0.84;0.13;0.00;0.00;0.00;0.09;0.25
5.00;-0.50;-0.10;0.53;0.10;0.00;0.00;0.00;0.06;0.25
6.00;-0.20;-0.09;0.21;0.09;0.00;0.00;0.00;0.04;0.25
7.00;-0.90;-0.11;0.95;0.11;0.00;0.00;0.00;0.09;0.25
8.00;-0.70;-0.10;0.74;0.10;0.00;0.00;0.00;0.08;0.25
9.00;-0.80;-0.15;0.84;0.15;0.00;0.00;0.00;0.10;0.25
10.00;-0.20;-0.14;0.21;0.14;0.00;0.00;0.00;0.05;0.25
11.00;-0.80;-0.16;0.84;0.16;0.00;0.00;0.00;0.10;0.25
12.00;-0.80;-0.12;0.84;0.12;0.00;0.00;0.00;0.09;0.25
13.00;-0.80;-0.13;0.84;0.13;0.00;0.00;0.00;0.09;0.25
14.00;-0.20;-0.11;0.21;0.11;0.00;0.00;0.00;0.04;0.25
15.00;-0.90;-0.11;0.95;0.11;0.00;0.00;0.00;0.09;0.25
16.00;-0.90;-0.10;0.95;0.10;0.00;0.00;0.00;0.09;0.25
17.00;-0.80;-0.15;0.84;0.15;0.00;0.00;0.00;0.10;0.25
18.00;-0.20;-0.15;0.21;0.15;0.00;0.00;0.00;0.05;0.25
19.00;-0.70;-0.16;0.74;0.16;0.00;0.00;0.00;0.09;0.25
20.00;-0.80;-0.11;0.84;0.11;0.00;0.00;0.00;0.09;0.25
21.00;-0.70;-0.10;0.74;0.10;0.00;0.00;0.00;0.08;0.25
22.00;-0.20;-0.47;0.21;0.47;0.00;0.00;0.00;0.13;0.25
23.00;-1.00;-0.19;1.05;0.19;0.00;0.00;0.00;0.12;0.25
24.00;-1.30;-0.19;1.37;0.19;0.00;0.00;0.00;0.14;0.25
25.00;-0.90;-0.43;0.95;0.43;0.00;0.00;0.00;0.17;0.25
26.00;-0.20;-0.35;0.21;0.35;0.00;0.00;0.00;0.10;0.25
27.00;-0.90;-0.17;0.95;0.17;0.00;0.00;0.00;0.11;0.25
28.00;-0.90;-0.15;0.95;0.15;0.00;0.00;0.00;0.10;0.25
29.00;-1.40;-0.16;1.47;0.16;0.00;0.00;0.00;0.14;0.25
30.00;-0.20;-0.18;0.21;0.18;0.00;0.00;0.00;0.06;0.25
31.00;-0.50;-0.15;0.53;0.15;0.00;0.00;0.00;0.07;0.25
32.00;-0.50;-0.21;0.53;0.21;0.00;0.00;0.00;0.09;0.25
33.00;-0.40;-0.47;0.42;0.47;0.00;0.00;0.00;0.15;0.25
34.00;-0.20;-0.17;0.21;0.17;0.00;0.00;0.00;0.06;0.25
35.00;-0.60;-0.16;0.63;0.16;0.00;0.00;0.00;0.08;0.25
36.00;-0.70;-0.15;0.74;0.15;0.00;0.00;0.00;0.09;0.25
37.00;-0.40;-0.14;0.42;0.14;0.00;0.00;0.00;0.06;0.25
38.00;-0.20;-0.13;0.21;0.13;0.00;0.00;0.00;0.05;0.25
39.00;-0.50;-0.41;0.53;0.41;0.00;0.00;0.00;0.14;0.25
40.00;-0.60;-0.21;0.63;0.21;0.00;0.00;0.00;0.10;0.25
41.00;-0.50;-0.67;0.53;0.67;0.00;0.00;0.00;0.20;0.25
42.00;-0.20;-0.73;0.21;0.73;0.00;0.00;0.00;0.20;0.25
43.00;-0.60;-0.17;0.63;0.17;0.00;0.00;0.00;0.09;0.25
44.00;-1.30;-0.22;1.37;0.22;0.00;0.00;0.00;0.15;0.25
45.00;-0.10;-0.17;0.11;0.17;0.00;0.00;0.00;0.05;0.25
46.00;-0.50;-0.14;0.53;0.14;0.00;0.00;0.00;0.07;0.25
47.00;-0.80;-0.74;0.84;0.74;0.00;0.00;0.00;0.24;0.25
48.00;-0.00;-1.02;0.00;1.02;0.00;0.00;0.00;0.25;0.25
49.00;-0.70;-0.47;0.74;0.47;0.00;0.00;0.00;0.17;0.25
50.00;-0.60;-0.16;0.63;0.16;0.00;0.00;0.00;0.08;0.25
51.00;-0.40;-0.15;0.42;0.15;0.00;0.00;0.00;0.07;0.25
52.00;-0.90;-0.17;0.95;0.17;0.00;0.00;0.00;0.11;0.25
53.00;-0.80;-0.20;0.84;0.20;0.00;0.00;0.00;0.11;0.25
54.00;-0.40;-0.17;0.42;0.17;0.00;0.00;0.00;0.07;0.25
55.00;-0.10;-0.17;0.11;0.17;0.00;0.00;0.00;0.05;0.25
56.00;-0.40;-0.23;0.42;0.23;0.00;0.00;0.00;0.09;0.25
57.00;-0.30;-0.27;0.32;0.27;0.00;0.00;0.00;0.09;0.25
58.00;-0.20;-0.26;0.21;0.26;0.00;0.00;0.00;0.08;0.25
59.00;-0.50;-0.21;0.53;0.21;0.00;0.00;0.00;0.09;0.25
60.00;-0.50;-0.21;0.53;0.21;0.00;0.00;0.00;0.09;0.25
61.00;-0.30;-0.12;0.32;0.12;0.00;0.00;0.00;0.05;0.25
62.00;-0.30;-0.13;0.32;0.13;0.00;0.00;0.00;0.06;0.25
63.00;-0.50;-0.17;0.53;0.17;0.00;0.00;0.00;0.08;0.25
64.00;-0.40;-0.30;0.42;0.30;0.00;0.00;0.00;0.10;0.25
65.00;-0.40;-0.18;0.42;0.18;0.00;0.00;0.00;0.07;0.25
66.00;-0.20;-0.25;0.21;0.25;0.00;0.00;0.00;0.08;0.25
67.00;-0.50;-0.18;0.53;0.18;0.00;0.00;0.00;0.08;0.25
68.00;-0.50;-0.14;0.53;0.14;0.00;0.00;0.00;0.07;0.25
69.00;-0.40;-0.21;0.42;0.21;0.00;0.00;0.00;0.08;0.25
70.00;-0.30;-0.22;0.32;0.22;0.00;0.00;0.00;0.08;0.25
71.00;-0.50;-0.21;0.53;0.21;0.00;0.00;0.00;0.09;0.25
72.00;-0.50;-0.20;0.53;0.20;0.00;0.00;0.00;0.08;0.25
73.00;-0.30;-0.19;0.32;0.19;0.00;0.00;0.00;0.07;0.25
74.00;-0.30;-0.19;0.32;0.19;0.00;0.00;0.00;0.07;0.25
75.00;-0.50;-0.23;0.53;0.23;0.00;0.00;0.00;0.09;0.25
76.00;-0.50;-1.36;0.53;1.36;0.00;0.00;0.00;0.38;0.25
77.00;-1.60;-0.75;1.68;0.75;0.00;0.00;0.00;0.30;0.25
78.00;-0.40;-0.48;0.42;0.48;0.00;0.00;0.00;0.15;0.25
79.00;-0.60;-0.59;0.63;0.59;0.00;0.00;0.00;0.19;0.25
80.00;-0.50;-0.58;0.53;0.58;0.00;0.00;0.00;0.18;0.25
81.00;-0.30;-0.59;0.32;0.59;0.00;0.00;0.00;0.17;0.25
82.00;-0.30;-0.59;0.32;0.59;0.00;0.00;0.00;0.17;0.25
83.00;-0.60;-0.55;0.63;0.55;0.00;0.00;0.00;0.18;0.25
84.00;-0.50;-0.55;0.53;0.55;0.00;0.00;0.00;0.17;0.25
85.00;-0.20;-0.62;0.21;0.62;0.00;0.00;0.00;0.17;0.25
86.00;-0.70;-0.59;0.74;0.59;0.00;0.00;0.00;0.20;0.25
87.00;-0.60;-0.59;0.63;0.59;0.00;0.00;0.00;0.19;0.25
88.00;-0.40;-0.63;0.42;0.63;0.00;0.00;0.00;0.19;0.25
89.00;-0.20;-0.63;0.21;0.63;0.00;0.00;0.00;0.17;0.25
90.00;-0.70;-0.60;0.74;0.60;0.00;0.00;0.00;0.20;0.25
91.00;-0.60;-0.52;0.63;0.52;0.00;0.00;0.00;0.17;0.25
92.00;-0.50;-0.51;0.53;0.51;0.00;0.00;0.00;0.16;0.25
93.00;-0.20;-0.57;0.21;0.57;0.00;0.00;0.00;0.16;0.25
94.00;-0.80;-0.41;0.84;0.41;0.00;0.00;0.00;0.16;0.25
95.00;-0.60;-0.46;0.63;0.46;0.00;0.00;0.00;0.16;0.25
96.00;-0.70;-0.10;0.74;0.10;0.00;0.00;0.00;0.08;0.25
97.00;-0.50;-0.14;0.53;0.14;0.00;0.00;0.00;0.07;0.25
98.00;-0.20;-0.15;0.21;0.15;0.00;0.00;0.00;0.05;0.25
99.00;-0.90;-0.16;0.95;0.16;0.00;0.00;0.00;0.10;0.25
100.00;-0.80;-0.13;0.84;0.13;0.00;0.00;0.00;0.09;0.25
101.00;-0.50;-0.10;0.53;0.10;0.00;0.00;0.00;0.06;0.25
102.00;-0.20;-0.09;0.21;0.09;0.00;0.00;0.00;0.04;0.25
103.00;-0.90;-0.11;0.95;0.11;0.00;0.00;0.00;0.09;0.25
104.00;-0.70;-0.10;0.74;0.10;0.00;0.00;0.00;0.08;0.25
105.00;-0.80;-0.15;0.84;0.15;0.00;0.00;0.00;0.10;0.25
106.00;-0.20;-0.14;0.21;0.14;0.00;0.00;0.00;0.05;0.25
107.00;-0.80;-0.16;0.84;0.16;0.00;0.00;0.00;0.10;0.25
108.00;-0.80;-0.12;0.84;0.12;0.00;0.00;0.00;0.09;0.25
109.00;-0.80;-0.13;0.84;0.13;0.00;0.00;0.00;0.09;0.25
110.00;-0.20;-0.11;0.21;0.11;0.00;0.00;0.00;0.04;0.25
111.00;-0.90;-0.11;0.95;0.11;0.00;0.00;0.00;0.09;0.25
112.00;-0.90;-0.10;0.95;0.10;0.00;0.00;0.00;0.09;0.25
113.00;-0.80;-0.15;0.84;0.15;0.00;0.00;0.00;0.10;0.25
114.00;-0.20;-0.15;0.21;0.15;0.00;0.00;0.00;0.05;0.25
115.00;-0.70;-0.16;0.74;0.16;0.00;0.00;0.00;0.09;0.25
116.00;-0.80;-0.11;0.84;0.11;0.00;0.00;0.00;0.09;0.25
117.00;-0.70;-0.10;0.74;0.10;0.00;0.00;0.00;0.08;0.25
118.00;-0.20;-0.47;0.21;0.47;0.00;0.00;0.00;0.13;0.25
119.00;-1.00;-0.19;1.05;0.19;0.00;0.00;0.00;0.12;0.25
120.00;-1.30;-0.19;1.37;0.19;0.00;0.00;0.00;0.14;0.25
121.00;-0.90;-0.43;0.95;0.43;0.00;0.00;0.00;0.17;0.25
122.00;-0.20;-0.35;0.21;0.35;0.00;0.00;0.00;0.10;0.25
123.00;-0.90;-0.17;0.95;0.17;0.00;0.00;0.00;0.11;0.25
124.00;-0.90;-0.15;0.95;0.15;0.00;0.00;0.00;0.10;0.25
125.00;-1.40;-0.16;1.47;0.16;0.00;0.00;0.00;0.14;0.25
126.00;-0.20;-0.18;0.21;0.18;0.00;0.00;0.00;0.06;0.25
127.00;-0.50;-0.15;0.53;0.15;0.00;0.00;0.00;0.07;0.25
128.00;-0.50;-0.21;0.53;0.21;0.00;0.00;0.00;0.09;0.25
129.00;-0.40;-0.47;0.42;0.47;0.00;0.00;0.00;0.15;0.25
130.00;-0.20;-0.17;0.21;0.17;0.00;0.00;0.00;0.06;0.25
131.00;-0.60;-0.16;0.63;0.16;0.00;0.00;0.00;0.08;0.25
132.00;-0.70;-0.15;0.74;0.15;0.00;0.00;0.00;0.09;0.25
133.00;-0.40;-0.14;0.42;0.14;0.00;0.00;0.00;0.06;0.25
134.00;-0.20;-0.13;0.21;0.13;0.00;0.00;0.00;0.05;0.25
135.00;-0.50;-0.41;0.53;0.41;0.00;0.00;0.00;0.14;0.25
136.00;-0.60;-0.21;0.63;0.21;0.00;0.00;0.00;0.10;0.25
137.00;-0.50;-0.67;0.53;0.67;0.00;0.00;0.00;0.20;0.25
138.00;-0.20;-0.73;0.21;0.73;0.00;0.00;0.00;0.20;0.25
139.00;-0.60;-0.17;0.63;0.17;0.00;0.00;0.00;0.09;0.25
140.00;-1.30;-0.22;1.37;0.22;0.00;0.00;0.00;0.15;0.25
141.00;-0.10;-0.17;0.11;0.17;0.00;0.00;0.00;0.05;0.25
142.00;-0.50;-0.14;0.53;0.14;0.00;0.00;0.00;0.07;0.25
