timeStep;demandHeat;demandElectricity;ThermalStorage4Discharge;ThermalStorage4Charge;CHP4;ElecBuy;ElecSell;HeatBuy;HeatSell;ThermalStorage4SOC;Cost;Price;
0.00;-2.37;-0.73;0.83;0.00;2.53;0.00;0.00;0.00;0.00;20.00;0.17;0.25
1.00;-2.01;-0.72;0.49;0.00;2.49;0.00;0.00;0.00;0.00;19.77;0.17;0.25
2.00;-1.36;-0.72;0.00;0.15;2.49;0.00;0.00;0.00;0.00;19.63;0.17;0.25
3.00;-1.07;-0.88;0.00;0.77;3.03;0.00;0.00;0.00;0.00;19.67;0.21;0.25
4.00;-2.33;-1.03;0.17;0.00;3.54;0.00;0.00;0.00;0.00;19.84;0.24;0.25
5.00;-1.83;-0.98;0.00;0.22;3.37;0.00;0.00;0.00;0.00;19.80;0.23;0.25
6.00;-0.81;-0.86;0.00;1.00;2.98;0.00;0.00;0.00;0.00;19.84;0.20;0.25
7.00;-0.44;-0.77;0.00;1.19;2.67;0.00;0.00;0.00;0.00;20.07;0.18;0.25
8.00;-0.81;-0.78;0.00;0.83;2.69;0.00;0.00;0.00;0.00;20.34;0.18;0.25
9.00;-0.92;-0.76;0.00;0.68;2.63;0.00;0.00;0.00;0.00;20.52;0.18;0.25
10.00;-0.81;-0.64;0.00;0.53;2.19;0.00;0.00;0.00;0.00;20.68;0.15;0.25
11.00;-1.21;-0.56;0.02;0.00;1.94;0.00;0.00;0.00;0.00;20.80;0.13;0.25
12.00;-1.71;-0.58;0.50;0.00;1.98;0.00;0.00;0.00;0.00;20.79;0.14;0.25
13.00;-1.75;-0.59;0.52;0.00;2.02;0.00;0.00;0.00;0.00;20.65;0.14;0.25
14.00;-1.25;-0.59;0.02;0.00;2.02;0.00;0.00;0.00;0.00;20.51;0.14;0.25
15.00;-0.90;-0.61;0.00;0.39;2.10;0.00;0.00;0.00;0.00;20.50;0.14;0.25
16.00;-1.38;-0.62;0.08;0.00;2.13;0.00;0.00;0.00;0.00;20.59;0.15;0.25
17.00;-1.74;-0.61;0.46;0.00;2.10;0.00;0.00;0.00;0.00;20.57;0.14;0.25
18.00;-1.77;-0.63;0.45;0.00;2.18;0.00;0.00;0.00;0.00;20.44;0.15;0.25
19.00;-2.20;-0.65;0.83;0.00;2.25;0.00;0.00;0.00;0.00;20.32;0.15;0.25
20.00;-3.18;-0.63;1.86;0.00;2.17;0.00;0.00;0.00;0.00;20.09;0.15;0.25
21.00;-3.20;-0.62;1.89;0.00;2.14;0.00;0.00;0.00;0.00;19.57;0.15;0.25
22.00;-1.63;-0.68;0.21;0.00;2.34;0.00;0.00;0.00;0.00;19.04;0.16;0.25
23.00;-0.94;-0.76;0.00;0.66;2.61;0.00;0.00;0.00;0.00;18.99;0.18;0.25
24.00;-2.61;-0.84;0.86;0.00;2.88;0.00;0.00;0.00;0.00;19.13;0.20;0.25
25.00;-6.11;-0.95;4.11;0.00;3.28;0.00;0.00;0.00;0.00;18.90;0.22;0.25
26.00;-4.89;-1.07;2.63;0.00;3.71;0.00;0.00;0.00;0.00;17.76;0.25;0.25
27.00;-2.09;-1.31;0.00;0.66;4.51;0.00;0.00;0.00;0.00;17.02;0.31;0.25
28.00;-7.10;-1.68;3.56;0.00;5.79;0.00;0.00;0.00;0.00;17.17;0.40;0.25
29.00;-9.51;-1.69;5.96;0.00;5.82;0.00;0.00;0.00;0.00;16.18;0.40;0.25
30.00;-4.43;-1.43;1.41;0.00;4.95;0.00;0.00;0.00;0.00;14.53;0.34;0.25
31.00;-4.50;-1.30;1.76;0.00;4.50;0.00;0.00;0.00;0.00;14.14;0.31;0.25
32.00;-6.17;-1.27;3.49;0.00;4.39;0.00;0.00;0.00;0.00;13.65;0.30;0.25
33.00;-3.87;-1.40;0.91;0.00;4.84;0.00;0.00;0.00;0.00;12.68;0.33;0.25
34.00;-2.99;-1.66;0.00;0.51;5.74;0.00;0.00;0.00;0.00;12.43;0.39;0.25
35.00;-2.88;-1.68;0.00;0.66;5.80;0.00;0.00;0.00;0.00;12.54;0.40;0.25
36.00;-2.10;-1.82;0.00;1.73;6.27;0.00;0.00;0.00;0.00;12.69;0.43;0.25
37.00;-2.13;-1.78;0.00;1.62;6.14;0.00;0.00;0.00;0.00;13.08;0.42;0.25
38.00;-2.95;-1.59;0.00;0.39;5.48;0.00;0.00;0.00;0.00;13.44;0.38;0.25
39.00;-3.10;-1.88;0.00;0.85;6.47;0.00;0.00;0.00;0.00;13.53;0.44;0.25
40.00;-3.45;-1.68;0.00;0.08;5.79;0.00;0.00;0.00;0.00;13.72;0.40;0.25
41.00;-3.05;-1.72;0.00;0.58;5.95;0.00;0.00;0.00;0.00;13.74;0.41;0.25
42.00;-2.29;-1.52;0.00;0.91;5.25;0.00;0.00;0.00;0.00;13.87;0.36;0.25
43.00;-2.68;-0.98;0.63;0.00;3.37;0.00;0.00;0.00;0.00;14.07;0.23;0.25
44.00;-3.50;-1.00;1.41;0.00;3.43;0.00;0.00;0.00;0.00;13.90;0.24;0.25
45.00;-4.64;-1.06;2.41;0.00;3.65;0.00;0.00;0.00;0.00;13.51;0.25;0.25
46.00;-3.54;-1.06;1.31;0.00;3.65;0.00;0.00;0.00;0.00;12.84;0.25;0.25
47.00;-2.51;-1.18;0.03;0.00;4.07;0.00;0.00;0.00;0.00;12.48;0.28;0.25
48.00;-2.43;-1.43;0.00;0.57;4.92;0.00;0.00;0.00;0.00;12.47;0.34;0.25
49.00;-2.04;-1.63;0.00;1.38;5.61;0.00;0.00;0.00;0.00;12.59;0.38;0.25
50.00;-1.98;-1.91;0.00;2.02;6.57;0.00;0.00;0.00;0.00;12.91;0.45;0.25
51.00;-2.17;-2.21;0.00;2.49;7.64;0.00;0.00;0.00;0.00;13.36;0.52;0.25
52.00;-2.31;-2.18;0.00;2.27;7.51;0.00;0.00;0.00;0.00;13.92;0.51;0.25
53.00;-2.29;-1.65;0.00;1.19;5.69;0.00;0.00;0.00;0.00;14.43;0.39;0.25
54.00;-2.39;-1.28;0.00;0.31;4.42;0.00;0.00;0.00;0.00;14.70;0.30;0.25
55.00;-2.24;-1.19;0.00;0.26;4.10;0.00;0.00;0.00;0.00;14.77;0.28;0.25
56.00;-4.85;-1.02;2.71;0.00;3.51;0.00;0.00;0.00;0.00;14.83;0.24;0.25
57.00;-7.46;-0.97;5.42;0.00;3.35;0.00;0.00;0.00;0.00;14.08;0.23;0.25
58.00;-5.55;-1.16;3.11;0.00;4.00;0.00;0.00;0.00;0.00;12.57;0.27;0.25
