timeStep;demandHeat;demandElectricity;PV3;GasBoiler3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;ElecBuy;ElecSell;HeatBuy;HeatSell;ThermalStorage3SOC;Cost;Price;
0.00;-16.41;-4.40;0.00;0.00;16.41;0.00;0.00;4.40;0.00;0.00;0.00;20.00;0.06;0.05
1.00;-18.91;-4.50;0.00;0.00;16.57;0.00;0.93;5.43;0.00;0.00;0.00;15.44;0.07;0.05
2.00;-13.98;-4.97;0.00;0.00;6.05;0.00;3.17;8.14;0.00;0.00;0.00;10.84;0.10;0.05
3.00;-13.00;-5.38;0.00;0.00;3.84;0.00;3.66;9.05;0.00;0.00;0.00;9.16;0.11;0.05
4.00;-18.62;-5.38;0.00;0.00;5.39;0.00;5.29;10.67;0.00;0.00;0.00;8.09;0.13;0.05
5.00;-24.30;-5.34;0.00;0.00;6.07;0.00;7.29;12.63;0.00;0.00;0.00;6.59;0.16;0.05
6.00;-19.75;-5.03;0.00;0.00;2.94;0.00;6.72;11.75;0.00;0.00;0.00;4.91;0.15;0.05
7.00;-13.70;-4.88;0.00;0.00;1.89;0.00;4.72;9.60;0.00;0.00;0.00;4.09;0.12;0.05
8.00;-16.65;-4.78;0.00;0.00;1.92;0.00;5.90;10.67;0.00;0.00;0.00;3.56;0.13;0.05
9.00;-23.41;-4.88;0.00;0.00;2.19;0.00;8.49;13.37;0.00;0.00;0.00;3.03;0.17;0.05
10.00;-20.06;-4.84;0.00;0.00;1.05;0.00;7.61;12.45;0.00;0.00;0.00;2.42;0.16;0.05
11.00;-13.28;-4.51;0.00;0.00;0.92;0.00;4.95;9.45;0.00;0.00;0.00;2.13;0.12;0.05
12.00;-14.98;-4.47;0.00;0.00;0.88;0.00;5.64;10.11;0.00;0.00;0.00;1.88;0.13;0.05
13.00;-25.47;-4.95;0.00;0.00;1.64;0.00;9.53;14.48;0.00;0.00;0.00;1.63;0.18;0.05
14.00;-23.38;-5.09;0.00;0.00;0.67;0.00;9.08;14.17;0.00;0.00;0.00;1.18;0.18;0.05
