timeStep;demandHeat;demandElectricity;PV3;ThermalStorage3Discharge;ThermalStorage3Charge;HeatPump3;ElecBuy;ElecSell;HeatBuy;HeatSell;ThermalStorage3SOC;Cost;Price;
0.00;-4.10;-1.10;0.00;0.68;0.00;1.37;2.47;0.00;0.00;0.00;20.00;0.62;0.25
1.00;-4.73;-1.12;0.00;0.77;0.00;1.58;2.71;0.00;0.00;0.00;19.81;0.68;0.25
2.00;-3.50;-1.24;0.00;0.65;0.00;1.14;2.38;0.00;0.00;0.00;19.60;0.60;0.25
3.00;-3.25;-1.35;0.00;0.62;0.00;1.05;2.40;0.00;0.00;0.00;19.42;0.60;0.25
4.00;-4.65;-1.35;0.00;0.78;0.00;1.55;2.90;0.00;0.00;0.00;19.24;0.72;0.25
5.00;-6.08;-1.33;0.00;0.94;0.00;2.05;3.39;0.00;0.00;0.00;19.03;0.85;0.25
6.00;-4.94;-1.26;0.00;0.84;0.00;1.64;2.90;0.00;0.00;0.00;18.77;0.72;0.25
7.00;-3.43;-1.22;0.00;0.67;0.00;1.10;2.32;0.00;0.00;0.00;18.53;0.58;0.25
8.00;-4.16;-1.19;0.00;0.77;0.00;1.36;2.55;0.00;0.00;0.00;18.35;0.64;0.25
9.00;-5.85;-1.22;0.00;0.95;0.00;1.96;3.18;0.00;0.00;0.00;18.13;0.80;0.25
10.00;-5.02;-1.21;0.00;0.88;0.00;1.65;2.86;0.00;0.00;0.00;17.87;0.72;0.25
11.00;-3.32;-1.13;0.00;0.66;0.00;1.06;2.19;0.00;0.00;0.00;17.62;0.55;0.25
12.00;-3.74;-1.12;0.00;0.74;0.00;1.20;2.32;0.00;0.00;0.00;17.44;0.58;0.25
13.00;-6.37;-1.24;0.00;1.06;0.00;2.12;3.36;0.00;0.00;0.00;17.23;0.84;0.25
14.00;-5.84;-1.27;0.00;1.02;0.00;1.93;3.20;0.00;0.00;0.00;16.94;0.80;0.25
15.00;-4.27;-1.16;0.00;0.83;0.00;1.37;2.54;0.00;0.00;0.00;16.65;0.63;0.25
16.00;-4.03;-1.11;0.00;0.79;0.00;1.30;2.41;0.00;0.00;0.00;16.42;0.60;0.25
17.00;-4.08;-1.11;0.00;0.78;0.00;1.32;2.43;0.00;0.00;0.00;16.20;0.61;0.25
18.00;-3.68;-1.11;0.00;0.71;0.00;1.19;2.30;0.00;0.00;0.00;15.99;0.57;0.25
19.00;-4.47;-1.11;0.00;0.80;0.00;1.47;2.57;0.00;0.00;0.00;15.79;0.64;0.25
20.00;-5.73;-1.11;0.00;0.94;0.00;1.91;3.02;0.00;0.00;0.00;15.57;0.76;0.25
21.00;-5.01;-1.14;0.00;0.84;0.00;1.67;2.81;0.00;0.00;0.00;15.30;0.70;0.25
22.00;-5.54;-1.16;0.00;0.86;0.00;1.87;3.03;0.00;0.00;0.00;15.07;0.76;0.25
23.00;-4.40;-1.12;0.00;0.74;0.00;1.46;2.58;0.00;0.00;0.00;14.83;0.65;0.25
24.00;-2.81;-1.15;0.01;0.53;0.00;0.91;2.05;0.00;0.00;0.00;14.63;0.51;0.25
25.00;-2.93;-1.34;0.06;0.55;0.00;0.95;2.23;0.00;0.00;0.00;14.48;0.56;0.25
26.00;-5.21;-1.44;0.14;0.79;0.00;1.77;3.06;0.00;0.00;0.00;14.33;0.77;0.25
27.00;-6.53;-1.43;0.22;0.87;0.00;2.27;3.47;0.00;0.00;0.00;14.11;0.87;0.25
28.00;-5.82;-1.46;0.31;0.80;0.00;2.01;3.16;0.00;0.00;0.00;13.87;0.79;0.25
29.00;-4.42;-1.40;0.42;0.68;0.00;1.49;2.48;0.00;0.00;0.00;13.64;0.62;0.25
30.00;-2.58;-1.31;0.66;0.48;0.00;0.84;1.49;0.00;0.00;0.00;13.45;0.37;0.25
31.00;-5.03;-1.21;0.71;0.72;0.00;1.73;2.22;0.00;0.00;0.00;13.32;0.56;0.25
32.00;-5.82;-1.15;0.73;0.77;0.00;2.02;2.44;0.00;0.00;0.00;13.12;0.61;0.25
33.00;-4.84;-1.25;0.60;0.70;0.00;1.66;2.31;0.00;0.00;0.00;12.91;0.58;0.25
34.00;-5.70;-1.37;0.54;0.76;0.00;1.98;2.81;0.00;0.00;0.00;12.71;0.70;0.25
35.00;-5.65;-1.48;0.44;0.74;0.00;1.96;3.01;0.00;0.00;0.00;12.50;0.75;0.25
36.00;-4.20;-1.47;0.47;0.62;0.00;1.43;2.43;0.00;0.00;0.00;12.30;0.61;0.25
37.00;-2.67;-1.42;0.60;0.47;0.00;0.88;1.70;0.00;0.00;0.00;12.12;0.42;0.25
38.00;-4.43;-1.41;0.76;0.64;0.00;1.52;2.16;0.00;0.00;0.00;11.99;0.54;0.25
39.00;-5.34;-1.35;0.84;0.71;0.00;1.85;2.36;0.00;0.00;0.00;11.82;0.59;0.25
40.00;-2.42;-1.40;0.82;0.45;0.00;0.79;1.37;0.00;0.00;0.00;11.62;0.34;0.25
41.00;-4.18;-1.44;0.87;0.62;0.00;1.42;2.00;0.00;0.00;0.00;11.50;0.50;0.25
42.00;-6.29;-1.24;0.71;0.76;0.00;2.21;2.74;0.00;0.00;0.00;11.32;0.68;0.25
43.00;-5.45;-1.30;0.74;0.71;0.00;1.90;2.46;0.00;0.00;0.00;11.11;0.62;0.25
44.00;-3.36;-1.69;0.70;0.52;0.00;1.14;2.13;0.00;0.00;0.00;10.91;0.53;0.25
45.00;-2.35;-2.16;0.90;0.43;0.00;0.77;2.02;0.00;0.00;0.00;10.77;0.51;0.25
46.00;-4.82;-2.64;1.34;0.66;0.00;1.66;2.97;0.00;0.00;0.00;10.65;0.74;0.25
47.00;-4.96;-2.12;1.30;0.67;0.00;1.72;2.53;0.00;0.00;0.00;10.47;0.63;0.25
48.00;-4.10;-1.42;1.62;0.58;0.00;1.41;1.20;0.00;0.00;0.00;10.28;0.30;0.25
49.00;-7.22;-1.24;1.35;0.80;0.00;2.57;2.46;0.00;0.00;0.00;10.12;0.61;0.25
50.00;-8.79;-1.35;1.23;0.87;0.00;3.17;3.29;0.00;0.00;0.00;9.90;0.82;0.25
51.00;-4.80;-1.56;1.23;0.65;0.00;1.66;1.99;0.00;0.00;0.00;9.65;0.50;0.25
52.00;-2.64;-1.75;1.75;0.44;0.00;0.88;0.88;0.00;0.00;0.00;9.47;0.22;0.25
53.00;-2.93;-1.91;1.76;0.49;0.00;0.98;1.12;0.00;0.00;0.00;9.35;0.28;0.25
54.00;-2.96;-2.23;1.69;0.49;0.00;0.99;1.53;0.00;0.00;0.00;9.22;0.38;0.25
55.00;-6.18;-2.66;2.19;0.74;0.00;2.17;2.64;0.00;0.00;0.00;9.08;0.66;0.25
56.00;-7.66;-2.50;3.26;0.75;0.00;2.76;2.00;0.00;0.00;0.00;8.87;0.50;0.25
57.00;-5.11;-1.94;3.43;0.38;0.00;1.89;0.41;0.00;0.00;0.00;8.66;0.10;0.25
58.00;-3.73;-1.83;3.99;0.00;1.67;2.16;0.00;0.00;0.00;0.00;8.56;0.00;0.25
59.00;-3.22;-1.79;4.78;0.00;4.24;2.98;0.00;0.00;0.00;0.00;8.94;0.00;0.25
60.00;-2.73;-1.35;5.19;0.00;6.86;3.84;0.00;0.00;0.00;0.00;9.89;0.00;0.25
61.00;-2.89;-1.46;5.43;0.00;7.05;3.97;0.00;0.00;0.00;0.00;11.43;0.00;0.25
62.00;-5.96;-2.13;4.84;0.00;0.81;2.71;0.00;0.00;0.00;0.00;13.02;0.00;0.25
63.00;-6.78;-2.08;7.93;0.00;7.84;5.85;0.00;0.00;0.00;0.00;13.20;0.00;0.25
64.00;-4.32;-1.51;6.41;0.00;7.92;4.90;0.00;0.00;0.00;0.00;14.97;0.00;0.25
65.00;-3.06;-1.79;3.86;0.00;2.13;2.08;0.00;0.00;0.00;0.00;16.75;0.00;0.25
66.00;-3.19;-1.82;2.34;0.39;0.00;1.12;0.61;0.00;0.00;0.00;17.23;0.15;0.25
67.00;-3.19;-1.32;1.80;0.39;0.00;1.12;0.65;0.00;0.00;0.00;17.12;0.16;0.25
68.00;-2.80;-1.26;1.27;0.43;0.00;0.94;0.93;0.00;0.00;0.00;17.01;0.23;0.25
69.00;-4.65;-1.31;0.81;0.56;0.00;1.64;2.14;0.00;0.00;0.00;16.89;0.53;0.25
70.00;-6.79;-1.42;0.25;0.66;0.00;2.45;3.62;0.00;0.00;0.00;16.74;0.90;0.25
